鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
和美鎮,房地(土地+建物),彰化縣和美鎮東發路２２２巷３號,84.98,住,,,1080509,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1050803.0,196.01,5,2,5,有,無,12000000,61221.0,,0.0,0,,RPVNMLLMNHOFFBN86CA,170.71,0.0,25.3,,,108_02
彰化市,土地,民權段563-3地號,7.0,商,,,1080502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,935060,133580.0,,0.0,0,向政府機關承購之案件。；,RPTNMLLMNHOFFAN66DA,0.0,0.0,0.0,,,108_02
二林鎮,土地,柳子溝段577地號,2746.61,,一般農業區,農牧用地,1080501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5060000,1842.0,,0.0,0,原買賣價金為新台幣516萬元，經土地複丈量測有部分被佔用而折讓新台幣10萬元。,RPQOMLNJOHOFFGN96CA,0.0,0.0,0.0,,,108_02
田尾鄉,土地,慶豐段203地號,1253.0,,特定農業區,農牧用地,1080501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2880000,2298.0,,0.0,0,,RPQNMLNKNHOFFFN76CA,0.0,0.0,0.0,,,108_02
秀水鄉,土地,金興段737地號,344.0,,鄉村區,乙種建築用地,1080401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8610000,25029.0,,0.0,0,,RPUNMLNLMHOFFAN66CA,0.0,0.0,0.0,,,108_02
二林鎮,房地(土地+建物),彰化縣二林鎮斗苑路五段３６５號,166.13,住,,,1080418,土地2建物1車位0,一層，二層，三層，四層，騎樓,四層,店面(店鋪),住商用,鋼筋混凝土造,1071224.0,374.23,5,2,4,有,無,21880000,58467.0,,0.0,0,,RPSNMLRJNHOFFGN37CA,335.05,0.0,39.18,,,108_02
二林鎮,房地(土地+建物),彰化縣二林鎮斗苑路五段３６７號,88.33,住,,,1080410,土地1建物1車位0,一層，二層，三層，屋頂突出物，騎樓,三層,店面(店鋪),住商用,鋼筋混凝土造,1071224.0,209.3,4,2,3,有,無,10350845,49455.0,,0.0,0,,RPTNMLRJNHOFFGN47CA,193.66,0.0,15.64,,,108_02
二林鎮,房地(土地+建物),彰化縣二林鎮斗苑路五段３８９號,88.33,住,,,1080410,土地1建物1車位0,一層，二層，三層，屋頂突出物，騎樓,三層,店面(店鋪),住商用,鋼筋混凝土造,1071224.0,213.72,4,2,3,有,無,10500000,49130.0,,0.0,0,,RPUNMLRJNHOFFGN57CA,189.52,0.0,24.2,,,108_02
二林鎮,房地(土地+建物),彰化縣二林鎮斗苑路五段３８７號,88.33,住,,,1080410,土地1建物1車位0,一層，二層，三層，屋頂突出物，騎樓,三層,店面(店鋪),住商用,鋼筋混凝土造,1071224.0,209.3,4,2,3,有,無,10400000,49689.0,,0.0,0,,RPWNMLRJNHOFFGN77CA,193.66,0.0,15.64,,,108_02
二林鎮,房地(土地+建物),彰化縣二林鎮斗苑路五段３９１號,88.33,住,,,1080410,土地1建物1車位0,一層，二層，三層，屋頂突出物，騎樓,三層,店面(店鋪),住商用,鋼筋混凝土造,1071224.0,209.3,4,2,3,有,無,10000000,47778.0,,0.0,0,,RPOOMLRJNHOFFGN07CA,193.66,0.0,15.64,,,108_02
二林鎮,房地(土地+建物),彰化縣二林鎮斗苑路五段３８３號,88.33,住,,,1080410,土地1建物1車位0,一層，二層，三層，屋頂突出物，騎樓,三層,店面(店鋪),住商用,鋼筋混凝土造,1071224.0,209.3,4,2,3,有,無,10000000,47778.0,,0.0,0,,RPPOMLRJNHOFFGN17CA,193.66,0.0,15.64,,,108_02
二林鎮,房地(土地+建物),彰化縣二林鎮斗苑路五段３８１號,88.33,住,,,1080410,土地1建物1車位0,一層，二層，三層，屋頂突出物，騎樓,三層,店面(店鋪),住商用,鋼筋混凝土造,1071224.0,213.72,4,2,3,有,無,10500000,49130.0,,0.0,0,,RPQOMLRJNHOFFGN27CA,189.52,0.0,24.2,,,108_02
芬園鄉,土地,同安段489地號,2348.05,,山坡地保育區,農牧用地,1080401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3860600,1644.0,,0.0,0,縣府標售向政府機關承購之案件。；,RPSNMLQKMHOFFAN66CA,0.0,0.0,0.0,,,108_02
彰化市,土地,孔門段1069地號,37.0,商,,,1080401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9030000,244054.0,,0.0,0,,RPQNMLMKMHOFFAN68CA,0.0,0.0,0.0,,,108_02
伸港鄉,土地,福泉段1000地號,295.01,,一般農業區,農牧用地,1080401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,753200,2553.0,,0.0,0,,RPTNMLKKMHOFFBN88CA,0.0,0.0,0.0,,,108_02
和美鎮,土地,仁愛段1176地號,275.0,,鄉村區,乙種建築用地,1080401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2283277,8303.0,,0.0,0,,RPPNMLPKMHOFFBN98CA,0.0,0.0,0.0,,,108_02
社頭鄉,土地,新埤清段152地號,766.85,,特定農業區,甲種建築用地,1080402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9046000,11796.0,,0.0,0,,RPUNMLMKMHOFFEN86CA,0.0,0.0,0.0,,,108_02
福興鄉,土地,永豐段130地號,331.33,,特定農業區,農牧用地,1080403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,3018.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPUNMLRKMHOFFCN27DA,0.0,0.0,0.0,,,108_02
田尾鄉,土地,芳富段1367地號,92.35,農,,,1080401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1103809,11952.0,,0.0,0,1.承買人數計3人。2.承買人為共有人。3.此案件為彰化縣政府代為標售地籍清理土地。,RPPNMLTKMHOFFFN17CA,0.0,0.0,0.0,,,108_02
伸港鄉,土地,伸南段375地號,13.33,住,,,1080401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,227309,17052.0,,0.0,0,,RPPNMLQLMHOFFBN56CA,0.0,0.0,0.0,,,108_02
彰化市,土地,大埔段424-2地號,3.6,住,,,1080402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,130000,36111.0,,0.0,0,,RPSNMLPLMHOFFAN66CA,0.0,0.0,0.0,,,108_02
鹿港鎮,土地,鹽埔段88地號,3700.0,,一般農業區,農牧用地,1080401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13000000,3514.0,,0.0,0,,RPSNMLRKMHOFFCN96CA,0.0,0.0,0.0,,,108_02
二林鎮,土地,新萬合段614地號,691.58,,一般農業區,農牧用地,1080402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,850000,1229.0,,0.0,0,代理人僅作登記案件親友、員工或其他特殊關係間之交易。；,RPSNMLRKMHOFFGN37CA,0.0,0.0,0.0,,,108_02
竹塘鄉,土地,竹塘段51地號,1225.0,,特定農業區,農牧用地,1080403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2327500,1900.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPVNMLQKMHOFFGN57CA,0.0,0.0,0.0,,,108_02
芳苑鄉,土地,芳崎段610地號,935.5,,特定農業區,農牧用地,1080408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,879370,940.0,,0.0,0,,RPSNMLSKMHOFFGN47CA,0.0,0.0,0.0,,,108_02
鹿港鎮,土地,景福段714地號,39.66,住,,,1080408,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,80686.0,,0.0,0,土地上未辦保存登記之建物包括在內。本件買賣私契立約日為108年3月20日公契立約日為108年4月8日,RPPNMLRKMHOFFCN76DA,0.0,0.0,0.0,,,108_02
田中鎮,土地,中德段254-5地號,28.0,住,,,1080402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,495600,17700.0,,0.0,0,現供道路通行,RPPNMLRKMHOFFEN86CA,0.0,0.0,0.0,,,108_02
鹿港鎮,土地,鹿安段887地號,1148.28,,特定農業區,農牧用地,1080403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4300000,3745.0,,0.0,0,,RPPNMLSKMHOFFCN76CA,0.0,0.0,0.0,,,108_02
彰化市,土地,牛稠子段牛稠子小段51-10地號,288.75,工,,,1080402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6987750,24200.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQOMLTKMHOFFAN86CA,0.0,0.0,0.0,,,108_02
彰化市,土地,南興段890地號,1018.2,農,,,1080402,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9240000,9075.0,,0.0,0,,RPTNMLSKMHOFFAN96CA,0.0,0.0,0.0,,,108_02
