鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
金城鎮,土地,水頭段421地號,481.66,都市：其他:國家公園,,,1080502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3800000,7889.0,,0.0,0,,RPQNMLSJNHOFFAW67DA,0.0,0.0,0.0,,,108_02
金城鎮,房地(土地+建物),金門縣金城鎮西海路三段２２巷４弄１３號,376.94,住,,,1080501,土地2建物2車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,830428.0,620.6,15,2,16,有,無,22000000,35450.0,,0.0,0,,RPSNMLQJOHOFFAW67CA,611.2,9.4,0.0,,,108_02
金寧鄉,房地(土地+建物),金門縣金寧鄉西堡３９之７號二樓,39.05,都市：其他:自然村專用區,,,1080503,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1071228.0,87.5,3,2,2,有,無,5250000,60000.0,,0.0,0,,RPPNMLNKNHOFFAW07CA,72.52,0.0,6.81,,,108_02
金湖鎮,房地(土地+建物),金門縣金湖鎮料羅新村５９７號二樓,47.02,都市：其他:自然村專用區,,,1080401,土地1建物1車位0,二層,三層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070118.0,89.03999999999999,3,1,2,有,無,4100000,46047.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRNMLKMMHOFFAW07CA,70.96,0.0,7.01,,,108_02
金寧鄉,土地,中二劃段81-3地號,144.91,農,,,1080408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1217244,8400.0,,0.0,0,向政府機關承購之案件。；,RPUNMLLKMHOFFAW37DA,0.0,0.0,0.0,,,108_02
金湖鎮,土地,下新厝段56-1地號,65.75,都市：其他:自然村專用區,,,1080401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,22814.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQNMLMKMHOFFAW07DA,0.0,0.0,0.0,,,108_02
金寧鄉,土地,埔后村段72地號,151.0,住,,,1080401,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19100000,126490.0,,0.0,0,地主與建商合建分售案，本案由地主直接移轉予買方，金額含地上興建中公寓3戶。一樓公寓630萬，二樓公寓650萬，三樓公寓630萬。,RPSNMLSKMHOFFAW87DA,0.0,0.0,0.0,,,108_02
金城鎮,土地,祥瑞段726-1地號,275.14,都市：其他:停車場用地,,,1080402,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,21807.0,,0.0,0,商二70萬，住二12萬，公設518萬包含公共設施保留地之交易。；畸零地或有合併使用之交易。；,RPPNMLOLMHOFFAW17CA,0.0,0.0,0.0,,,108_02
金城鎮,土地,小西門劃測段1683地號,787.28,農,,,1080411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,2540.0,,0.0,0,,RPWNMLTKMHOFFAW38DA,0.0,0.0,0.0,,,108_02
金寧鄉,土地,西堡劃測段382地號,1200.0,農,,,1080402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,4167.0,,0.0,0,,RPUNMLSKMHOFFAW97CA,0.0,0.0,0.0,,,108_02
金湖鎮,土地,瓊林段1294地號,119.0,住,,,1080403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5400000,45378.0,,0.0,0,含增建或未登記建物。；,RPPNMLQLMHOFFAW37CA,0.0,0.0,0.0,,,108_02
金城鎮,土地,蜈蚣山段88地號,315.04,都市：其他:國家公園,,,1080408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,3174.0,,0.0,0,,RPSNMLNLMHOFFAW37CA,0.0,0.0,0.0,,,108_02
金湖鎮,房地(土地+建物),金門縣金湖鎮料羅新村５０８號五樓,43.85,都市：其他:自然村專用區,,,1080410,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071210.0,98.97,2,2,2,有,無,4850000,49005.0,,0.0,0,,RPTNMLMLMHOFFAW37CA,73.13,0.0,8.57,,,108_02
金沙鎮,土地,蔡厝劃測段547地號,1080.11,農,,,1080410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,3240.0,,0.0,0,,RPQNMLNLMHOFFAW17CA,0.0,0.0,0.0,,,108_02
烈嶼鄉,土地,前埔測段724地號,119.54,農,,,1080410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,1255.0,,0.0,0,農地面積過小,RPRNMLNLMHOFFAW27CA,0.0,0.0,0.0,,,108_02
金湖鎮,房地(土地+建物),金門縣金湖鎮料羅新村５９７號,42.37,住,,,1080403,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1070118.0,80.91999999999999,3,2,2,有,無,4250000,52521.0,,0.0,0,,RPPNMLNJNHOFFAW96CA,70.96,0.0,0.0,,,108_02
金城鎮,房地(土地+建物),金門縣金城鎮浯江北堤路１６號７樓之３,20.84,住,,,1080415,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,881012.0,98.13,3,1,1,有,無,6600000,67258.0,,0.0,0,,RPQNMLNJNHOFFAW07CA,61.21,0.0,16.63,,,108_02
金城鎮,土地,庵前劃測段488地號,1200.01,農,,,1080419,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6240052,5200.0,,0.0,0,,RPTNMLPLMHOFFAW77DA,0.0,0.0,0.0,,,108_02
金城鎮,土地,后豐港段495地號,558.0,農,,,1080422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,1613.0,,0.0,0,,RPSNMLPLMHOFFAW57CA,0.0,0.0,0.0,,,108_02
金湖鎮,房地(土地+建物),金門縣金湖鎮料羅新村５７０號三樓,33.68,都市：其他:自然村專用區,,,1080412,土地1建物1車位0,三層,三層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040402.0,83.24000000000001,2,1,1,有,無,3900000,46852.0,,0.0,0,,RPPNMLTLMHOFFAW67CA,57.4,0.0,6.86,,,108_02
金湖鎮,房地(土地+建物)+車位,金門縣金湖鎮料羅新村５７２號三樓,41.37,都市：其他:自然村專用區,,,1080412,土地1建物1車位1,三層,三層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040402.0,98.35,2,1,1,有,無,4450000,45247.0,坡道平面,15.17,0,,SPPNMLTLMHOFFAW77CA,57.4,0.0,6.86,,,108_02
金湖鎮,土地,夏興段452地號,911.29,農,,,1080406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,2195.0,,0.0,0,,RPQNMLKMMHOFFAW96CA,0.0,0.0,0.0,,,108_02
金寧鄉,房地(土地+建物),金門縣金寧鄉安岐２２２號,57.63,住,,,1080406,土地2建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1060407.0,85.49000000000001,3,2,2,有,無,5500000,64335.0,,0.0,0,傢俱家電窗簾等裝修折新台幣30萬,RPPNMLRJNHOFFAW37CA,77.2,0.0,2.09,,,108_02
金寧鄉,土地,湖下村段72-1地號,216.0,都市：其他:自然村專用區,,,1080418,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6480000,30000.0,,0.0,0,,RPQNMLLJNHOFFAW86CA,0.0,0.0,0.0,,,108_02
金湖鎮,房地(土地+建物),金門縣金湖鎮中正路５９之１號,39.85,商,,,1080418,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,630315.0,114.0,2,2,2,有,無,5000000,43860.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLKKNHOFFAW76CA,114.0,0.0,0.0,,,108_02
金城鎮,房地(土地+建物),金門縣金城鎮西海路三段２２巷２７弄１６號,1479.31,農,,,1080411,土地1建物1車位0,全,二層,透天厝,農業用,鋼筋混凝土造,1001031.0,357.57,5,2,3,有,無,15000000,41950.0,,0.0,0,,RPPNMLLJNHOFFAW76CA,337.36,3.15,17.06,,,108_02
金寧鄉,房地(土地+建物),金門縣金寧鄉榜林６之１１號二樓,56.39,都市：其他:自然村專用區,,,1080425,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1070627.0,86.97999999999999,3,2,2,有,無,6150000,70706.0,,0.0,0,,RPWNMLPKNHOFFAW97CA,73.15,0.0,4.17,,,108_02
金寧鄉,土地,寧湖二劃測段477地號,1000.01,農,,,1080419,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,6000.0,,0.0,0,,RPRNMLRKNHOFFAW67CA,0.0,0.0,0.0,,,108_02
金沙鎮,房地(土地+建物),金門縣金沙鎮陽翟２２１號,114.48,都市：其他:自然村專用區,,,1080409,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1070731.0,177.23,4,3,5,有,無,12800000,72223.0,,0.0,0,,RPQNMLRJNHOFFAW47CA,171.28,0.0,5.95,,,108_02
金寧鄉,土地,盤山村段228地號,22.25,都市：其他:自然村專用區,,,1080430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,830000,37303.0,,0.0,0,,RPRNMLRJNHOFFAW57CA,0.0,0.0,0.0,,,108_02
金城鎮,房地(土地+建物),金門縣金城鎮珠浦西路８４巷５號,112.0,住,,,1080419,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,670910.0,167.46,5,3,3,有,無,12008820,71712.0,,0.0,0,,RPQNMLTJNHOFFAW67CA,160.36,3.55,3.55,,,108_02
金沙鎮,土地,鵲山段58-15地號,2514.98,都市：其他:風景區,,,1080421,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,1988.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPXNMLOKNHOFFAW97CA,0.0,0.0,0.0,,,108_02
金寧鄉,房地(土地+建物),金門縣金寧鄉東州９３號,52.65,都市：其他:自然村專用區,,,1080425,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1061115.0,86.23,3,2,2,有,無,5600000,64943.0,,0.0,0,,RPPNMLKLNHOFFAW86CA,80.29,0.0,0.0,,,108_02
金寧鄉,房地(土地+建物),金門縣金寧鄉東州９３號二樓,52.65,都市：其他:自然村專用區,,,1080425,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1061115.0,94.22,3,2,2,有,無,5600000,59435.0,,0.0,0,,RPQNMLKLNHOFFAW96CA,80.29,0.0,7.99,,,108_02
金寧鄉,土地,寧安五劃段230地號,1120.0,農,,,1080401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1400000,1250.0,,0.0,0,,RPPNMLTJNHOFFAW57CA,0.0,0.0,0.0,,,108_02
金湖鎮,房地(土地+建物),金門縣金湖鎮市港三路１５０號,28.36,住,,,1080402,土地1建物1車位0,一層，見其他登記事項,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1040923.0,135.24,0,0,0,無,無,14200000,104999.0,,0.0,0,店舖無隔間.另有買受人.,RPQNMLKKNHOFFAW86CA,91.61,0.0,3.7,,,108_02
金寧鄉,房地(土地+建物),金門縣金寧鄉頂埔下２９號二樓之１９,18.24,都市：其他:自然村專用區,,,1080421,土地1建物1車位0,二層,三層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050126.0,38.57,1,1,1,有,無,2400000,62225.0,,0.0,0,,RPSNMLKKNHOFFAW07CA,24.71,0.0,4.23,,,108_02
金寧鄉,房地(土地+建物),金門縣金寧鄉下堡１９８號二樓,19.92,都市：其他:自然村專用區,,,1080409,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1031113.0,36.08,1,1,1,有,無,2150000,59590.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPVNMLOKNHOFFAW77CA,28.94,0.0,2.78,,,108_02
金湖鎮,房地(土地+建物),金門縣金湖鎮料羅新村５０９號三樓,43.79,都市：其他:自然村專用區,,,1080430,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071210.0,98.97,3,1,2,有,無,4690000,47388.0,,0.0,0,,RPRNMLKKNHOFFAW96CA,73.13,0.0,8.57,,,108_02
金沙鎮,房地(土地+建物)+車位,金門縣金沙鎮東店１９號三樓,63.05,住,,,1080406,土地1建物1車位1,三層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1060112.0,143.8,3,2,2,有,無,5000000,34771.0,坡道平面,19.95,0,,RPPNMLQKNHOFFAW37CA,81.71,0.0,5.47,,,108_02
金湖鎮,房地(土地+建物),金門縣金湖鎮庵邊２之２０號二樓,83.33,住,,,1080303,土地1建物1車位0,二層,三層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070425.0,143.09,3,2,2,有,無,6800000,47523.0,,0.0,0,,RPRNMLSKLHOFFAW57CA,122.15,0.0,7.47,,,108_02
金寧鄉,房地(土地+建物),金門縣金寧鄉榜林１１３之５號,16.41,都市：其他:自然村專用區,,,1080302,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),其他,,1051116.0,27.95,0,0,0,無,無,2200000,78712.0,,0.0,0,,RPTNMLNKLHOFFAW27CA,24.4,0.0,0.0,,,108_02
金城鎮,房地(土地+建物),金門縣金城鎮西海路三段１０６巷１３弄３號４樓,49.6,住,,,1080307,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071210.0,108.9,3,2,2,有,無,6800000,62443.0,,0.0,0,,RPQNMLNKLHOFFAW07DA,83.2,0.0,6.37,,,108_02
金沙鎮,土地,擎天段470地號,271.9,都市：其他:國家公園區,,,1080307,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750000,2758.0,,0.0,0,,RPSNMLNKLHOFFAW27DA,0.0,0.0,0.0,,,108_02
金寧鄉,房地(土地+建物),金門縣金寧鄉下埔下１２６號,105.28,都市：其他:自然村專用區,,,1080304,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1031124.0,162.73,5,1,4,有,無,9450000,58072.0,,0.0,0,,RPSNMLOKLHOFFAW27CA,157.22,2.43,3.08,,,108_02
金湖鎮,土地,士校段577地號,727.9,都市：其他:保護區,,,1080311,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3300000,4534.0,,0.0,0,,RPPNMLLLLHOFFAW76CA,0.0,0.0,0.0,,,108_02
金沙鎮,土地,汶沙測段1931地號,62.05,都市：其他:自然村專用區,,,1080307,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2920000,47059.0,,0.0,0,,RPUNMLKLLHOFFAW17CA,0.0,0.0,0.0,,,108_02
金沙鎮,土地,蔡厝劃測段164地號,1620.0,農,,,1080304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,3395.0,,0.0,0,,RPPOMLKLLHOFFAW76CA,0.0,0.0,0.0,,,108_02
金沙鎮,房地(土地+建物),金門縣金沙鎮勝利路４１號,62.05,都市：其他:自然村專用區,,,1080307,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1071003.0,113.16,3,2,2,有,無,7300000,64510.0,,0.0,0,,RPQNMLPLLHOFFAW27CA,100.99,0.0,0.0,,,108_02
烈嶼鄉,土地,沙溪測段646地號,810.17,農,,,1080313,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,1851.0,,0.0,0,,RPPNMLPLLHOFFAW27DA,0.0,0.0,0.0,,,108_02
金寧鄉,土地,機場段857地號,520.93,農,,,1080318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,1344.0,,0.0,0,,RPSNMLKLLHOFFAW07DA,0.0,0.0,0.0,,,108_02
金湖鎮,土地,湖前段416地號,831.77,都市：其他:自然村專用區,,,1080313,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26000000,31259.0,,0.0,0,,RPXNMLLLLHOFFAW57CA,0.0,0.0,0.0,,,108_02
金沙鎮,土地,中蘭劃測段102地號,796.01,農,,,1080303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,4523.0,,0.0,0,,RPOOMLLLLHOFFAW76CA,0.0,0.0,0.0,,,108_02
金寧鄉,房地(土地+建物)+車位,金門縣金寧鄉前厝４６之９號,63.47,都市：其他:自然村專用區,,,1080313,土地1建物1車位1,一層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1060614.0,156.98,3,2,2,有,無,5700000,36310.0,坡道平面,13.76,0,急買急賣。；,RPSNMLSLLHOFFAW77CA,94.96,0.0,0.0,,,108_02
金沙鎮,土地,山柄段602地號,557.39,都市：其他:國家公園,,,1080304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,590000,1059.0,,0.0,0,本案件土地分區係國家公園區及保護區均為不能通常使用無法對外通行之袋地瑕疵物件之交易。；,RPPNMLLKMHOFFAW76CA,0.0,0.0,0.0,,,108_02
金城鎮,土地,烏土段468地號,633.58,農,,,1080314,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7300000,11522.0,,0.0,0,,RPQNMLMLLHOFFAW07DA,0.0,0.0,0.0,,,108_02
金城鎮,房地(土地+建物),金門縣金城鎮金門城１６９之９號二樓,69.01,住,,,1080308,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1050205.0,110.21,3,2,2,有,無,5750000,52173.0,,0.0,0,,RPPNMLSLLHOFFAW47CA,96.34,0.0,8.18,,,108_02
金寧鄉,土地,寧湖三劃段413地號,500.0,農,,,1080301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3900000,7800.0,,0.0,0,,RPTNMLLKMHOFFAW17CA,0.0,0.0,0.0,,,108_02
金城鎮,房地(土地+建物),金門縣金城鎮西海路三段１０６巷１３弄２號３樓,51.0,住,,,1080314,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071210.0,111.68,3,2,2,有,無,6900000,61784.0,,0.0,0,,RPOOMLQLLHOFFAW37DA,84.77,0.0,7.58,,,108_02
金城鎮,房地(土地+建物),金門縣金城鎮西海路三段１０６巷１３弄３號３樓,49.6,住,,,1080314,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071210.0,108.9,3,2,2,有,無,6850000,62902.0,,0.0,0,,RPPOMLQLLHOFFAW47DA,83.2,0.0,6.37,,,108_02
金城鎮,房地(土地+建物),金門縣金城鎮西海路三段１０６巷１３弄１號３樓,51.0,住,,,1080314,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071210.0,112.44,3,2,2,有,無,6900000,61366.0,,0.0,0,,RPQOMLQLLHOFFAW57DA,85.53,0.0,7.58,,,108_02
金城鎮,房地(土地+建物),金門縣金城鎮西海路三段１０６巷１３弄１號４樓,51.0,住,,,1080314,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071210.0,112.44,3,2,2,有,無,7000000,62255.0,,0.0,0,,RPROMLQLLHOFFAW67DA,85.53,0.0,7.58,,,108_02
金城鎮,房地(土地+建物),金門縣金城鎮西海路三段１０６巷１３弄２號４樓,51.0,住,,,1080314,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071210.0,111.68,3,2,2,有,無,6925000,62008.0,,0.0,0,,RPSOMLQLLHOFFAW77DA,84.77,0.0,7.58,,,108_02
金城鎮,房地(土地+建物),金門縣金城鎮西海路三段１０６巷１３弄５號４樓,48.0,住,,,1080314,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071210.0,106.62,3,2,2,有,無,6725000,63074.0,,0.0,0,,RPPNMLRLLHOFFAW47DA,79.19,0.0,8.1,,,108_02
金寧鄉,土地,下埔下段36-1地號,84.0,都市：其他:自然村專用區,,,1080325,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,29762.0,,0.0,0,,RPVNMLNLMHOFFAW67CA,0.0,0.0,0.0,,,108_02
金城鎮,土地,中一段486-5地號,441.17,住,,,1080308,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6900000,15640.0,,0.0,0,,RPTNMLSLLHOFFAW87CA,0.0,0.0,0.0,,,108_02
金寧鄉,土地,寧湖六劃段25地號,724.84,農,,,1080308,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4707885,6495.0,,0.0,0,,RPPNMLTLLHOFFAW57CA,0.0,0.0,0.0,,,108_02
金沙鎮,土地,汶沙測段1931地號,62.05,都市：其他:自然村專用區,,,1080315,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2880000,46414.0,,0.0,0,,RPRNMLLJMHOFFAW86CA,0.0,0.0,0.0,,,108_02
