鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
南庄鄉,土地,北獅里興段獅頭驛小段26地號,247.0,,山坡地保育區,農牧用地,1101102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,6073.0,,0.0,0,未登記建物；,RPQNMLTJJIGGFFK68DA,0.0,0.0,0.0,無,,110_01
西湖鄉,土地,二湖段936地號,2758.9,,山坡地保育區,農牧用地,1101102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1340000,486.0,,0.0,0,持分地買賣,RPRNMLTJJIGGFEK68DA,0.0,0.0,0.0,無,1.0,110_01
通霄鎮,土地,大坪頂段687-10地號,8277.0,,山坡地保育區,農牧用地,1101102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5048970,610.0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLMKJIGGFCK87DA,0.0,0.0,0.0,無,2.0,110_01
竹南鎮,房地(土地+建物),苗栗縣竹南鎮山佳里２９鄰龍山路三段２００巷５弄８號五樓,9.88,都市：其他:住宅區,,,1101102,土地3建物1車位0,五層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,950830.0,33.67,1,1,1,有,有,1450000,43065.0,,0.0,0,,RPTNMLNJJIGGFDK18DA,20.22,0.0,2.1,有,3.0,110_01
後龍鎮,土地,大山腳段2597地號,792.0,,特定農業區,農牧用地,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,1010.0,,0.0,0,,RPQNMLNJJIGGFDK87DA,0.0,0.0,0.0,無,,110_01
後龍鎮,土地,大山腳段2604地號,3248.0,,特定農業區,農牧用地,1101101,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,1847.0,,0.0,0,,RPRNMLNJJIGGFDK97DA,0.0,0.0,0.0,無,,110_01
竹南鎮,土地,慈裕段232地號,111.21,商,,,1101104,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5826000,52387.0,,0.0,0,其中房屋部分新台幣50萬元整作為買方拆屋補償費未登記建物；,RPTNMLPKJIGGFDK48DA,0.0,0.0,0.0,無,4.0,110_01
後龍鎮,土地,龍北段311地號,164.0,住,,,1101101,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5800000,35366.0,,0.0,0,311-1、311-2等2筆地號為道路用地。未登記建物；,RPOOMLOJJIGGFDK87DA,0.0,0.0,0.0,無,,110_01
苗栗市,土地,英才段907地號,71.44,工,,,1101101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2593200,36299.0,,0.0,0,,RPTNMLQKJIGGFBK38DA,0.0,0.0,0.0,無,,110_01
頭份市,土地,東民段897地號,65.44,工,,,1101102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,76406.0,,0.0,0,,RPTNMLQKJIGGFFK88EA,0.0,0.0,0.0,無,5.0,110_01
頭份市,房地(土地+建物),苗栗縣頭份市仁愛里４鄰銀河路４０號三樓,6.11,商,,,1101101,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,871202.0,57.9,1,1,1,有,有,1650000,28497.0,,0.0,0,,RPSOMLNJJIGGFFK38DA,41.91,0.0,5.14,有,6.0,110_01
造橋鄉,房地(土地+建物),苗栗縣造橋鄉談文村５鄰育英三街３號四樓之五,18.07,,山坡地保育區,丙種建築用地,1101109,土地1建物1車位0,四層,四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,920716.0,29.52,1,0,1,有,有,550000,18631.0,,0.0,0,,RPPNMLKKJIGGFDK57DA,18.29,2.25,2.0,無,,110_01
銅鑼鄉,房地(土地+建物)+車位,苗栗縣銅鑼鄉中正路３４２號三樓之七,41.58,住,,,1101103,土地2建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,ＲＣ造,1090820.0,143.46,3,2,2,有,有,6080000,42381.0,一樓平面,0.0,0,未登記建物；,RPUNMLQKJIGGFEK78DA,92.83,0.0,10.4,有,,110_01
