鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
三民區,房地(土地+建物),高雄市三民區三塊厝段二小段1387地號A1棟3樓,10.11,商,,,1090712,土地1建物1車位0,三層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.8,3,2,2,有,無,10300000,68302.0,,0.0,0,,RPPPMLKMLHGGFDE47CB,星帝標,,110_02
三民區,房地(土地+建物)+車位,高雄市三民區三塊厝段二小段1387地號A1棟4樓,10.37,商,,,1091011,土地1建物1車位1,四層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.38,3,2,2,有,無,11080000,68170.0,坡道機械,16.58,800000,,RPQPMLKMLHGGFDE57CB,星帝標,,110_02
三民區,房地(土地+建物)+車位,高雄市三民區三塊厝段二小段1387地號A1棟5樓,10.37,商,,,1081114,土地1建物1車位1,五層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.38,3,2,2,有,無,10900000,66976.0,坡道機械,16.58,800000,,RPRPMLKMLHGGFDE67CB,星帝標,,110_02
三民區,房地(土地+建物),高雄市三民區三塊厝段二小段1387地號A1棟6樓,10.11,商,,,1090719,土地1建物1車位0,六層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.8,3,2,2,有,無,10400000,68966.0,,0.0,0,,RPSPMLKMLHGGFDE77CB,星帝標,,110_02
三民區,房地(土地+建物)+車位,高雄市三民區三塊厝段二小段1387地號A1棟7樓,10.37,商,,,1090714,土地1建物1車位1,七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.38,3,2,2,有,無,12350000,76592.0,坡道機械,16.58,800000,,RPTPMLKMLHGGFDE87CB,星帝標,,110_02
三民區,房地(土地+建物)+車位,高雄市三民區三塊厝段二小段1387地號A1棟8樓,10.37,商,,,1090802,土地1建物1車位1,八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.38,3,2,2,有,無,11880000,73475.0,坡道機械,16.58,800000,,RPUPMLKMLHGGFDE97CB,星帝標,,110_02
三民區,房地(土地+建物)+車位,高雄市三民區三塊厝段二小段1387地號A1棟9樓,10.64,商,,,1081215,土地1建物1車位1,九層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,188.23,3,2,2,有,無,12380000,73475.0,坡道平面,37.43,1300000,,RPVPMLKMLHGGFDE08CB,星帝標,,110_02
三民區,房地(土地+建物)+車位,高雄市三民區三塊厝段二小段1387地號A1棟10樓,10.64,商,,,1081116,土地1建物1車位1,十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,188.23,3,2,2,有,無,11500000,66976.0,坡道平面,37.43,1400000,,RPWPMLKMLHGGFDE18CB,星帝標,,110_02
三民區,房地(土地+建物)+車位,高雄市三民區三塊厝段二小段1387地號A1棟11樓,10.64,商,,,1081115,土地1建物1車位1,十一層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,188.23,3,2,2,有,無,11680000,68170.0,坡道平面,37.43,1400000,,RPXPMLKMLHGGFDE28CB,星帝標,,110_02
三民區,房地(土地+建物)+車位,高雄市三民區三塊厝段二小段1387地號A1棟12樓,10.64,商,,,1090513,土地1建物1車位1,十二層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,188.23,3,2,2,有,無,11850000,69297.0,坡道平面,37.43,1400000,,RPOQMLKMLHGGFDE47CB,星帝標,,110_02
