鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
麟洛鄉,土地,麟忠段778-1地號,326.21,,一般農業區,水利用地,1101206,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,854670,2620.0,,0.0,0,協議價購；,RPSNMLMJKIGGFAT68DA,0.0,0.0,0.0,無,,110_01
鹽埔鄉,土地,彭南段1162-1地號,85.06,,一般農業區,丁種建築用地,1101202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,264000,3104.0,,0.0,0,,RPXNMLTJKIGGFBT47EA,0.0,0.0,0.0,無,,110_01
萬巒鄉,土地,頭溝水段1391-1地號,27.65,,一般農業區,農牧用地,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,52250,1890.0,,0.0,0,協議價購；,RPROMLLJJIGGFCT68DA,0.0,0.0,0.0,無,,110_01
萬巒鄉,土地,頭溝水段1390-1地號,363.29,,河川區,農牧用地,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,672082,1850.0,,0.0,0,協議價購；,RPSOMLLJJIGGFCT78DA,0.0,0.0,0.0,無,,110_01
萬丹鄉,土地,崙頂段1986地號,2285.0,,一般農業區,農牧用地,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9500000,4158.0,,0.0,0,未登記建物；,RPWOMLSJJIGGFAT07DA,0.0,0.0,0.0,無,1.0,110_01
鹽埔鄉,土地,新高段850-1地號,28.36,,鄉村區,乙種建築用地,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,787705,27775.0,,0.0,0,,RPQNMLRJJIGGFBT98DA,0.0,0.0,0.0,無,,110_01
鹽埔鄉,土地,新高段850-2地號,28.04,,鄉村區,乙種建築用地,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,778817,27775.0,,0.0,0,,RPRNMLRJJIGGFBT09DA,0.0,0.0,0.0,無,,110_01
鹽埔鄉,土地,新高段850地號,159.62,,鄉村區,乙種建築用地,1101101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4433478,27775.0,,0.0,0,,RPSNMLRJJIGGFBT56DA,0.0,0.0,0.0,無,,110_01
竹田鄉,土地,竹鳳段120地號,1789.41,,特定農業區,農牧用地,1101102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7280000,4068.0,,0.0,0,未登記建物；,RPVNMLTJJIGGFCT17DA,0.0,0.0,0.0,無,2.0,110_01
竹田鄉,土地,龍門段796地號,7.92,,鄉村區,乙種建築用地,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42000,5303.0,,0.0,0,,RPWNMLTJJIGGFCT27DA,0.0,0.0,0.0,無,3.0,110_01
恆春鎮,土地,鵝鑾段708地號,54.07,,國家公園區,,1101102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25000000,462364.0,,0.0,0,未登記建物；,RPOOMLKKJIGGFET58DA,0.0,0.0,0.0,無,,110_01
屏東市,土地,檳榔腳段二小段1320地號,44.0,住,,,1101103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,29545.0,,0.0,0,農業設施；,RPPNMLOJJIGGFAT48DA,0.0,0.0,0.0,無,,110_01
