鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
七堵區,房地(土地+建物),基隆市七堵區五堵段五堵北小段1188、1189-1、1190-1地號A1F,52.55,住,,,1091208,土地3建物1車位0,一層,14,店面(店鋪),商業用,鋼筋混凝土造,,206.12,0,0,0,無,無,28680000,139142,,0.0,0,,RPVOMLPKLHGGFCC97CB,青山艾美,,110_02
七堵區,房地(土地+建物)+車位,基隆市七堵區五堵段五堵北小段1188、1189-1、1190-1地號A2F,24.32,住,,,1091027,土地3建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.92,2,2,1,有,無,9640000,84766,坡道平面,35.84,1750000,,RPWOMLPKLHGGFCC08CB,青山艾美,,110_02
七堵區,房地(土地+建物)+車位,基隆市七堵區五堵段五堵北小段1188、1189-1、1190-1地號A3F,24.32,住,,,1091024,土地3建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.92,2,2,1,有,無,9700000,85410,坡道平面,35.84,1750000,,RPXOMLPKLHGGFCC18CB,青山艾美,,110_02
七堵區,房地(土地+建物)+車位,基隆市七堵區五堵段五堵北小段1188、1189-1、1190-1地號A4F,24.32,住,,,1091021,土地3建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.83,2,2,1,有,無,9570000,84551,坡道平面,38.75,1700000,,RPOPMLPKLHGGFCC37CB,青山艾美,,110_02
七堵區,房地(土地+建物)+車位,基隆市七堵區五堵段五堵北小段1188、1189-1、1190-1地號A5F,24.32,住,,,1091031,土地3建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.83,2,2,1,有,無,9810000,86055,坡道平面,38.75,1800000,,RPPPMLPKLHGGFCC47CB,青山艾美,,110_02
七堵區,房地(土地+建物)+車位,基隆市七堵區五堵段五堵北小段1188、1189-1、1190-1地號A6F,24.32,住,,,1091016,土地3建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.92,2,2,1,有,無,9650000,84873,坡道平面,35.84,1750000,,RPQPMLPKLHGGFCC57CB,青山艾美,,110_02
七堵區,房地(土地+建物)+車位,基隆市七堵區五堵段五堵北小段1188、1189-1、1190-1地號A7F,24.32,住,,,1091024,土地3建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.92,2,2,1,有,無,9880000,86270,坡道平面,35.84,1850000,,RPRPMLPKLHGGFCC67CB,青山艾美,,110_02
七堵區,房地(土地+建物)+車位,基隆市七堵區五堵段五堵北小段1188、1189-1、1190-1地號A8F,24.32,住,,,1091021,土地3建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.92,2,2,1,有,無,9880000,86270,坡道平面,35.84,1850000,,RPSPMLPKLHGGFCC77CB,青山艾美,,110_02
七堵區,房地(土地+建物)+車位,基隆市七堵區五堵段五堵北小段1188、1189-1、1190-1地號A9F,24.32,住,,,1091016,土地3建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.92,2,2,1,有,無,9880000,86270,坡道平面,35.84,1850000,,RPTPMLPKLHGGFCC87CB,青山艾美,,110_02
七堵區,房地(土地+建物)+車位,基隆市七堵區五堵段五堵北小段1188、1189-1、1190-1地號A10F,24.32,住,,,1091007,土地3建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.92,2,2,1,有,無,10010000,88741,坡道平面,35.84,1750000,,RPUPMLPKLHGGFCC97CB,青山艾美,,110_02
七堵區,房地(土地+建物)+車位,基隆市七堵區五堵段五堵北小段1188、1189-1、1190-1地號A11F,24.32,住,,,1091011,土地3建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.92,2,2,1,有,無,9800000,86485,坡道平面,35.84,1750000,,RPVPMLPKLHGGFCC08CB,青山艾美,,110_02
七堵區,房地(土地+建物)+車位,基隆市七堵區五堵段五堵北小段1188、1189-1、1190-1地號A12F,24.32,住,,,1091011,土地3建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.92,2,2,1,有,無,9800000,86485,坡道平面,35.84,1750000,,RPWPMLPKLHGGFCC18CB,青山艾美,,110_02
七堵區,房地(土地+建物)+車位,基隆市七堵區五堵段五堵北小段1188、1189-1、1190-1地號A13F,43.04,住,,,1091029,土地3建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.52,3,2,2,有,無,17950000,93779,坡道平面,35.84,1850000,,RPXPMLPKLHGGFCC28CB,青山艾美,,110_02
七堵區,房地(土地+建物)+車位,基隆市七堵區五堵段五堵北小段1188、1189-1、1190-1地號A14F,27.71,住,,,1091031,土地3建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.76,2,2,1,有,無,11150000,85517,坡道平面,35.84,1750000,,RPOQMLPKLHGGFCC47CB,青山艾美,,110_02
七堵區,房地(土地+建物)+車位,基隆市七堵區五堵段五堵北小段1188、1189-1、1190-1地號B2F,31.47,住,,,1091128,土地3建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.98,3,2,2,有,無,12100000,85082,坡道平面,32.92,1800000,,RPPQMLPKLHGGFCC57CB,青山艾美,,110_02
七堵區,房地(土地+建物)+車位,基隆市七堵區五堵段五堵北小段1188、1189-1、1190-1地號B3F,31.47,住,,,1091102,土地3建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.9,3,2,2,有,無,12050000,85082,坡道平面,35.84,1750000,,RPQQMLPKLHGGFCC67CB,青山艾美,,110_02
