淡水區,房地(土地+建物)+車位,新北市淡水區新春街120號旁Ｃ２－１５Ｆ,31.22,住,Unnamed: 5,Unnamed: 6,1080313,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,Unnamed: 14,159.7,3,2,2.1,有,無,8730000,59233,坡道平面,33.42,1250000,Unnamed: 26,RPPOMLLKNHGGFEF67CB,悠森學,Unnamed: 29,來源資料夾
淡水區,房地(土地+建物)+車位,新北市淡水區新春街１２０號旁Ｃ３－２Ｆ,24.28,住,,,1081110,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.28,2,2,1,有,無,6500000,56537.0,坡道平面,33.42,1250000,,RPQOMLLKNHGGFEF77CB,悠森學,,110_02
淡水區,房地(土地+建物),新北市淡水區新春街120號旁Ｃ３－３Ｆ,21.51,住,,,1070731,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,87.41,2,1,1,有,無,5200000,59490.0,,0.0,0,,RPROMLLKNHGGFEF87CB,悠森學,,110_02
淡水區,房地(土地+建物)+車位,新北市淡水區新春街120號旁Ｃ３－４Ｆ,22.2,住,,,1071207,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.83,2,1,1,有,無,6080000,55257.0,坡道平面,33.42,1250000,,RPWOMLLKNHGGFEF38CB,悠森學,,110_02
淡水區,房地(土地+建物)+車位,新北市淡水區新春街120號旁Ｃ３－９Ｆ,22.2,住,,,1080418,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.83,2,1,1,有,無,6480000,58689.0,坡道平面,33.42,1350000,,RPPPMLLKNHGGFEF77CB,悠森學,,110_02
淡水區,房地(土地+建物)+車位,新北市淡水區新春街120號旁Ｃ３－１０Ｆ,22.2,住,,,1080121,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.83,2,1,1,有,無,6300000,57774.0,坡道平面,33.42,1250000,,RPSPMLLKNHGGFEF08CB,悠森學,,110_02
淡水區,房地(土地+建物),新北市淡水區新春街120號旁Ｃ３－１１Ｆ,21.51,住,,,1080305,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,87.41,2,1,1,有,無,5470000,62579.0,,0.0,0,,RPVPMLLKNHGGFEF38CB,悠森學,,110_02
淡水區,房地(土地+建物)+車位,新北市淡水區新春街120號旁Ｃ３－１２Ｆ,22.2,住,,,1080126,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.83,2,1,1,有,無,6530000,59261.0,坡道平面,33.42,1350000,,RPOQMLLKNHGGFEF77CB,悠森學,,110_02
淡水區,房地(土地+建物)+車位,新北市淡水區新春街120號旁Ｃ３－１３Ｆ,22.2,住,,,1080330,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.83,2,1,1,有,無,6600000,60062.0,坡道平面,33.42,1350000,,RPQQMLLKNHGGFEF97CB,悠森學,,110_02
淡水區,房地(土地+建物)+車位,新北市淡水區新春街120號旁Ｃ３－１４Ｆ,22.2,住,,,1080423,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.83,2,1,1,有,無,6600000,61206.0,坡道平面,33.42,1250000,,RPRQMLLKNHGGFEF08CB,悠森學,,110_02
淡水區,房地(土地+建物)+車位,新北市淡水區新春街120號旁Ｃ３－１５Ｆ,22.2,住,,,1080222,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.83,2,1,1,有,無,6530000,59261.0,坡道平面,33.42,1350000,,RPTQMLLKNHGGFEF28CB,悠森學,,110_02
淡水區,房地(土地+建物)+車位,新北市淡水區新春街120號旁Ｃ４－１Ｆ,28.44,住,,,1071225,土地1建物1車位1,一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.12,3,2,2,有,無,8600000,64906.0,坡道平面,33.42,1350000,,RPWQMLLKNHGGFEF58CB,悠森學,,110_02
淡水區,房地(土地+建物)+車位,新北市淡水區新春街120號旁Ｃ４－２Ｆ,31.22,住,,,1080221,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.35,3,2,2,有,無,8000000,53601.0,坡道平面,33.42,1250000,,RPQRMLLKNHGGFEF08CB,悠森學,,110_02
淡水區,房地(土地+建物)+車位,新北市淡水區新春街120號旁Ｃ４－３Ｆ,31.22,住,,,1070801,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.35,3,2,2,有,無,8080000,54236.0,坡道平面,33.42,1250000,,RPTRMLLKNHGGFEF38CB,悠森學,,110_02
淡水區,房地(土地+建物)+車位,新北市淡水區新春街120號旁Ｃ４－４Ｆ,31.22,住,,,1080307,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.35,3,2,2,有,無,8200000,54395.0,坡道平面,33.42,1350000,,RPOSMLLKNHGGFEF97CB,悠森學,,110_02
淡水區,房地(土地+建物)+車位,新北市淡水區新春街120號旁Ｃ４－５Ｆ,31.22,住,,,1071009,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.35,3,2,2,有,無,8250000,54792.0,坡道平面,33.42,1350000,,RPRSMLLKNHGGFEF28CB,悠森學,,110_02
