鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
湖西鄉,土地,潭邊新段593地號,23.5,,鄉村區,乙種建築用地,1101208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,140000,5957.0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSJKIGGFAX86EA,0.0,0.0,0.0,無,,110_01
馬公市,土地,山水西段302地號,749.88,,一般農業區,農牧用地,1101102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22440000,29925.0,,0.0,0,土地交易案件之價格含未來興建房屋成本；,RPTNMLPJJIGGFAX76DA,0.0,0.0,0.0,無,1.0,110_01
白沙鄉,土地,赤崁中段901地號,989.08,,一般農業區,農牧用地,1101102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1080000,1092.0,,0.0,0,,RPXNMLMJJIGGFAX86DA,0.0,0.0,0.0,無,2.0,110_01
馬公市,房地(土地+建物),澎湖縣馬公市經國路１０５巷６號,74.0,商,,,1101101,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,840609.0,218.0,5,2,5,有,無,7660000,35138.0,,0.0,0,買方買清。契稅由賣方負擔。,RPXNMLNJJIGGFAX96DA,186.68,31.32,0.0,無,,110_01
湖西鄉,土地,成功南段47-1地號,501.3,,一般農業區,農牧用地,1101105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,2394.0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTJJIGGFAX86EA,0.0,0.0,0.0,無,,110_01
湖西鄉,土地,許家段697地號,22.63,,一般農業區,農牧用地,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,127829,5649.0,,0.0,0,含土地增值稅或其他稅費7829元；,RPSNMLMKJIGGFAX56EA,0.0,0.0,0.0,無,3.0,110_01
馬公市,房地(土地+建物),澎湖縣馬公市西文澳９２之１４號,100.66,住,,,1101102,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,690913.0,106.6,3,1,2,有,無,3660000,34334.0,,0.0,0,,RPSNMLQKJIGGFAX86DA,106.6,0.0,0.0,無,,110_01
馬公市,房地(土地+建物),澎湖縣馬公市樂群街４８號,71.31,住,,,1101102,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,700620.0,91.12,3,2,2,有,無,5660000,62116.0,,0.0,0,,RPSOMLQKJIGGFAX96DA,91.12,0.0,0.0,無,,110_01
西嶼鄉,房地(土地+建物),澎湖縣西嶼鄉大池角６５之６號,84.59,,一般農業區,甲種建築用地,1101110,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,730220.0,111.15,3,2,2,有,無,1500000,13495.0,,0.0,0,,RPOOMLKKJIGGFAX58DA,111.15,0.0,0.0,無,,110_01
馬公市,土地,五福段885地號,536.64,,一般農業區,農牧用地,1101102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18520000,34511.0,,0.0,0,,RPPNMLOJJIGGFAX88DA,0.0,0.0,0.0,無,,110_01
馬公市,土地,五福段885-3地號,82.65,,一般農業區,交通用地,1101102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1240000,15003.0,,0.0,0,,RPQNMLOJJIGGFAX98DA,0.0,0.0,0.0,無,4.0,110_01
湖西鄉,土地,尖山中段1011地號,802.12,,一般農業區,農牧用地,1101112,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3396000,4234.0,,0.0,0,,RPTNMLRKJIGGFAX07DA,0.0,0.0,0.0,無,,110_01
