鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
南澳鄉,建物,中正路４之２號,0.0,,,,1100603,土地0建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,740504.0,99.57,3,2,1,有,無,900000,9039.0,,0.0,0,,RPTOMLLJOHGGFAG77DA,96.21,3.36,0.0,無,,110_02
五結鄉,房地(土地+建物),利澤東路２１之３號五樓,30.32,,鄉村區,乙種建築用地,1100601,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840330.0,79.05000000000001,2,2,2,有,無,2900000,36686.0,,0.0,0,,RPQNMLSJOHGGFAG08DA,65.01,0.0,4.47,有,,110_02
蘇澳鎮,土地,猴猴段932地號,18.47,,特定農業區,甲種建築用地,1100503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,18950.0,,0.0,0,,RPUNMLKKNHGGFAG67DA,0.0,0.0,0.0,無,,110_02
三星鄉,土地,大洲三段510-1地號,37.5,,鄉村區,乙種建築用地,1100501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,573000,15280.0,,0.0,0,,RPQOMLLKNHGGFAG47DA,0.0,0.0,0.0,無,,110_02
礁溪鄉,土地,玉光一段785地號,3366.22,,特定農業區,農牧用地,1100505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13700000,4070.0,,0.0,0,,RPROMLOKNHGGFBG08EA,0.0,0.0,0.0,無,1.0,110_02
羅東鎮,土地,北成一段331地號,1883.85,,特定農業區,農牧用地,1100504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17095890,9075.0,,0.0,0,,RPRNMLNKNHGGFAG77EA,0.0,0.0,0.0,無,,110_02
蘇澳鎮,土地,思村段794地號,119.16,都市：其他:道路用地,,,1100504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1400000,11749.0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPQNMLOKNHGGFAG67DA,0.0,0.0,0.0,無,,110_02
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮永愛路２０６號,34.05,住,,,1100504,土地1建物1車位0,一層，騎樓,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土（ＲＣ）,1080819.0,78.2,2,2,2,有,無,5200000,66496.0,,0.0,0,合建案建商與地主間之交易；其他增建；,RPRNMLOKNHGGFAG77DA,64.7,0.0,0.0,有,,110_02
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮永愛路２０８號,34.05,住,,,1100504,土地1建物1車位0,一層，騎樓,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080819.0,83.82,2,1,2,有,無,3500000,41756.0,,0.0,0,合建案建商與地主間之交易；其他增建；,RPSNMLOKNHGGFAG87DA,70.32,0.0,0.0,有,,110_02
礁溪鄉,土地,民生段728-3地號,18.0,,河川區,水利用地,1100506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35400,1967.0,,0.0,0,,RPQOMLRJNHGGFBG08DA,0.0,0.0,0.0,無,,110_02
冬山鄉,土地,鹿得二段1124地號,2688.14,,特定農業區,農牧用地,1100501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9700000,3608.0,,0.0,0,姻親親友、員工、共有人或其他特殊關係間之交易；,RPUNMLNKNHGGFAG08EA,0.0,0.0,0.0,無,,110_02
南澳鄉,土地,仲岳段1-435地號,5000.0,,山坡地保育區,林業用地,1100507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,40.0,,0.0,0,,RPXNMLRKNHGGFAG78EA,0.0,0.0,0.0,無,,110_02
