鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
太保市,房地(土地+建物),嘉義縣太保市保鐵一路二段A01棟02樓,53.34,住,,,1040309,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,187.8,3,2,2,有,無,8380000,44622,,0.0,0,預售屋雨遮不計價,RPROMLOKMHGGFDQ09CB,遠雄國寶,,110_02
太保市,房地(土地+建物)+車位,嘉義縣太保市保鐵一路二段A01棟03樓,53.34,住,,,1040304,土地1建物1車位2,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,241.48,3,2,2,有,無,9080000,40735,坡道平面,53.68,1430000,預售屋雨遮不計價,RPSOMLOKMHGGFDQ56CB,遠雄國寶,,110_02
太保市,房地(土地+建物)+車位,嘉義縣太保市保鐵一路二段A01棟04樓,53.34,住,,,1040131,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,214.64,3,2,2,有,無,8380000,40522,坡道平面,26.84,770000,預售屋雨遮不計價,RPTOMLOKMHGGFDQ66CB,遠雄國寶,,110_02
太保市,房地(土地+建物)+車位,嘉義縣太保市保鐵一路二段A01棟05樓,53.34,住,,,1031126,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,214.64,3,2,2,有,無,8730000,42545,坡道平面,26.84,740000,預售屋雨遮不計價,RPUOMLOKMHGGFDQ76CB,遠雄國寶,,110_02
太保市,房地(土地+建物)+車位,嘉義縣太保市保鐵一路二段A01棟06樓,53.34,住,,,1040208,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,214.64,3,2,2,有,無,8720000,42652,坡道平面,26.84,710000,預售屋雨遮不計價,RPVOMLOKMHGGFDQ86CB,遠雄國寶,,110_02
太保市,房地(土地+建物)+車位,嘉義縣太保市保鐵一路二段A01棟07樓,53.34,住,,,1040208,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,214.64,3,2,2,有,無,8770000,42918,坡道平面,26.84,710000,預售屋雨遮不計價,RPWOMLOKMHGGFDQ96CB,遠雄國寶,,110_02
太保市,房地(土地+建物)+車位,嘉義縣太保市保鐵一路二段A01棟08樓,53.34,住,,,1040730,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,214.64,3,2,2,有,無,9270000,45261,坡道平面,26.84,770000,預售屋雨遮不計價,RPXOMLOKMHGGFDQ07CB,遠雄國寶,,110_02
太保市,房地(土地+建物)+車位,嘉義縣太保市保鐵一路二段A01棟09樓,53.34,住,,,1031104,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,214.64,3,2,2,有,無,8800000,42918,坡道平面,26.84,740000,預售屋雨遮不計價,RPOPMLOKMHGGFDQ88CB,遠雄國寶,,110_02
太保市,房地(土地+建物)+車位,嘉義縣太保市保鐵一路二段A01棟10樓,53.34,住,,,1040108,土地1建物1車位2,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,241.48,3,2,2,有,無,9680000,43610,坡道平面,53.68,1490000,預售屋雨遮不計價,RPPPMLOKMHGGFDQ98CB,遠雄國寶,,110_02
太保市,房地(土地+建物)+車位,嘉義縣太保市保鐵一路二段A01棟11樓,53.34,住,,,1040921,土地1建物1車位2,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,241.48,3,2,2,有,無,10110000,45208,坡道平面,53.68,1620000,預售屋雨遮不計價,RPQPMLOKMHGGFDQ09CB,遠雄國寶,,110_02
