鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
三星鄉,房地(土地+建物),宜蘭縣三星鄉大德新路182巷1號,149.76,,特定農業區,甲種建築用地,1100224,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,167.97,3,2,3,有,無,8500000,50604,,0.0,0,,RPTNMLKKLHGGFAG37CB,幸福大洲(三),,110_02
三星鄉,房地(土地+建物),宜蘭縣三星鄉大德新路192號,86.8,,特定農業區,甲種建築用地,1100131,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,159.6,3,2,3,有,無,7580000,47494,,0.0,0,,RPVNMLKKLHGGFAG57CB,幸福大洲(三),,110_02
三星鄉,房地(土地+建物),宜蘭縣三星鄉大德新路182巷3號,150.12,,特定農業區,甲種建築用地,1100112,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,165.22,3,2,3,有,無,8580000,51931,,0.0,0,,RPWNMLKKLHGGFAG67CB,幸福大洲(三),,110_02
三星鄉,房地(土地+建物),宜蘭縣三星鄉大德新路186號,112.11,,特定農業區,甲種建築用地,1091225,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,196.96,3,2,3,有,無,8580000,43562,,0.0,0,,RPXNMLKKLHGGFAG77CB,幸福大洲(三),,110_02
三星鄉,房地(土地+建物),宜蘭縣三星鄉大德新路188號,86.81,,特定農業區,甲種建築用地,1091228,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,159.6,3,2,3,有,無,7580000,47494,,0.0,0,,RPOOMLKKLHGGFAG96CB,幸福大洲(三),,110_02
三星鄉,房地(土地+建物),宜蘭縣三星鄉大德新路190號,86.81,,特定農業區,甲種建築用地,1091215,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,159.6,3,2,3,有,無,7420000,46491,,0.0,0,,RPPOMLKKLHGGFAG07CB,幸福大洲(三),,110_02
三星鄉,房地(土地+建物),宜蘭縣三星鄉大德新路196號,91.33,,特定農業區,甲種建築用地,1091216,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,159.6,3,2,3,有,無,7380000,46241,,0.0,0,,RPQOMLKKLHGGFAG17CB,幸福大洲(三),,110_02
三星鄉,房地(土地+建物),宜蘭縣三星鄉大德新路198號,94.5,,特定農業區,甲種建築用地,1091216,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,159.6,3,2,3,有,無,7580000,47494,,0.0,0,,RPSOMLKKLHGGFAG37CB,幸福大洲(三),,110_02
三星鄉,房地(土地+建物),宜蘭縣三星鄉大德新路200號,94.5,,特定農業區,甲種建築用地,1091221,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,159.6,3,2,3,有,無,7580000,47494,,0.0,0,,RPTOMLKKLHGGFAG47CB,幸福大洲(三),,110_02
三星鄉,房地(土地+建物),宜蘭縣三星鄉大德新路202號,94.5,,特定農業區,甲種建築用地,1091226,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,159.6,3,2,3,有,無,7580000,47494,,0.0,0,,RPUOMLKKLHGGFAG57CB,幸福大洲(三),,110_02
