鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
北竿鄉,土地,塘岐段255地號,640.66,,,,1100504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9200000,14360,,0.0,0,,RPPNMLOJNHGGFAZ76DA,0.0,0.0,0.0,無,,110_02
北竿鄉,土地,白沙段106地號,143.59,,,,1100501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1400000,9750,,0.0,0,,RPPNMLPJNHGGFAZ86DA,0.0,0.0,0.0,無,,110_02
北竿鄉,土地,塘岐段219地號,83.03,,,,1100510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,664200,8000,,0.0,0,,RPPNMLKKNHGGFAZ09DA,0.0,0.0,0.0,無,,110_02
南竿鄉,土地,仁愛段913-1地號,712.63,,,,1100506,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3732756,5238,,0.0,0,協議價購；,RPPNMLLKNHGGFAZ56DA,0.0,0.0,0.0,無,,110_02
東引鄉,土地,東引西段392地號,66.5,,,,1100520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,76009,1143,,0.0,0,,RPPNMLKLNHGGFAZ56DA,0.0,0.0,0.0,無,,110_02
莒光鄉,土地,大坪段392地號,157.17,,,,1100420,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,330000,2100,,0.0,0,,RPPNMLQLMHGGFAZ07DA,0.0,0.0,0.0,無,,110_02
南竿鄉,土地,清水段1346地號,74.62,,,,1100308,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,2680,,0.0,0,,RPRNMLSJLHGGFAZ17DA,0.0,0.0,0.0,無,,110_02
北竿鄉,土地,芹壁段446地號,102.52,,,,1100308,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,65200,636,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSJLHGGFAZ96DA,0.0,0.0,0.0,無,,110_02
南竿鄉,土地,清水段1354地號,2601.96,,,,1100324,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1222921,470,,0.0,0,,RPPNMLPLLHGGFAZ86DA,0.0,0.0,0.0,無,,110_02
南竿鄉,土地,介壽段829地號,79.48,,,,1100323,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,419800,5282,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTLLHGGFAZ47EA,0.0,0.0,0.0,無,,110_02
東引鄉,土地,東引西段676地號,78.33,,,,1100329,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,199483,2547,,0.0,0,,RPRNMLTLLHGGFAZ47DA,0.0,0.0,0.0,無,,110_02
北竿鄉,房地(土地+建物),連江縣北竿鄉塘岐村１號,142.25,,,,1100315,土地2建物1車位0,全,一層,透天厝,辦公用,鋼筋混凝土造,660615.0,48.15,2,0,0,有,無,2000000,41537,,0.0,0,政府機關標讓售；,RPPNMLTLLHGGFAZ27DA,48.15,0.0,0.0,無,,110_02
南竿鄉,土地,介壽段1303-3地號,3073.03,,,,1100315,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,651,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；農作物；,RPPNMLQLLHGGFAZ96DA,0.0,0.0,0.0,無,,110_02
北竿鄉,土地,芹壁段448-1地號,52.53,,,,1100308,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19960,380,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLSJLHGGFAZ07DA,0.0,0.0,0.0,無,,110_02
南竿鄉,土地,復興段515地號,52.92,,,,1100319,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,5669,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSKNHGGFAZ27DA,0.0,0.0,0.0,無,,110_02
南竿鄉,土地,四維段771-8地號,46.59,,,,1091210,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,168000,3606,,0.0,0,,RPQNMLPJLHGGFAZ76DA,0.0,0.0,0.0,無,1.0,110_02
南竿鄉,土地,四維段771-8地號,93.18,,,,1091210,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,335000,3595,,0.0,0,,RPRNMLPJLHGGFAZ86DA,0.0,0.0,0.0,無,1.0,110_02
南竿鄉,土地,四維段771-8地號,49.67,,,,1091210,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,179000,3604,,0.0,0,,RPSNMLPJLHGGFAZ96DA,0.0,0.0,0.0,無,1.0,110_02
南竿鄉,土地,四維段771-6地號,46.59,,,,1091210,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,168000,3606,,0.0,0,,RPTNMLPJLHGGFAZ07DA,0.0,0.0,0.0,無,1.0,110_02
南竿鄉,土地,四維段771-8地號,46.59,,,,1091210,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,168000,3606,,0.0,0,,RPUNMLPJLHGGFAZ17DA,0.0,0.0,0.0,無,1.0,110_02
南竿鄉,土地,四維段1184-3地號,5.62,,,,1091210,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6980,1242,,0.0,0,,RPXNMLPJLHGGFAZ47DA,0.0,0.0,0.0,無,6.0,110_02
南竿鄉,土地,四維段1184-3地號,5.62,,,,1091210,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6980,1242,,0.0,0,,RPOOMLPJLHGGFAZ66DA,0.0,0.0,0.0,無,6.0,110_02
南竿鄉,土地,四維段1184-3地號,11.24,,,,1091210,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13960,1242,,0.0,0,,RPPOMLPJLHGGFAZ76DA,0.0,0.0,0.0,無,6.0,110_02
南竿鄉,土地,四維段1184-3地號,5.99,,,,1091210,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7440,1242,,0.0,0,,RPQOMLPJLHGGFAZ86DA,0.0,0.0,0.0,無,6.0,110_02
南竿鄉,土地,四維段771-8地號,46.59,,,,1091210,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,168000,3606,,0.0,0,,RPVNMLPJLHGGFAZ27DA,0.0,0.0,0.0,無,1.0,110_02
南竿鄉,土地,四維段771-8地號,46.59,,,,1091210,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,168000,3606,,0.0,0,,RPWNMLPJLHGGFAZ37DA,0.0,0.0,0.0,無,1.0,110_02
南竿鄉,土地,四維段1184-3地號,5.62,,,,1091210,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6980,1242,,0.0,0,,RPROMLPJLHGGFAZ96DA,0.0,0.0,0.0,無,6.0,110_02
