鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
新竹市,房地(土地+建物),新竹市新竹市南港街32巷,20.38,,一般農業區,甲種建築用地,1100814,土地1建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.37,2,2,1,有,無,3130000,44479.0,,0.0,0,,RPTNMLQKQHGGFAO66CB,向海那?,B棟2號,110_01
新竹市,房地(土地+建物),新竹市新竹市士林二街,74.64,,鄉村區,乙種建築用地,1100814,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,302.21,5,2,4,有,無,20570000,68065.0,,0.0,0,,RPWNMLQKQHGGFAO96CB,家益大舜3,D棟7號,110_01
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,117.28,,山坡地保育區,丙種建築用地,1100814,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,208.42,3,2,3,有,無,13880000,66596.0,,0.0,0,,RPXOMLRKQHGGFAO37DB,森Villa,B棟19號,110_01
新竹市,房地(土地+建物)+車位,新竹市新竹市中正路,32.68,,鄉村區,乙種建築用地,1100813,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,168.0,3,2,2,有,無,11640000,80630.0,坡道平面,38.52,1200000,,RPSNMLSKQHGGFAO76CB,德績/中正璞寓,C棟2號,110_01
新竹市,房地(土地+建物)+車位,新竹市新竹市公道五路四段,29.02,,特定農業區,甲種建築用地,1100812,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.7,3,2,2,有,無,10900000,102914.0,一樓平面,5.39,1400000,,RPPNMLKLQHGGFAO38CB,鑫福．幸福,C65號,110_01
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,102.82,,山坡地保育區,丙種建築用地,1100818,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,170.39,3,2,3,有,無,10280000,60332.0,,0.0,0,,RPQNMLKLQHGGFAO58DB,森Villa,B棟7號,110_01
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,128.97,,山坡地保育區,丙種建築用地,1100820,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,238.03,3,2,3,有,無,15580000,65454.0,,0.0,0,,RPRNMLKLQHGGFAO68DB,森Villa,B棟15號,110_01
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,98.54,,山坡地保育區,丙種建築用地,1100820,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,170.43,3,2,3,有,無,10380000,60905.0,,0.0,0,,RPSNMLKLQHGGFAO78DB,森Villa,B棟01號,110_01
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,100.9,,山坡地保育區,丙種建築用地,1100811,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,162.3,3,2,3,有,無,10380000,63956.0,,0.0,0,,RPPNMLLLQHGGFAO58DB,森Villa,F棟01號,110_01
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,87.96,,山坡地保育區,丙種建築用地,1100818,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,147.4,3,2,3,有,無,8880000,60244.0,,0.0,0,,RPQNMLLLQHGGFAO68DB,森Villa,F棟09號,110_01
