鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B08棟8樓,12.89,商,,,1071203,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,5400000,51511,坡道平面,29.26,950000,,RPXSNLQLOHGGFDK47CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B08棟9樓,12.89,商,,,1071010,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,5250000,49427,坡道平面,29.26,980000,,RPOTNLQLOHGGFDK66CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B08棟10樓,12.89,商,,,1070222,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,5380000,50700,坡道平面,29.26,1000000,,RPPTNLQLOHGGFDK76CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B08棟11樓,12.89,商,,,1091025,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.69,2,2,1,有,無,5960000,57387,坡道平面,29.26,1000000,,RPQTNLQLOHGGFDK86CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B08棟12樓,12.89,商,,,1081229,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,5480000,52784,坡道平面,29.26,920000,,RPRTNLQLOHGGFDK96CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B08棟13樓,12.89,商,,,1081008,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,5130000,49311,坡道平面,29.26,870000,,RPSTNLQLOHGGFDK07CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B08棟14樓,12.89,商,,,1090308,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,5380000,51626,坡道平面,29.26,920000,,RPTTNLQLOHGGFDK17CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B08棟15樓,12.89,商,,,1090805,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,5900000,54983,坡道平面,29.26,1150000,,RPUTNLQLOHGGFDK27CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B09棟2樓,12.89,商,,,1090904,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,103.46,2,2,1,有,無,5760000,57414,坡道機械,17.07,800000,,RPVTNLQLOHGGFDK37CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B09棟3樓,12.89,商,,,1090410,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,5320000,48848,坡道平面,29.26,1100000,,RPWTNLQLOHGGFDK47CB,遠雄新苑,,110_02
