斗六市,房地(土地+建物),雲林縣斗六市鎮東路39巷A1戶,90.79,住,Unnamed: 5,Unnamed: 6,1100107,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,Unnamed: 14,244.6,4.1,3,5,有,無,16600000,67866,Unnamed: 23,0.0,0,Unnamed: 26,RPRNMLPLOHGGFAP56EB,幸福精英墅,Unnamed: 29,來源資料夾
斗六市,房地(土地+建物),雲林縣斗六市鎮東路39巷A2戶,84.0,住,,,1100515,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,244.6,4,3,5,有,無,16600000,67866,,0.0,0,,RPTNMLPLOHGGFAP76EB,幸福精英墅,,110_03
斗六市,房地(土地+建物),雲林縣斗六市鎮東路39巷A3戶,83.0,住,,,1090105,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,244.6,4,3,5,有,無,16800000,68684,,0.0,0,,RPUNMLPLOHGGFAP86EB,幸福精英墅,,110_03
斗六市,房地(土地+建物),雲林縣斗六市鎮東路39巷A4戶,83.0,住,,,1100502,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,244.6,4,3,5,有,無,16680000,68193,,0.0,0,,RPVNMLPLOHGGFAP96EB,幸福精英墅,,110_03
斗六市,房地(土地+建物),雲林縣斗六市鎮東路39巷B1戶,101.5,住,,,1090504,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,252.82,4,3,5,有,無,15800000,62495,,0.0,0,,RPWNMLPLOHGGFAP07EB,幸福精英墅,,110_03
斗六市,房地(土地+建物),雲林縣斗六市鎮東路39巷B2戶,98.5,住,,,1091029,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,252.69,4,3,5,有,無,15300000,60548,,0.0,0,,RPXNMLPLOHGGFAP17EB,幸福精英墅,,110_03
斗六市,房地(土地+建物),雲林縣斗六市鎮東路39巷B3戶,101.5,住,,,1091118,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,252.67,4,3,5,有,無,15600000,61741,,0.0,0,,RPPOMLPLOHGGFAP09EB,幸福精英墅,,110_03
斗六市,房地(土地+建物),雲林縣斗六市鎮東路39巷B4戶,104.5,住,,,1100206,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,252.82,4,3,5,有,無,15380000,60834,,0.0,0,,RPQOMLPLOHGGFAP56EB,幸福精英墅,,110_03
斗六市,房地(土地+建物),雲林縣斗六市鎮東路39巷C1戶,121.0,住,,,1100223,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,229.58,4,3,5,有,無,17500000,76226,,0.0,0,,RPSOMLPLOHGGFAP76EB,幸福精英墅,,110_03
斗六市,房地(土地+建物),雲林縣斗六市鎮東路39巷C2戶,77.0,住,,,1090806,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,239.27,4,3,5,有,無,14800000,61855,,0.0,0,,RPTOMLPLOHGGFAP86EB,幸福精英墅,,110_03
斗六市,房地(土地+建物),雲林縣斗六市鎮東路39巷C3戶,89.0,住,,,1091017,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,257.63,4,3,5,有,無,16250000,63075,,0.0,0,另有合法增建屋突17.34平方公尺,RPPNMLTLOHGGFAP76EB,幸福精英墅,,110_03
古坑鄉,房地(土地+建物),雲林縣古坑鄉宮前路A戶,101.23,,鄉村區,乙種建築用地,1100218,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,201.6,6,3,6,有,無,9080000,45040,,0.0,0,移轉面積以分割後實際面積為準、共有人有二人,RPQNMLTLOHGGFAP86EB,幸福樂活,,110_03
