草屯鎮,房地(土地+建物),南投縣草屯鎮御富路與東山路口,98.73,住,,,1100726,土地6建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,190.54,4,2,5,有,無,12650000,66390,,0.0,0,,RPSNMLLMPHGGFBM68CB,昌祐大聚,B棟1號,110_03
草屯鎮,房地(土地+建物),南投縣草屯鎮御富路與東山路口,98.73,住,,,1100725,土地6建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,188.79,4,2,5,有,無,12450000,65946,,0.0,0,,RPPNMLMJQHGGFBM28CB,昌祐大聚,B棟12號,110_03
草屯鎮,房地(土地+建物),南投縣草屯鎮御富路與東山路口,93.34,住,,,1100721,土地6建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,180.79,4,2,5,有,無,11980000,66265,,0.0,0,,RPQNMLMJQHGGFBM38CB,昌祐大聚,B棟8號,110_03
草屯鎮,房地(土地+建物),南投縣草屯鎮御富路與東山路口,93.34,住,,,1100430,土地6建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,180.79,4,2,5,有,無,12120000,67039,,0.0,0,,RPTNMLMJQHGGFBM68CB,昌祐大聚,B棟3號,110_03
草屯鎮,房地(土地+建物),南投縣草屯鎮御富路與東山路口,89.76,住,,,1100430,土地6建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,174.25,4,2,5,有,無,11660000,66915,,0.0,0,,RPUNMLMJQHGGFBM78CB,昌祐大聚,C棟3號,110_03
草屯鎮,房地(土地+建物),南投縣草屯鎮御富路與東山路口,93.34,住,,,1100612,土地6建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,180.79,4,2,5,有,無,11980000,66265,,0.0,0,,RPVNMLMJQHGGFBM88CB,昌祐大聚,B棟2號,110_03
草屯鎮,房地(土地+建物),南投縣草屯鎮御富路與東山路口,93.34,住,,,1100507,土地6建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,180.79,4,2,5,有,無,12100000,66928,,0.0,0,,RPWNMLMJQHGGFBM98CB,昌祐大聚,B棟5號,110_03
草屯鎮,房地(土地+建物),南投縣草屯鎮御富路與東山路口,108.52,住,,,1100611,土地6建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,187.28,5,2,5,有,無,13200000,70483,,0.0,0,,RPXNMLMJQHGGFBM09CB,昌祐大聚,A棟5號,110_03
草屯鎮,房地(土地+建物),南投縣草屯鎮御富路與東山路口,64.97,住,,,1100501,土地6建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,188.38,5,2,5,有,無,10230000,54305,,0.0,0,,RPOOMLMJQHGGFBM28CB,昌祐大聚,C棟20號,110_03
草屯鎮,房地(土地+建物),南投縣草屯鎮御富路與東山路口,75.38,住,,,1100515,土地6建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,150.05,4,2,5,有,無,9750000,64978,,0.0,0,,RPPOMLMJQHGGFBM38CB,昌祐大聚,B棟10號,110_03
南投市,房地(土地+建物),南投縣南投市順溪北路,49.76,,鄉村區,乙種建築用地,1100731,土地3建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,85.54,2,1,1,有,無,4890000,57166,,0.0,0,,RPPNMLMJQHGGFAM28DB,中龍天匯,A6棟3F號,110_03
