鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
北投區,房地(土地+建物)+車位,臺北市北投區致遠一路二段116號旁A-1F,27.23,住,,,1091118,土地13建物1車位1,一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,188.1,3,2,2,有,無,41000000,250960.0,坡道平面,37.08,3100000,,RPPOMLQLKHGGFEA47CB,陽明致遠,,110_02
北投區,房地(土地+建物)+車位,臺北市北投區致遠一路二段116號旁A-6F,27.16,住,,,1091105,土地13建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,187.06,3,2,2,有,無,37900000,233364.0,坡道平面,37.08,2900000,,RPQOMLQLKHGGFEA57CB,陽明致遠,,110_02
北投區,房地(土地+建物)+車位,臺北市北投區致遠一路二段116號旁A-7F,27.16,住,,,1091105,土地13建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,187.06,3,2,2,有,無,38800000,241366.0,坡道平面,37.08,2600000,,RPROMLQLKHGGFEA67CB,陽明致遠,,110_02
北投區,房地(土地+建物)+車位,臺北市北投區致遠一路二段116號旁A-9F,27.16,住,,,1091030,土地13建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,187.06,3,2,2,有,無,41090000,253300.0,坡道平面,37.08,3100000,,RPSOMLQLKHGGFEA77CB,陽明致遠,,110_02
北投區,房地(土地+建物)+車位,臺北市北投區致遠一路二段116號旁A-10F,27.16,住,,,1091108,土地13建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,187.06,3,2,2,有,無,41500000,259368.0,坡道平面,37.08,2600000,,RPTOMLQLKHGGFEA87CB,陽明致遠,,110_02
北投區,房地(土地+建物)+車位,臺北市北投區致遠一路二段116號旁A-11F,27.16,住,,,1091119,土地13建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,187.06,3,2,2,有,無,42400000,263368.0,坡道平面,37.08,2900000,,RPUOMLQLKHGGFEA97CB,陽明致遠,,110_02
北投區,房地(土地+建物),臺北市北投區致遠一路二段116號旁A-12F,27.0,住,,,1091101,土地13建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.98,3,2,2,有,無,39800000,265369.0,,0.0,0,,RPVOMLQLKHGGFEA08CB,陽明致遠,,110_02
北投區,房地(土地+建物)+車位,臺北市北投區致遠一路二段116號旁A-13F,27.16,住,,,1091108,土地13建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,187.06,3,2,2,有,無,43280000,269236.0,坡道平面,37.08,2900000,,RPWOMLQLKHGGFEA18CB,陽明致遠,,110_02
北投區,房地(土地+建物)+車位,臺北市北投區致遠一路二段116號旁A-14F,27.16,住,,,1091104,土地13建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,187.06,3,2,2,有,無,45500000,281371.0,坡道平面,37.08,3300000,,RPXOMLQLKHGGFEA28CB,陽明致遠,,110_02
北投區,房地(土地+建物)+車位,臺北市北投區致遠一路二段116號旁B-1F,35.68,住,,,1091118,土地13建物1車位1,一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.22,4,2,3,有,無,51600000,244776.0,坡道平面,37.08,3100000,,RPOPMLQLKHGGFEA47CB,陽明致遠,,110_02
