鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
仁德區,房地(土地+建物)+車位,臺南市仁德區德崙路,15.74,商,,,1100811,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.43,3,2,2,有,無,9030000,65603.0,坡道平面,31.6,1300000,,RPWNNLLKQHGGFID88CB,和謙,A棟06號,110_01
仁德區,房地(土地+建物),臺南市仁德區中正路二段187巷,27.42,住,,,1100811,土地4建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,73.36,2,2,1,有,無,4230000,57661.0,,0.0,0,,RPPNMLNKQHGGFID28CB,森美好,A棟6號,110_01
安平區,房地(土地+建物),臺南市安平區育平八街,44.03,住,,,1100812,土地3建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.97,3,2,2,有,無,11000000,87322.0,,0.0,0,,RPSNMLNKQHGGFAD87DB,百岳雪樹,4A號,110_01
仁德區,房地(土地+建物)+車位,臺南市仁德區德崙路,17.77,住,,,1100814,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.02,3,2,2,有,無,10350000,67588.0,坡道平面,31.6,1400000,,RPPNMLPKQHGGFID48CB,和謙,A棟01號,110_01
歸仁區,房地(土地+建物)+車位,臺南市歸仁區七甲一街,37.89,,鄉村區,乙種建築用地,1100814,土地3建物1車位1,三層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,119.83,3,2,2,有,無,6750000,56346.0,一樓平面,15.12,850000,,RPQNMLPKQHGGFID58CB,春天NO.9,A棟3號,110_01
永康區,房地(土地+建物),臺南市永康區東南段,59.57,住,,,1100816,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,136.58,4,2,4,有,無,11000000,80539.0,,0.0,0,,RPPNMLRKQHGGFKD88CB,祥閤Ⅷ,1棟C6號,110_01
永康區,房地(土地+建物),臺南市永康區東南段,59.57,住,,,1100818,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,136.58,4,2,4,有,無,11100000,81271.0,,0.0,0,,RPPNMLSKQHGGFKD98CB,祥閤Ⅷ,1棟C7號,110_01
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段、永華七街口,11.48,商,,,1100814,土地1建物1車位1,十五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.16,0,2,2,有,無,9700000,80141.0,坡道平面,25.96,1750000,,RPRNMLSKQHGGFAD28DB,第五大道,A棟6號,110_01
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段、永華七街口,8.26,商,,,1100814,土地1建物1車位1,十九層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.72,0,2,2,有,無,7000000,81154.0,坡道機械,18.54,980000,,RPQNMLSKQHGGFAD08CB,第五大道,F棟10號,110_01
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段,14.13,商,,,1100811,土地1建物1車位1,二十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.01,0,2,2,有,無,11800000,79103.0,坡道平面,25.96,1750000,,RPRNMLSKQHGGFAD18CB,第五大道,B棟B7-20號,110_01
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段,14.13,商,,,1100813,土地1建物1車位1,十三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.01,0,2,2,有,無,11700000,78316.0,坡道平面,25.96,1750000,,RPSNMLSKQHGGFAD28CB,第五大道,B棟B7-13號,110_01
安平區,房地(土地+建物)+車位,臺南市安平區永華路二段,10.66,商,,,1100813,土地1建物1車位1,五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.74,2,2,2,有,無,8880000,78125.0,坡道機械,18.54,1130000,,RPTNMLSKQHGGFAD38CB,第五大道,A棟A6-05號,110_01
