區域別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
東區,-37,1,15,49,18,49,-39,-23,-91,-17,-11,-22
西區,-25,5,-17,-55,36,-100,-109,-123,-79,-48,-6,24
總計,-62,6,-2,-6,54,-51,-148,-146,-170,-65,-17,2
