區域別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
東區,-64,-64,-165,-308,-35,-16,-59,-7,-149,29,101,145
西區,-45,-77,-225,-234,-85,-4,-7,41,107,166,131,193
總計,-109,-141,-390,-542,-120,-20,-66,34,-42,195,232,338
