區域別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
東區,0,-21,-38,60,-59,16,-98,-123,-146,-47,-11,-28
西區,31,-29,34,68,-15,-71,-71,26,-71,-70,10,-64
總計,31,-50,-4,128,-74,-55,-169,-97,-217,-117,-1,-92
