區域別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
東區,-60,-44,-42,-22,-58,-93,-134,-96,-89,-31,-66,-27
西區,36,15,38,-20,-55,-8,139,-32,25,62,46,-44
總計,-24,-29,-4,-42,-113,-101,5,-128,-64,31,-20,-71
