鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
嘉義市,房地(土地+建物),嘉義市嘉義市東義路１５６巷５５號,103.0,住,,,1070502,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,670202.0,90.52,4,2,4,有,無,5600000,61865.0,,0.0,0,,RPTNMLMKNHNFFAI48CA,90.52,0.0,0.0,,,107_02
嘉義市,房地(土地+建物),嘉義市嘉義市玉山路１６７巷３４號,88.0,住,,,1070403,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,700121.0,112.93,3,1,3,有,無,5200000,46046.0,,0.0,0,,RPQOMLPLMHNFFAI78EA,105.54,7.39,0.0,,,107_02
嘉義市,房地(土地+建物),嘉義市嘉義市彌陀路１３７號８樓４,4.89,住,,,1070403,土地1建物1車位0,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850311.0,61.82000000000001,1,1,1,有,有,1500000,24264.0,,0.0,0,,RPVNMLMJNHNFFAI58CA,43.58,0.0,4.69,,,107_02
嘉義市,土地,檜段六小段14-5地號,90.0,商,,,1070411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,38889.0,,0.0,0,,RPRNMLTKMHNFFAI88CA,0.0,0.0,0.0,,,107_02
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市大雅路一段３６８巷１２８號二樓之１,218.57,農,,,1070402,土地9建物1車位2,二層,四層,公寓(5樓含以下無電梯),住家用,見其他登記事項,1050503.0,296.71,2,2,3,有,有,15000000,50554.0,一樓平面,0.0,0,本標的有電梯,RPOOMLOKNHNFFAI28CA,161.17,0.0,33.08,,,107_02
嘉義市,房地(土地+建物),嘉義市嘉義市仁愛路２４０巷１０號八樓,34.93,住,,,1070409,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931028.0,187.01,3,1,2,有,有,5400000,28875.0,,0.0,0,,RPTNMLSKMHNFFAI56EA,101.87,0.0,13.18,,,107_02
嘉義市,房地(土地+建物),嘉義市嘉義市小雅路２０１號八樓４,8.1,住,,,1070409,土地1建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820609.0,68.06,1,1,1,有,無,1800000,26447.0,,0.0,0,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。；,RPTNMLRLMHNFFAI56EA,34.4,0.0,14.94,,,107_02
嘉義市,土地,湖子內段新民小段386地號,524.71,住,,,1070403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17320000,33009.0,,0.0,0,,RPRNMLRLMHNFFAI78CA,0.0,0.0,0.0,,,107_02
嘉義市,房地(土地+建物),嘉義市嘉義市小雅路１８３號九樓五,4.88,住,,,1070412,土地1建物1車位0,九層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,820609.0,40.91,1,1,1,有,有,760000,18577.0,,0.0,0,,RPWOMLLJNHNFFAI68CA,26.7,0.0,2.02,,,107_02
嘉義市,房地(土地+建物),嘉義市嘉義市玉山路６２１號,112.83,住,,,1070413,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,931129.0,201.8,4,3,3,有,無,9900000,49058.0,,0.0,0,,RPWNMLNJNHNFFAI78CA,192.47,0.0,9.33,,,107_02
嘉義市,房地(土地+建物),嘉義市嘉義市彌陀路２７２巷２５號,171.71,住,,,1070409,土地3建物1車位0,全,五層,透天厝,住家用,見其他登記事項,1050817.0,526.36,7,7,2,有,有,28500000,54145.0,,0.0,0,,RPXOMLMJNHNFFAI88CA,454.92,0.0,25.52,,,107_02
