鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段23號四樓之3A1-04F,17.74,其他,,,1030901,土地3建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,224.17,4,2,2,有,無,62700000,325310.0,坡道平面,40.96,3100000,,RPTQMLQJLHNFFCA38CB,德運京鼎,,107_02
中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段23號十四樓之3A1-14F,17.74,其他,,,1031013,土地3建物1車位1,十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,224.17,4,2,2,有,無,74500000,391900.0,坡道平面,40.96,2700000,,RPUQMLQJLHNFFCA48CB,德運京鼎,,107_02
中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段23號十七樓之3A1-17F,17.92,其他,,,1030919,土地3建物1車位2,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,259.67,4,2,2,有,無,77800000,398312.0,坡道平面,81.92,7000000,,RPVQMLQJLHNFFCA58CB,德運京鼎,,107_02
中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段23號十九樓之3A1-19F,17.92,其他,,,1030903,土地3建物1車位2,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,254.43,4,2,2,有,無,80700000,405059.0,坡道平面,71.0,6400000,,RPWQMLQJLHNFFCA68CB,德運京鼎,,107_02
中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段23號二十樓之3A1-20F,17.92,其他,,,1030903,土地3建物1車位2,二十層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,254.21,4,2,2,有,無,82100000,408820.0,坡道平面,71.0,7200000,,RPXQMLQJLHNFFCA78CB,德運京鼎,,107_02
中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段23號二十一樓之3A1-21F,17.74,其他,,,1030915,土地3建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,218.93,4,2,2,有,無,78900000,414872.0,坡道平面,35.5,2800000,,RPORMLQJLHNFFCA97CB,德運京鼎,,107_02
中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段23號二十二樓之3A1-22F,17.74,其他,,,1030927,土地3建物1車位1,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,218.93,4,2,2,有,無,79770000,419615.0,坡道平面,35.5,2800000,,RPPRMLQJLHNFFCA08CB,德運京鼎,,107_02
中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段23號四樓之2A2-04F,17.74,其他,,,1030927,土地3建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,218.71,4,2,2,有,無,63000000,328585.0,坡道平面,35.5,2800000,,RPQRMLQJLHNFFCA18CB,德運京鼎,,107_02
中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段23號六樓之2A2-06F,17.92,其他,,,1030824,土地3建物1車位2,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,259.67,4,2,2,有,無,69955000,345260.0,坡道平面,76.46,6700000,,RPRRMLQJLHNFFCA28CB,德運京鼎,,107_02
中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段23號十三樓之2A2-13F,17.92,其他,,,1030825,土地3建物1車位2,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,259.89,4,2,2,有,無,75800000,376710.0,坡道平面,76.46,6700000,,RPSRMLQJLHNFFCA38CB,德運京鼎,,107_02
