鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮慶安段1290之11.1291之12地號等2筆B2,106.76,住,,,1060829,土地2建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,,148.15,3,2,3,有,無,6500000,43874,,0.0,0,,RPQOMLRLJIMFFAG58EB,青沐境,,107_01
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市新張段544、545、546、546-1地號等4筆B8,138.68,,特定農業區,甲種建築用地,1060628,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,171.59,4,2,4,有,無,9200000,53616,,0.0,0,,RPSOMLQKJHNFFBG68EB,謙隱3,,107_01
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市新張段544、545、546、546-1地號等4筆A1,146.38,,特定農業區,甲種建築用地,1060625,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,149.59,4,2,3,有,無,8750000,58493,,0.0,0,,RPTOMLQKJHNFFBG78EB,謙隱3,,107_01
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市新張段544、545、546、546-1地號等4筆A2,146.54,,特定農業區,甲種建築用地,1060625,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,176.77,4,2,4,有,無,9800000,55439,,0.0,0,,RPUOMLQKJHNFFBG88EB,謙隱3,,107_01
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市新張段544、545、546、546-1地號等4筆A9,133.7,,特定農業區,甲種建築用地,1060624,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,160.8,4,2,4,有,無,8980000,55846,,0.0,0,,RPWOMLQKJHNFFBG09EB,謙隱3,,107_01
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市新張段544、545、546、546-1地號等4筆A6,133.7,,特定農業區,甲種建築用地,1060624,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,176.44,4,2,4,有,無,9360000,53049,,0.0,0,,RPXOMLQKJHNFFBG56EB,謙隱3,,107_01
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市新張段544、545、546、546-1地號等4筆A5,138.36,,特定農業區,甲種建築用地,1060624,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,176.77,4,2,4,有,無,9450000,53459,,0.0,0,,RPOPMLQKJHNFFBG38EB,謙隱3,,107_01
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市新張段544、545、546、546-1地號等4筆A3,143.17,,特定農業區,甲種建築用地,1060626,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,149.59,4,2,4,有,無,9600000,64175,,0.0,0,,RPQPMLQKJHNFFBG58EB,謙隱3,,107_01
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市新張段544、545、546、546-1地號等4筆B7,123.92,,特定農業區,甲種建築用地,1060629,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,171.23,4,2,4,有,無,9000000,52561,,0.0,0,,RPRNMLRKJHNFFBG58EB,謙隱3,,107_01
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市新張段544、545、546、546-1地號等4筆B1,163.54,,特定農業區,甲種建築用地,1060630,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,171.46,4,2,3,有,無,9600000,55990,,0.0,0,,RPSNMLRKJHNFFBG68EB,謙隱3,,107_01
