鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
中正區,房地(土地+建物)+車位,基隆市中正區新豐街３４５之５號７樓,22.99,住,,,1070104,土地2建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850711.0,155.11,3,1,2,有,有,5120000,33009.0,坡道平面,0.0,0,,RPWNMLMKJHNFFBC87CA,86.85,4.0,8.64,,,107_01
暖暖區,土地,碇內段溪西股小段230地號,81.0,工,,,1070103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1961820,24220.0,,0.0,0,債務抵償之交易、權利人共2人受債權債務影響或債務抵償之交易。；,RPSNMLKKJHNFFCC57EA,0.0,0.0,0.0,,,107_01
中正區,土地,和平段697地號,18.25,住,,,1070102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,38356.0,,0.0,0,,RPSNMLRKJHNFFBC08DA,0.0,0.0,0.0,,,107_01
暖暖區,房地(土地+建物),基隆市暖暖區源遠路３２５巷６１之１號,64.5,住,,,1070104,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,620817.0,69.18,3,2,1,有,無,2000000,28910.0,,0.0,0,親友、員工或其他特殊關係間之交易。含增建或未登記建物。親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；,RPVOMLTKJHNFFCC68CA,69.18,0.0,0.0,,,107_01
安樂區,車位,基隆市安樂區武嶺街２９１號等共同使用,0.0,,,,1070104,土地0建物0車位1,,,其他,,,,36.24,0,0,0,有,有,600000,,坡道平面,36.24,600000,,RPSNMLPLJHNFFCC97CA,0.0,0.0,0.0,,,107_01
安樂區,房地(土地+建物),基隆市安樂區武嶺街３０３號六樓之７,20.13,住,,,1070104,土地4建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850216.0,75.46,2,2,1,有,有,2900000,38431.0,,0.0,0,,RPTNMLPLJHNFFCC08CA,56.86,0.0,6.25,,,107_01
中正區,房地(土地+建物),基隆市中正區觀海街１８２號５樓,14.2,住,,,1070107,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880114.0,71.37,2,1,2,有,有,2450000,34328.0,,0.0,0,,RPPNMLRLJHNFFBC77CA,51.22,0.0,6.7,,,107_01
中正區,房地(土地+建物),基隆市中正區中船路９０巷６號,40.0,住,,,1070108,土地1建物1車位0,一層,一層,套房(1房1廳1衛),住家用,木造,,19.42,1,1,1,有,無,850000,43769.0,,0.0,0,含增建或未登記建物。含增建或未登記建物。；,RPPOMLTLJHNFFBC08CA,19.42,0.0,0.0,,,107_01
中正區,房地(土地+建物),基隆市中正區新豐街１６８號１９樓,5.64,住,,,1070105,土地1建物1車位0,十九層,二十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,851129.0,30.14,1,1,1,有,有,1400000,46450.0,,0.0,0,,RPTPMLTLJHNFFBC58CA,19.72,0.0,4.31,,,107_01
中正區,車位,基隆市中正區新豐街４７０號等共同使用,5.09,住,,,1070102,土地0建物0車位3,,,其他,,,,102.5,0,0,0,有,有,2400000,,坡道平面,0.0,2400000,,RPXNMLLJKHNFFBC87CA,0.0,0.0,0.0,,,107_01
中正區,車位,基隆市中正區新豐街４７０號等共同使用,1.7,住,,,1070102,土地0建物0車位1,,,其他,,,,34.17,0,0,0,有,有,650000,,坡道平面,34.17,650000,,RPPOMLLJKHNFFBC17CA,0.0,0.0,0.0,,,107_01
中正區,車位,基隆市中正區新豐街４７０號等共同使用,1.7,住,,,1070103,土地0建物0車位1,,,其他,,,,34.17,0,0,0,有,有,650000,,坡道平面,34.17,650000,,RPQOMLLJKHNFFBC27CA,0.0,0.0,0.0,,,107_01
安樂區,房地(土地+建物),基隆市安樂區基金一路１１２巷１１０弄１７之９號３樓,25.85,住,,,1070103,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,851107.0,111.13,3,2,2,有,有,4200000,37794.0,,0.0,0,,RPOOMLTKJHNFFCC97CA,87.67,0.75,9.85,,,107_01
安樂區,土地,代天府段898-2地號,92.5,都市：其他:道路,,,1070111,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4980652,53845.0,,0.0,0,協議價購,RPVNMLNLJHNFFCC18DA,0.0,0.0,0.0,,,107_01
安樂區,房地(土地+建物),基隆市安樂區中平街１０４號,12.24,住,,,1070108,土地5建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680911.0,77.0,2,1,2,有,無,1600000,20779.0,,0.0,0,,RPUNMLMLJHNFFCC87CA,77.0,0.0,0.0,,,107_01
安樂區,房地(土地+建物),基隆市安樂區基金三路６１之５號２樓,35.68,住,,,1070108,土地4建物1車位0,,,公寓(5樓含以下無電梯),,,,84.45,2,2,1,有,無,2900000,34340.0,,0.0,0,,RPTNMLMJKHNFFCC67CA,0.0,0.0,0.0,,,107_01
中正區,房地(土地+建物),基隆市中正區新豐街３０３巷１５弄２５號３樓,24.26,住,,,1070106,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,851119.0,93.99,3,2,1,有,無,2850000,30322.0,,0.0,0,,RPPNMLMLJHNFFBC27CA,64.81,0.0,7.1,,,107_01
仁愛區,房地(土地+建物),基隆市仁愛區仁一路９５巷３１號２樓,51.12,住,,,1070104,土地2建物2車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,810226.0,144.35,4,2,2,有,無,1500000,10391.0,,0.0,0,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。；,RPOOMLNLJHNFFBC37CA,128.78,0.0,13.32,,,107_01
七堵區,車位,基隆市七堵區百三街１０７號底層,0.12,,,,1070102,土地0建物0車位1,防空避難室，停車場,五層,其他,電鑑室、室內停車場、防空避難,鋼筋混凝土造,760805.0,34.54,0,0,0,有,無,880000,,坡道平面,34.54,880000,,RPWNMLTLJHNFFCC78CA,0.0,0.0,0.0,,,107_01
七堵區,車位,基隆市七堵區百三街１０７號底層,0.12,,,,1070102,土地0建物0車位1,防空避難室，停車場,五層,其他,電鑑室、室內停車場、防空避難,鋼筋混凝土造,760805.0,34.54,0,0,0,有,無,880000,,坡道平面,34.54,880000,,RPXNMLTLJHNFFCC88CA,0.0,0.0,0.0,,,107_01
七堵區,車位,基隆市七堵區百三街１０７號底層,0.12,,,,1070102,土地0建物0車位1,防空避難室，停車場,五層,其他,電鑑室、室內停車場、防空避難,鋼筋混凝土造,760805.0,34.54,0,0,0,有,無,880000,,坡道平面,34.54,880000,,RPOOMLTLJHNFFCC08CA,0.0,0.0,0.0,,,107_01
七堵區,車位,基隆市七堵區百三街１０７號底層,0.12,,,,1070102,土地0建物0車位1,防空避難室，停車場,五層,其他,電鑑室、室內停車場、防空避難,鋼筋混凝土造,760805.0,34.54,0,0,0,有,無,880000,,坡道平面,34.54,880000,,RPPOMLTLJHNFFCC18CA,0.0,0.0,0.0,,,107_01
