鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
金寧鄉,土地,寧湖三劃段49地號,386.5,農,,,1070501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,5175.0,,0.0,0,,RPPNMLTJNHNFFAW57DA,0.0,0.0,0.0,,,107_02
金沙鎮,土地,高坑劃測段542地號,985.92,農,,,1070504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4100000,4159.0,,0.0,0,,RPQOMLKMNHNFFAW07CA,0.0,0.0,0.0,,,107_02
金沙鎮,土地,浦邊段1155-1地號,129.75,都市：其他:自然村專用區,,,1070409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,7707.0,,0.0,0,,RPSNMLKKMHNFFAW96DA,0.0,0.0,0.0,,,107_02
金城鎮,土地,城南段238地號,11.09,商,,,1070403,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,108206.0,,0.0,0,,RPQNMLNKMHNFFAW96CA,0.0,0.0,0.0,,,107_02
烈嶼鄉,土地,古廟段212地號,219.33,住,,,1070402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,602000,2745.0,,0.0,0,,RPVNMLPLMHNFFAW77CA,0.0,0.0,0.0,,,107_02
金湖鎮,房地(土地+建物),金門縣金湖鎮山外４２號,31.11,住,,,1070403,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1060817.0,57.99,2,2,1,有,無,4200000,72426.0,,0.0,0,增值稅及房屋稅由買方繳納,RPPNMLNJNHNFFAW86CA,50.69,0.0,0.0,,,107_02
金寧鄉,房地(土地+建物),金門縣金寧鄉安岐２９０號,64.29,都市：其他:自然村專用區,,,1070402,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,1070130.0,166.07,2,1,3,有,無,11300000,68044.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPVOMLTKMHNFFAW18CA,147.65,0.0,1.0,,,107_02
金寧鄉,房地(土地+建物),金門縣金寧鄉安岐２９０號二樓,28.87,都市：其他:自然村專用區,,,1070402,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070130.0,74.24000000000001,2,1,2,有,無,4100000,55226.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPQOMLTKMHNFFAW67CA,59.74,0.0,6.68,,,107_02
金寧鄉,房地(土地+建物),金門縣金寧鄉安岐２９０號四樓,28.87,都市：其他:自然村專用區,,,1070402,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070130.0,74.24000000000001,2,1,2,有,無,4400000,59267.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPROMLTKMHNFFAW77CA,59.74,0.0,6.68,,,107_02
金寧鄉,房地(土地+建物),金門縣金寧鄉安岐２９０號五樓,28.87,都市：其他:自然村專用區,,,1070402,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070130.0,74.24000000000001,2,1,2,有,無,4000000,53879.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPTOMLTKMHNFFAW97CA,59.74,0.0,6.68,,,107_02
金寧鄉,房地(土地+建物),金門縣金寧鄉安岐２９１號五樓,39.6,都市：其他:自然村專用區,,,1070402,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070130.0,102.47,3,2,2,有,無,6500000,63433.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPUOMLTKMHNFFAW08CA,80.41,0.0,11.33,,,107_02
金城鎮,土地,吳厝村段127-1地號,62.0,都市：其他:自然村專用區道路用地,,,1070408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,687000,11081.0,,0.0,0,,RPRNMLRKNHNFFAW67DA,0.0,0.0,0.0,,,107_02
金城鎮,土地,金城劃段266-29地號,167.35,農,,,1070413,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1840821,11000.0,,0.0,0,,RPQNMLPKNHNFFAW37DA,0.0,0.0,0.0,,,107_02
金沙鎮,土地,北八劃段202地號,1000.0,農,,,1070410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,5500.0,,0.0,0,,RPSNMLSKMHNFFAW67CA,0.0,0.0,0.0,,,107_02
金城鎮,土地,小西門劃測段758地號,325.02,農,,,1070403,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,1385.0,,0.0,0,,RPPNMLKLMHNFFAW66CA,0.0,0.0,0.0,,,107_02
金城鎮,土地,庵前劃測段676地號,942.02,農,,,1070409,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,1062.0,,0.0,0,皆為無通路之農地,RPQNMLKLMHNFFAW76CA,0.0,0.0,0.0,,,107_02
金湖鎮,土地,瓊林段1283-2地號,46.0,都市：其他:國家公園區,,,1070413,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1610000,35000.0,,0.0,0,含未辦保存登記之地上建物,RPTNMLKMMHNFFAW17CA,0.0,0.0,0.0,,,107_02
金湖鎮,房地(土地+建物),金門縣金湖鎮料羅新村５２２號,42.43,住,,,1070417,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1041230.0,69.32000000000001,2,2,2,有,無,3920000,56549.0,,0.0,0,,RPVNMLLJNHNFFAW27CA,64.9,0.0,0.0,,,107_02
金寧鄉,房地(土地+建物),金門縣金寧鄉安岐４８之１１號,49.52,都市：其他:自然村專用區,,,1070403,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1050428.0,93.99,3,2,2,有,無,4700000,50005.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPSNMLPLMHNFFAW47CA,84.55,0.0,2.69,,,107_02
金寧鄉,土地,安西劃段847地號,564.91,農,,,1070409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2850000,5045.0,,0.0,0,,RPUOMLKMMHNFFAW37CA,0.0,0.0,0.0,,,107_02
金城鎮,房地(土地+建物),金門縣金城鎮金門城１０６之９號五樓,34.51,都市：其他:自然村,,,1070412,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070202.0,83.29,2,2,2,有,無,5200000,62432.0,,0.0,0,,RPQNMLLJNHNFFAW76CA,60.89,0.0,6.37,,,107_02
金城鎮,房地(土地+建物),金門縣金城鎮金門城１０６之１０號五樓,34.51,都市：其他:自然村,,,1070412,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070202.0,83.29,2,2,2,有,無,5200000,62432.0,,0.0,0,,RPRNMLLJNHNFFAW86CA,60.89,0.0,6.37,,,107_02
金城鎮,房地(土地+建物),金門縣金城鎮金門城１０６之９號,34.51,都市：其他:自然村,,,1070412,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070202.0,76.92,3,1,2,有,無,5300000,68903.0,,0.0,0,,RPSNMLLJNHNFFAW96CA,60.89,0.0,0.0,,,107_02
金湖鎮,房地(土地+建物),金門縣金湖鎮武德新莊１２３號三樓,19.19,住,,,1070413,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,990712.0,66.10000000000001,2,2,1,有,無,4000000,60514.0,,0.0,0,,RPRNMLNJNHNFFAW07CA,53.99,0.0,2.14,,,107_02
金湖鎮,房地(土地+建物),金門縣金湖鎮新湖里新頭３２９號,131.34,住,,,1070416,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1070205.0,131.41,4,2,5,有,無,8390000,63846.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPSOMLKMMHNFFAW27DA,123.73,0.0,7.68,,,107_02
金湖鎮,房地(土地+建物),金門縣金湖鎮新湖里新頭３３５號,88.88,住,,,1070416,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1070205.0,144.0,4,2,5,有,無,8000000,55556.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPTOMLKMMHNFFAW37DA,140.88,0.0,3.12,,,107_02
金湖鎮,建物,金門縣金湖鎮湖前３５之２號,0.0,,,,1070416,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1051018.0,130.08,3,2,2,有,無,4000000,30750.0,,0.0,0,,RPQNMLLKNHNFFAW86CA,114.17,0.0,15.91,,,107_02
