鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街275巷內 A1-02F,23.32,住,,,1030606,土地2建物1車位2,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,185.81,3,2,2,有,無,7150000,39592,坡道平面,58.26,2100000,,RPUOMLNLKHNFFDH88CB,鴻築新巴黎,,107_02
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街275巷內 A1-02F,23.32,住,,,1030606,土地2建物1車位2,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,185.81,3,2,2,有,無,7150000,39592,坡道平面,58.26,2100000,,RPVOMLNLKHNFFDH98CB,鴻築新巴黎,,107_02
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街275巷內 A1-05F,22.54,住,,,1040210,土地2建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,156.68,3,2,2,有,無,6780000,44924,坡道平面,29.13,1050000,,RPWOMLNLKHNFFDH09CB,鴻築新巴黎,,107_02
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街275巷內 A1-06F,22.54,住,,,1031202,土地2建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,156.68,3,2,2,有,無,7000000,46256,坡道平面,29.13,1100000,,RPTNMLQLKHNFFDH98CB,鴻築新巴黎,,107_02
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街275巷內 A1-07F,22.54,住,,,1040310,土地2建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,154.62,3,2,2,有,無,6700000,45080,坡道平面,27.07,950000,,RPUNMLQLKHNFFDH09CB,鴻築新巴黎,,107_02
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街275巷內 A1-08F,22.54,住,,,1030606,土地2建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,156.68,3,2,2,有,無,6500000,43120,坡道平面,29.13,1000000,,RPXPMLRLKHNFFDH07CB,鴻築新巴黎,,107_02
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街275巷內 A1-09F,22.54,住,,,1040526,土地2建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,156.68,3,2,2,有,無,6820000,45237,坡道平面,29.13,1050000,,RPOQMLRLKHNFFDH88CB,鴻築新巴黎,,107_02
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街275巷內 A1-10F,22.54,住,,,1040505,土地2建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,156.68,3,2,2,有,無,6800000,44688,坡道平面,29.13,1100000,,RPPQMLRLKHNFFDH98CB,鴻築新巴黎,,107_02
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街275巷內 A1-11F,22.54,住,,,1040202,土地2建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,154.62,3,2,2,有,無,6750000,45472,坡道平面,27.07,950000,,RPRQMLRLKHNFFDH56CB,鴻築新巴黎,,107_02
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街275巷內 A1-12F,22.54,住,,,1030610,土地2建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,154.62,3,2,2,有,無,6410000,42807,坡道平面,27.07,950000,,RPSQMLRLKHNFFDH66CB,鴻築新巴黎,,107_02
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街275巷內 A1-13F,22.54,住,,,1040113,土地2建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,156.68,3,2,2,有,無,6850000,45472,坡道平面,29.13,1050000,,RPTQMLRLKHNFFDH76CB,鴻築新巴黎,,107_02
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街275巷內 A2-05F,16.32,住,,,1030525,土地2建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,121.59,2,2,1,有,無,4710000,40125,坡道平面,29.13,1000000,,RPWQMLRLKHNFFDH07CB,鴻築新巴黎,,107_02
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街275巷內 A2-03F,16.32,住,,,1030606,土地2建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,121.59,2,2,1,有,無,4630000,39260,坡道平面,29.13,1000000,,RPXQMLRLKHNFFDH17CB,鴻築新巴黎,,107_02
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街275巷內 A2-06F,16.32,住,,,1030708,土地2建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,121.59,2,2,1,有,無,4740000,40450,坡道平面,29.13,1000000,,RPPRMLRLKHNFFDH09CB,鴻築新巴黎,,107_02
