鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
田尾鄉,建物,彰化縣田尾鄉中山路一段５０６號,0.0,,,,1070202,土地0建物1車位0,全,一層,透天厝,商業用,見其他登記事項,1040914.0,12.34,1,0,1,有,無,300000,24311.0,,0.0,0,,RPSNMLNKKHNFFFN56CA,12.34,0.0,0.0,,,107_01
埤頭鄉,房地(土地+建物),彰化縣埤頭鄉彰水路一段２９８巷３０號,75.0,,鄉村區,乙種建築用地,1070209,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,840408.0,143.61,2,2,2,有,無,3680000,25625.0,,0.0,0,,RPTNMLNKKHNFFFN66CA,132.54,11.07,0.0,,,107_01
鹿港鎮,土地,永安段2976地號,1020.0,,特定農業區,農牧用地,1070202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5700000,5588.0,,0.0,0,備註：含未辦保存登記建物乙棟。,RPRNMLTJKHNFFCN66CA,0.0,0.0,0.0,,,107_01
田中鎮,土地,大安段831地號,172.08,,鄉村區,乙種建築用地,1070104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,602290,3500.0,,0.0,0,,RPPNMLPLJHNFFEN09DA,0.0,0.0,0.0,,,107_01
線西鄉,土地,西興段73地號,16478.68,,工業區,丁種建築用地,1070102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,163252200,9907.0,,0.0,0,,RPPNMLOKJHNFFBN48CA,0.0,0.0,0.0,,,107_01
大村鄉,土地,鎮安段1591地號,801.04,,鄉村區,乙種建築用地,1070104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30900496,38575.0,,0.0,0,向政府機關承購之案件。向政府機關承購之案件。；,RPUNMLKKJHNFFDN88DA,0.0,0.0,0.0,,,107_01
田尾鄉,土地,芳平段1267-3地號,313.38,,特定農業區,甲種建築用地,1070112,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,9573.0,,0.0,0,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。；,RPQNMLPKJHNFFFN56DA,0.0,0.0,0.0,,,107_01
彰化市,房地(土地+建物),彰化縣彰化市福山街２１２巷１３弄１號,9.63,,山坡地保育區,特定目的事業用地,1070103,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,780614.0,8.07,4,2,3,有,無,200000,24783.0,,0.0,0,,RPTOMLQJKHNFFAN09CA,7.62,0.46,0.0,,,107_01
永靖鄉,土地,港西段217地號,251.86,,特定農業區,甲種建築用地,1070102,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,7941.0,,0.0,0,,RPSNMLPKJHNFFDN56DA,0.0,0.0,0.0,,,107_01
溪州鄉,土地,湄洲段163-33地號,83.88,,鄉村區,乙種建築用地,1070103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1270000,15141.0,,0.0,0,,RPQNMLOLJHNFFFN56DA,0.0,0.0,0.0,,,107_01
伸港鄉,土地,全興段388地號,89.48,,工業區,丁種建築用地,1070103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1250000,13970.0,,0.0,0,,RPUNMLQKJHNFFBN56CA,0.0,0.0,0.0,,,107_01
伸港鄉,土地,全興段388-2地號,76.55,,工業區,丁種建築用地,1070103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1250000,16329.0,,0.0,0,,RPVNMLQKJHNFFBN66CA,0.0,0.0,0.0,,,107_01
彰化市,土地,新快官段925地號,108.88,,山坡地保育區,林業用地,1070103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,658800,6051.0,,0.0,0,,RPOOMLPKJHNFFAN48CA,0.0,0.0,0.0,,,107_01
花壇鄉,土地,橋頭段948地號,17.32,工,,,1070102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,17321.0,,0.0,0,,RPQPMLNLJHNFFAN68CA,0.0,0.0,0.0,,,107_01
埤頭鄉,土地,彰興段517-2地號,334.39,,特定農業區,農牧用地,1070105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,844022,2524.0,,0.0,0,,RPQNMLQKJHNFFFN56CA,0.0,0.0,0.0,,,107_01
竹塘鄉,土地,長安段1874地號,2475.0,,特定農業區,農牧用地,1070103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3080000,1244.0,,0.0,0,,RPPNMLQKJHNFFGN66DA,0.0,0.0,0.0,,,107_01
社頭鄉,房地(土地+建物),彰化縣社頭鄉民生路６７５號,39.35,住,,,1070102,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,741009.0,61.35,5,1,2,有,無,3250000,52975.0,,0.0,0,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。；,RPQNMLSKJHNFFEN76DA,50.32,6.78,4.26,,,107_01
二林鎮,房地(土地+建物),彰化縣二林鎮永興里中央南街１０２巷６號,196.19,,鄉村區,乙種建築用地,1070108,土地5建物1車位0,全,二層,透天厝,住家用,加強磚造,721229.0,205.82,2,1,2,有,無,2300000,11175.0,,0.0,0,,RPSNMLQKJHNFFGN96DA,205.82,0.0,0.0,,,107_01
二林鎮,土地,舊趙甲段3-31地號,7413.12,,一般農業區,農牧用地,1070104,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11119685,1500.0,,0.0,0,,RPRNMLRKJHNFFGN86CA,0.0,0.0,0.0,,,107_01
二林鎮,土地,外竹段438地號,440.0,,鄉村區,乙種建築用地,1070108,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,780000,1773.0,,0.0,0,,RPQNMLMLJHNFFGN98CA,0.0,0.0,0.0,,,107_01
芳苑鄉,土地,漢寶園段2-117地號,1943.0,,一般農業區,農牧用地,1070104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2720000,1400.0,,0.0,0,,RPPNMLRKJHNFFGN66CA,0.0,0.0,0.0,,,107_01
員林市,土地,復興段1026-1地號,91.65,都市：其他:園道用地,,,1070104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,14184.0,,0.0,0,公共設施保留地之交易。,RPQNMLTKJHNFFDN66CA,0.0,0.0,0.0,,,107_01
伸港鄉,房地(土地+建物),彰化縣伸港鄉中興六街１１６號,103.45,商,,,1070102,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060921.0,252.9,5,2,5,有,無,9280000,36694.0,,0.0,0,,RPUNMLQLJHNFFBN66CA,238.42,0.0,14.48,,,107_01
芬園鄉,土地,圳墘段290地號,396.59,,山坡地保育區,農牧用地,1070103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1189760,3000.0,,0.0,0,親友、員工或其他特殊關係間之交易。受債權債務影響或債務抵償之交易。本申報書內容經權利人確認無誤。親友、員工或其他特殊關係間之交易。；受債權債務影響或債務抵償之交易。；,RPWOMLQJKHNFFAN76CA,0.0,0.0,0.0,,,107_01
彰化市,土地,西勢子段過溝子小段80-52地號,2.0,住,,,1070103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,50000.0,,0.0,0,,RPXNMLSKJHNFFAN96CA,0.0,0.0,0.0,,,107_01
彰化市,土地,竹中段454地號,53.21,,鄉村區,乙種建築用地,1070108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,28190.0,,0.0,0,1.親友、員工或其他特殊關係間之交易。2.含未保存登記建物2棟，持分各1/5。3.權利人即買受人為2人。親友、員工或其他特殊關係間之交易。；,RPQNMLSKJHNFFAN88CA,0.0,0.0,0.0,,,107_01
彰化市,房地(土地+建物),彰化縣彰化市彰南路二段１０６號,21.18,,鄉村區,乙種建築用地,1070108,土地1建物1車位0,一層，二層，三層，騎樓,三層,店面(店鋪),住商用,鋼筋混凝土加強磚造,680715.0,49.97,3,2,2,有,無,2500000,50030.0,,0.0,0,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。；,RPRNMLSKJHNFFAN98CA,49.98,0.0,0.0,,,107_01
彰化市,土地,民族段535地號,14.44,商,,,1070108,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,110803.0,,0.0,0,,RPPNMLTLJHNFFAN98CA,0.0,0.0,0.0,,,107_01
秀水鄉,房地(土地+建物),彰化縣秀水鄉大厝巷７０之２號,96.51,,鄉村區,乙種建築用地,1070104,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1040908.0,202.84,4,3,3,有,無,7000000,34510.0,,0.0,0,,RPXOMLTJKHNFFAN17CA,190.38,0.0,12.46,,,107_01
和美鎮,土地,嘉慶段30-33地號,26.96,住,,,1070102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,575000,21328.0,,0.0,0,,RPQNMLNLJHNFFBN58CA,0.0,0.0,0.0,,,107_01
伸港鄉,房地(土地+建物),彰化縣伸港鄉中興六街１０８號,91.85,商,,,1070102,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060921.0,218.8,5,2,5,有,無,8000000,36563.0,,0.0,0,,RPVNMLLJKHNFFBN78CA,205.77,0.0,13.03,,,107_01
福興鄉,房地(土地+建物),彰化縣福興鄉頂粘街９３之１７號,139.59,,鄉村區,乙種建築用地,1070104,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1051019.0,174.65,4,2,3,有,無,8000000,45806.0,,0.0,0,,RPPNMLPLJHNFFCN78CA,174.65,0.0,0.0,,,107_01
福興鄉,土地,新生段1713-3地號,467.0,住,,,1070104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16245762,34787.0,,0.0,0,,RPPNMLRLJHNFFCN98CA,0.0,0.0,0.0,,,107_01
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮永寧街２４０號六樓,20.38,住,,,1070103,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840321.0,124.82999999999998,3,2,2,有,無,4100000,32845.0,坡道機械,0.0,0,,RPQNMLRLKHNFFCN56CA,78.16,0.0,10.55,,,107_01
