鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
口湖鄉,土地,梧北段227地號,1191.78,,一般農業區,農牧用地,1070501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,686227,576.0,,0.0,0,,RPUNMLLKNHNFFEP07DA,0.0,0.0,0.0,,,107_02
麥寮鄉,土地,橋頭段1165地號,3653.0,,一般農業區,農牧用地,1070504,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3653000,1000.0,,0.0,0,,RPQNMLTLNHNFFFP57CA,0.0,0.0,0.0,,,107_02
麥寮鄉,土地,施厝寮段2276地號,3113.0,,一般農業區,農牧用地,1070504,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2747000,882.0,,0.0,0,,SPQNMLTLNHNFFFP67CA,0.0,0.0,0.0,,,107_02
麥寮鄉,土地,興寮段225地號,901.55,,一般農業區,農牧用地,1070501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,640101,710.0,,0.0,0,向政府機關承購之案件。；,RPRNMLLJOHNFFFP86DA,0.0,0.0,0.0,,,107_02
崙背鄉,土地,天后段861地號,2.23,住,,,1070503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,68000,30493.0,,0.0,0,,RPPNMLPLNHNFFCP96EA,0.0,0.0,0.0,,,107_02
斗南鎮,土地,新光段732地號,113.83,住,,,1070503,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1032600,9071.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLLKNHNFFBP88CA,0.0,0.0,0.0,,,107_02
斗南鎮,土地,明昌段497-2地號,0.27,住,,,1070503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000,0.0,,0.0,0,畸零地或有合併使用之交易。,RPSNMLPKNHNFFBP86CA,0.0,0.0,0.0,,,107_02
斗南鎮,土地,明昌段497地號,0.08,住,,,1070503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000,0.0,,0.0,0,畸零地或有合併使用之交易。親友、員工或其他特殊關係間之交易。,RPTNMLPKNHNFFBP96CA,0.0,0.0,0.0,,,107_02
斗南鎮,土地,明昌段497地號,0.16,住,,,1070501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000,0.0,,0.0,0,畸零地或有合併使用之交易。親友、員工或其他特殊關係間之交易。,RPVNMLPKNHNFFBP17CA,0.0,0.0,0.0,,,107_02
古坑鄉,土地,高林南段803地號,539.44,,一般農業區,農牧用地,1070502,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1380000,2558.0,,0.0,0,,RPQOMLPLNHNFFAP96EA,0.0,0.0,0.0,,,107_02
北港鎮,房地(土地+建物),雲林縣北港鎮文昌路２１２號,284.0,住,,,1070502,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1021014.0,408.8,9,1,7,有,無,16600000,40607.0,,0.0,0,,RPPNMLKLNHNFFEP09CA,393.72,0.0,15.08,,,107_02
口湖鄉,土地,新港段257-50地號,1000.0,,一般農業區,養殖用地,1070504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,1500.0,,0.0,0,包括土方,RPWNMLTLNHNFFEP08CA,0.0,0.0,0.0,,,107_02
古坑鄉,土地,荷苞段259地號,351.75,,一般農業區,農牧用地,1070403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,388683,1105.0,,0.0,0,,RPVNMLOLMHNFFAP17EA,0.0,0.0,0.0,,,107_02
東勢鄉,土地,新北段503地號,1085.3,,特定農業區,農牧用地,1070402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,796502,734.0,,0.0,0,政府標售向政府機關承購之案件。；,RPPNMLSKMHNFFFP17CA,0.0,0.0,0.0,,,107_02
褒忠鄉,土地,忠東段1146地號,2000.0,農,,,1070402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,900.0,,0.0,0,,RPPNMLTKMHNFFDP07CA,0.0,0.0,0.0,,,107_02
崙背鄉,土地,永安段1623地號,3432.0,,特定農業區,農牧用地,1070408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3432000,1000.0,,0.0,0,,RPQRMLNLMHNFFCP96CA,0.0,0.0,0.0,,,107_02
北港鎮,土地,大同段828地號,4279.06,商,,,1070402,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,232948800,54439.0,,0.0,0,,RPQNMLSJNHNFFEP17CA,0.0,0.0,0.0,,,107_02
北港鎮,土地,府番段262地號,1716.0,,特定農業區,農牧用地,1070410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2230800,1300.0,,0.0,0,與政府機關協議價購,RPXRMLKMMHNFFEP67CA,0.0,0.0,0.0,,,107_02
東勢鄉,土地,媽埔段535-1地號,8.68,,特定農業區,農牧用地,1070409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10416,1200.0,,0.0,0,協議價購,RPRNMLPLMHNFFFP17CA,0.0,0.0,0.0,,,107_02
麥寮鄉,土地,興忠段324地號,3450.98,,一般農業區,農牧用地,1070404,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3968000,1150.0,,0.0,0,,RPQNMLKMMHNFFFP66CA,0.0,0.0,0.0,,,107_02
台西鄉,土地,海口段480-3地號,717.5,農,,,1070402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2604525,3630.0,,0.0,0,,RPQNMLKLMHNFFFP56CA,0.0,0.0,0.0,,,107_02
東勢鄉,土地,明倫段1614地號,4815.0,,特定農業區,農牧用地,1070409,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4092750,850.0,,0.0,0,,RPPNMLNJNHNFFFP66CA,0.0,0.0,0.0,,,107_02
