鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮河濱路２４６巷４３弄６號,2194.66,,山坡地保育區,農牧用地,1070503,土地3建物1車位0,一層，二層，三層，見其他登記事項,三層,農舍,農業用,鋼筋混凝土造,1011119.0,289.25,5,2,5,有,無,15700000,,,0.0,0,,RPTOMLOJNHNFFAG48CA,269.95,7.31,11.99,,,107_02
員山鄉,土地,水源段416地號,172.58,,特定農業區,甲種建築用地,1070501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2975000,17238.0,,0.0,0,,RPOOMLLLNHNFFBG97CA,0.0,0.0,0.0,,,107_02
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉永興路一段３９５巷１２弄１１號,151.38,商,,,1070502,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,960125.0,219.87,3,3,4,有,有,8300000,37750.0,,0.0,0,,RPSNMLKKNHNFFAG97CA,191.82,0.0,28.05,,,107_02
羅東鎮,房地(土地+建物),宜蘭縣五結鄉陽明北路１８號四樓,32.97,住,,,1070502,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,801121.0,172.51,4,1,2,有,有,6100000,35360.0,,0.0,0,兩親等之間買賣親友、員工或其他特殊關係間之交易。；,RPTNMLPLNHNFFAG68CA,135.08,0.0,3.12,,,107_02
員山鄉,土地,金古段491-1地號,4.23,住,,,1070411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,166400,39338.0,,0.0,0,,RPRNMLSKMHNFFBG68CA,0.0,0.0,0.0,,,107_02
礁溪鄉,土地,忠義段701地號,40.0,都市：其他:人行步道,,,1070402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,10000.0,,0.0,0,1由共有人承買2本件買賣所需費用全部由買方負擔,RPXOMLSKMHNFFBG76CA,0.0,0.0,0.0,,,107_02
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮純精路二段１０７號七樓,6.84,住,,,1070401,土地1建物1車位0,七層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,970602.0,59.35,1,1,1,有,有,3550000,59815.0,,0.0,0,,RPRNMLRLMHNFFAG58CA,39.06,0.0,10.18,,,107_02
礁溪鄉,土地,龍潭湖段366地號,873.8,農,,,1070410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9251200,10587.0,,0.0,0,農舍配建,RPSNMLOLMHNFFBG48CA,0.0,0.0,0.0,,,107_02
礁溪鄉,房地(土地+建物)+車位,宜蘭縣礁溪鄉塭底路１１１號二樓,28.64,,一般農業區,甲種建築用地,1070403,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841102.0,103.72,3,1,2,有,有,2950000,28442.0,坡道平面,0.0,0,夾層有增建。,RPTNMLRLMHNFFBG88CA,56.42,0.0,7.02,,,107_02
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市建蘭北路２７巷２號七樓之二,57.18,住,,,1070404,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000413.0,182.5,2,2,2,有,有,7800000,42740.0,坡道平面,0.0,0,,RPOOMLMJNHNFFBG87CA,95.07,0.0,13.17,,,107_02
頭城鎮,土地,石城段1347地號,151.92,,,,1070412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,157389,1036.0,,0.0,0,,RPUNMLTKMHNFFBG09CA,0.0,0.0,0.0,,,107_02
頭城鎮,土地,拔雅林三段327地號,50.29,都市：其他:道路用地,,,1070409,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750000,14914.0,,0.0,0,,RPVNMLPLMHNFFBG98DA,0.0,0.0,0.0,,,107_02
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮南宜一路１５號六樓之２,13.75,住,,,1070401,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820915.0,69.92,2,2,1,有,無,3500000,50057.0,,0.0,0,,RPQNMLRLMHNFFAG48CA,47.9,0.0,2.37,,,107_02
頭城鎮,土地,福德段743地號,21606.27,,山坡地保育區,農牧用地,1070413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2900000,134.0,,0.0,0,受債權債務影響或債務抵償之交易。,RPQNMLPLMHNFFBG48DA,0.0,0.0,0.0,,,107_02
大同鄉,土地,寒溪段95地號,260.0,,山坡地保育區,丙種建築用地,1070410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,1538.0,,0.0,0,,RPRPMLKLMHNFFAG28EA,0.0,0.0,0.0,,,107_02
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市進士路１７３巷１之４號,9.96,住,,,1070402,土地1建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,820616.0,53.03,0,0,0,無,有,2800000,52800.0,,0.0,0,,RPROMLNLMHNFFBG38CA,37.76,0.0,0.0,,,107_02
礁溪鄉,土地,開圍段994地號,51.11,,特定農業區,農牧用地,1070410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,463000,9059.0,,0.0,0,土地增值稅由買方負擔,RPSOMLOJNHNFFBG48CA,0.0,0.0,0.0,,,107_02
礁溪鄉,土地,十六結段249地號,142.9,,特定農業區,甲種建築用地,1070418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1986400,13901.0,,0.0,0,向政府機關承購之案件。,RPTOMLKLMHNFFBG48EA,0.0,0.0,0.0,,,107_02
礁溪鄉,土地,十六結段250地號,393.17,,特定農業區,農牧用地,1070418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1690700,4300.0,,0.0,0,向政府機關承購之案件。,RPUOMLKLMHNFFBG58EA,0.0,0.0,0.0,,,107_02
礁溪鄉,土地,五峰段1131-1地號,166.9,都市：其他:計畫道路,,,1070403,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16524398,99008.0,,0.0,0,買賣標的包括容積移轉權利,RPPOMLRLMHNFFBG78EA,0.0,0.0,0.0,,,107_02
礁溪鄉,土地,五峰段1116地號,136.72,都市：其他:計畫道路,,,1070403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11369635,83160.0,,0.0,0,買賣標的包括容積移轉權利,RPQOMLRLMHNFFBG88EA,0.0,0.0,0.0,,,107_02
礁溪鄉,土地,協天段333-1地號,81.5,都市：其他:計畫道路,,,1070403,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5750640,70560.0,,0.0,0,買賣標的包括容積移轉權利,RPXNMLRLMHNFFBG86EA,0.0,0.0,0.0,,,107_02
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉仁愛路２００號十一樓之七,13.88,住,,,1070408,土地1建物1車位0,十一層,二十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1031120.0,79.17,1,1,1,有,有,7300000,92207.0,,0.0,0,夾層有增建。,RPQPMLKMMHNFFBG18CA,41.02,1.02,4.28,,,107_02
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉奇立丹路１９５巷２弄１６之２號六樓,10.44,,特定農業區,甲種建築用地,1070413,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840413.0,49.12,1,1,1,有,無,1400000,28502.0,,0.0,0,,RPTNMLQLMHNFFBG78CA,30.96,0.0,1.69,,,107_02
頭城鎮,土地,頂埔段375-2地號,54.89,,特定農業區,農牧用地,1070416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,346765,6317.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLPLMHNFFBG78DA,0.0,0.0,0.0,,,107_02
蘇澳鎮,土地,龍德段304-1地號,165.5,,工業區,丁種建築用地,1070404,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,13293.0,,0.0,0,,RPSNMLMJNHNFFAG08CA,0.0,0.0,0.0,,,107_02
