鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
東引鄉,土地,東引西段723-13地號,16.71,住,,,1070409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,84000,5027,,0.0,0,,RPPNMLNKMHNFFAZ27DA,0.0,0.0,0.0,,,107_02
北竿鄉,土地,塘岐段520地號,18.24,商,,,1070412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,222528,12200,,0.0,0,,RPPNMLTKMHNFFAZ87DA,0.0,0.0,0.0,,,107_02
南竿鄉,土地,馬祖段55-2地號,5.19,住,,,1070417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22836,4400,,0.0,0,,RPQNMLPLOHNFFAZ87DA,0.0,0.0,0.0,,,107_02
南竿鄉,土地,介壽段851地號,8.2,住,,,1070307,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19230,2345,,0.0,0,,RPPNMLSJLHNFFAZ57DA,0.0,0.0,0.0,,,107_02
南竿鄉,土地,介壽段851地號,8.2,住,,,1070322,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19235,2346,,0.0,0,,RPPNMLNLMHNFFAZ37DA,0.0,0.0,0.0,,,107_02
莒光鄉,土地,大坪段601-1地號,6.07,住,,,1070621,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7891,1300,,0.0,0,,RPPNMLLLOHNFFAZ37DA,0.0,0.0,0.0,,,107_03
南竿鄉,土地,復興段1199-22地號,167.11,住,,,1070607,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,818839,4900,,0.0,0,,RPPNMLMJPHNFFAZ37DA,0.0,0.0,0.0,,,107_03
南竿鄉,土地,福沃段318地號,6.33,商,,,1071015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,68950,10893,,0.0,0,,RPPNMLMLJINFFAZ07DA,0.0,0.0,0.0,,,107_04
南竿鄉,土地,介壽段831地號,30.87,住,,,1071012,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,182156,5901,,0.0,0,,RPPNMLRJJINFFAZ37DA,0.0,0.0,0.0,,,107_04
南竿鄉,土地,福沃段514地號,12.99,住,,,1071022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11000,847,,0.0,0,,RPQNMLLJJINFFAZ86DA,0.0,0.0,0.0,,,107_04
