鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_main building area,附屬建物面積_auxiliary building area,陽台面積_balcony area,電梯_elevator,移轉編號_transaction number,來源資料夾_
花蓮市,房地(土地+建物),花蓮縣花蓮市中美三街６０號三樓之三,23.53,住,,,1070502,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830518.0,122.25,2,2,2,有,有,5600000,45808.0,,0.0,0,,RPVNMLLKNHNFFAU17CA,84.7,0.0,14.1,,,107_02
花蓮市,房地(土地+建物),花蓮縣花蓮市中美十三街６８號二樓之三號,11.49,住,,,1070502,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830722.0,43.59,1,1,1,有,無,2150000,49323.0,,0.0,0,,RPXNMLLKNHNFFAU37CA,29.48,0.0,4.08,,,107_02
秀林鄉,房地(土地+建物),花蓮縣秀林鄉崇德１９２號,2032.99,,一般農業區,農牧用地,1070402,土地1建物1車位0,全,一層,透天厝,農業用,鋼筋混凝土造,841111.0,140.33,3,2,3,有,無,3400000,24229.0,,0.0,0,,RPOOMLQKMHNFFAU17EA,140.33,0.0,0.0,,,107_02
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯五路２之８號四樓３之１,1.01,住,,,1070402,土地1建物1車位0,四層,七層,套房(1房1廳1衛),商業用,鋼筋混凝土造,761104.0,45.6,0,0,0,無,無,1800000,39474.0,,0.0,0,,RPVOMLQKMHNFFAU67CA,30.49,0.0,3.75,,,107_02
花蓮市,土地,國風段1252地號,170.0,住,,,1070409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6684600,39321.0,,0.0,0,,RPWNMLQLMHNFFAU77CA,0.0,0.0,0.0,,,107_02
花蓮市,房地(土地+建物),花蓮縣花蓮市忠孝街６２之１號三樓之二,22.37,商,,,1070410,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850305.0,83.94999999999999,2,1,1,有,無,4700000,55986.0,,0.0,0,,RPWNMLTKMHNFFAU97CA,64.05,0.0,0.0,,,107_02
吉安鄉,土地,光輝段442-13地號,1027.36,,一般農業區,農牧用地,1070402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,2336.0,,0.0,0,,RPVNMLKLMHNFFAU07CA,0.0,0.0,0.0,,,107_02
吉安鄉,房地(土地+建物),花蓮縣吉安鄉昌隆三街１９號,134.0,住,,,1070402,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030618.0,287.65,5,2,5,有,無,17600000,61185.0,,0.0,0,,RPUNMLKLMHNFFAU96CA,273.99,0.0,13.66,,,107_02
花蓮市,房地(土地+建物),花蓮縣花蓮市中美路１１３號地下室二樓,14.83,住,,,1070402,土地2建物2車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830611.0,114.24,3,2,1,有,有,4800000,42017.0,,0.0,0,,RPRNMLNLMHNFFAU96CA,74.83,0.0,12.86,,,107_02
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉國光北路８８號,134.07,住,,,1070402,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1070223.0,272.75,5,1,6,有,無,9000000,32997.0,,0.0,0,,RPPNMLNLNHNFFCU07CA,248.88,0.0,23.87,,,107_02
玉里鎮,土地,玉璞段1852地號,216.0,住,,,1070403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,13889.0,,0.0,0,,RPPNMLLLMHNFFCU76CA,0.0,0.0,0.0,,,107_02
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉國光北路９２號,122.63,住,,,1070402,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1070223.0,266.93,5,1,6,有,無,9000000,33717.0,,0.0,0,,RPRNMLLLMHNFFCU96CA,242.1,0.0,24.83,,,107_02
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉國光北路９０號,119.93,住,,,1070402,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1070223.0,262.87,5,1,6,有,無,8800000,33477.0,,0.0,0,,RPSNMLLLMHNFFCU07CA,238.88,0.0,23.99,,,107_02
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉國光北路９６號,186.66,住,,,1070402,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1070226.0,353.92,5,1,6,有,無,12800000,36166.0,,0.0,0,,RPUNMLLLMHNFFCU27CA,322.14,0.0,31.78,,,107_02
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉中山路一段２１０號,156.76,住,,,1070402,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,990811.0,221.2,4,2,5,有,無,8100000,36618.0,,0.0,0,含增建含增建或未登記建物。；,RPVNMLOJNHNFFCU57CA,200.85,0.0,20.35,,,107_02
新城鄉,土地,大漢段1219-1地號,182.51,,一般農業區,甲種建築用地,1070402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13800000,75612.0,,0.0,0,本件買賣包含未辦保存登記之建物二戶,RPROMLNJNHNFFAU96CA,0.0,0.0,0.0,,,107_02
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉吳全１２９之１號二樓之六,9.12,農,,,1070414,土地1建物1車位0,二層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,881125.0,36.35,1,1,1,有,無,800000,22008.0,,0.0,0,權利人等2含增建,RPTNMLSJNHNFFAU57CA,17.77,0.0,1.9,,,107_02
花蓮市,土地,福安段592地號,108.0,住,,,1070416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,64815.0,,0.0,0,,RPROMLKKNHNFFAU76CA,0.0,0.0,0.0,,,107_02
花蓮市,房地(土地+建物),花蓮縣花蓮市民光４１０之２６號,69.0,農,,,1070402,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,930526.0,157.07,4,1,2,有,無,6660000,42401.0,,0.0,0,,RPPOMLOLMHNFFAU96CA,137.01,7.72,12.34,,,107_02
花蓮市,房地(土地+建物),花蓮縣花蓮市國富十四街２５號二樓之六,9.76,住,,,1070416,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840303.0,36.03,1,1,1,有,有,850000,23591.0,,0.0,0,瑕疵物件之交易。買方並負擔土地增值稅、修繕費用,RPPNMLPLMHNFFAU96CA,25.84,0.0,2.94,,,107_02
吉安鄉,土地,仁愛段738地號,300.69,,一般農業區,農牧用地,1070411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3250000,10808.0,,0.0,0,,RPQPMLRLMHNFFAU47CA,0.0,0.0,0.0,,,107_02
秀林鄉,土地,加灣段653地號,167.08,,鄉村區,乙種建築用地,1070410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,4788.0,,0.0,0,含未登記建物一棟。,RPSNMLOLMHNFFAU37EA,0.0,0.0,0.0,,,107_02
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉中山路二段２２２巷２號,143.58,住,,,1070402,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,700427.0,113.33,5,2,2,有,無,500000,4412.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLPLMHNFFAU27EA,113.33,0.0,0.0,,,107_02
瑞穗鄉,土地,源南段300地號,5204.85,,一般農業區,農牧用地,1070403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,1057.0,,0.0,0,,RPPNMLRLMHNFFCU37CA,0.0,0.0,0.0,,,107_02
玉里鎮,土地,大禹段1311-1地號,1435.0,,山坡地保育區,暫未編定,1070417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,153000,107.0,,0.0,0,本申報內容確係由權利人所提供，因親屬之關係買賣交易。,RPUNMLPLMHNFFCU67CA,0.0,0.0,0.0,,,107_02
秀林鄉,土地,下台地段790地號,4759.33,,一般農業區,農牧用地,1070411,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2430962,511.0,,0.0,0,,RPTNMLSKNHNFFAU87EA,0.0,0.0,0.0,,,107_02
新城鄉,房地(土地+建物),花蓮縣新城鄉康泰街２２號,107.2,,一般農業區,甲種建築用地,1070403,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,701207.0,108.64,5,2,3,有,無,3100000,28535.0,,0.0,0,,RPUNMLQLMHNFFAU57CA,108.64,0.0,0.0,,,107_02
吉安鄉,土地,廣賢段130-1地號,1090.24,,一般農業區,農牧用地,1070410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9800000,8989.0,,0.0,0,含增建或未登記建物。,RPTPMLRLMHNFFAU77CA,0.0,0.0,0.0,,,107_02
花蓮市,房地(土地+建物),花蓮縣花蓮市明禮路５號五樓之十,4.59,商,,,1070404,土地1建物1車位0,五層,十層,套房(1房1廳1衛),住商用,鋼筋混凝土造,860224.0,49.8,1,1,1,有,有,2620000,52610.0,,0.0,0,,RPPNMLKMMHNFFAU56CA,34.07,0.0,5.72,,,107_02
壽豐鄉,土地,壽月段67地號,186.66,,鄉村區,乙種建築用地,1070406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,4822.0,,0.0,0,,RPVOMLOJNHNFFAU47CA,0.0,0.0,0.0,,,107_02
花蓮市,房地(土地+建物),花蓮縣花蓮市進豐街５７巷５７之２號,16.57,住,,,1070415,土地1建物1車位0,一層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,821216.0,59.2,1,1,1,有,無,2900000,48986.0,,0.0,0,,RPXNMLOJNHNFFAU57CA,48.43,2.88,0.0,,,107_02
吉安鄉,土地,光輝段442-12地號,1027.36,,一般農業區,農牧用地,1070411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2330000,2268.0,,0.0,0,,RPTOMLNJNHNFFAU17CA,0.0,0.0,0.0,,,107_02
鳳林鎮,房地(土地+建物),花蓮縣鳳林鎮自強路３１６號,135.25,,特定農業區,甲種建築用地,1070410,土地3建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,740710.0,90.5,3,2,2,有,無,1300000,14365.0,,0.0,0,,RPQNMLLJNHNFFBU86EA,90.5,0.0,0.0,,,107_02
秀林鄉,土地,下台地段571地號,6467.17,,河川區,水利用地,1070411,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4875212,754.0,,0.0,0,,RPSNMLSKNHNFFAU77EA,0.0,0.0,0.0,,,107_02
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海十街１５６巷１９之３號,106.0,住,,,1070411,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1070117.0,200.68,4,2,5,有,無,11000000,54814.0,,0.0,0,,RPPNMLSJNHNFFAU37EA,181.54,0.0,19.14,,,107_02
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明仁一街１８３巷４０號,96.0,住,,,1070409,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,840512.0,215.55,5,2,5,有,無,6300000,29228.0,,0.0,0,親友間交易.瑕疵物件,RPTNMLOJNHNFFAU27DA,195.27,20.28,0.0,,,107_02
花蓮市,土地,自強段692地號,101.94,商,,,1070406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,49048.0,,0.0,0,,RPTNMLLJNHNFFAU86CA,0.0,0.0,0.0,,,107_02
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街６６巷３之９號,22.14,商,,,1070402,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730919.0,106.47,3,2,2,有,無,2200000,20663.0,,0.0,0,,RPQNMLKMMHNFFAU66CA,73.43,0.0,8.88,,,107_02
吉安鄉,土地,光英段87地號,799.33,,一般農業區,農牧用地,1070416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2078258,2600.0,,0.0,0,,RPPOMLQLMHNFFAU17CA,0.0,0.0,0.0,,,107_02
