區域別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
東區,-18,-240,-67,-626,-123,72,-60,11,-119,175,273,468
北區,-72,-234,-170,-465,19,93,147,163,123,44,125,234
香山區,-48,-42,-142,-137,-2,47,147,26,23,55,84,80
總計,-138,-516,-379,"-1,228",-106,212,234,200,27,274,482,782
