鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_
汐止區,房地(土地+建物),新北市汐止區長興街二段56-2號2樓,11.7,住,,,1040207,土地1建物1車位0,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,60.69,1,2,1,有,無,5000000,82386,,0.0,0,,RPSNMLRLKHLFFDF58CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段56-2號3樓,11.7,住,,,1030608,土地1建物1車位0,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,60.69,1,2,1,有,無,5000000,82386,,0.0,0,,RPTNMLRLKHLFFDF68CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段56-2號4樓,11.7,住,,,1040303,土地1建物1車位0,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,60.69,1,2,1,有,無,5000000,82386,,0.0,0,,RPUNMLRLKHLFFDF78CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段56-2號5樓,11.7,住,,,1030831,土地1建物1車位0,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,60.69,1,2,1,有,無,5080000,83704,,0.0,0,,RPVNMLRLKHLFFDF88CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段56-2號6樓,11.7,住,,,1030919,土地1建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,60.69,1,2,1,有,無,5120000,84363,,0.0,0,,RPWNMLRLKHLFFDF98CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段56-2號7樓,11.7,住,,,1031011,土地1建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,60.69,1,2,1,有,無,5150000,84857,,0.0,0,,RPXNMLRLKHLFFDF09CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段56-2號8樓,11.7,住,,,1030909,土地1建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,60.69,1,2,1,有,無,5180000,85352,,0.0,0,,RPOOMLRLKHLFFDF28CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段56-2號9樓,11.7,住,,,1031023,土地1建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,60.69,1,2,1,有,無,5210000,85846,,0.0,0,,RPPOMLRLKHLFFDF38CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段56-2號10樓,11.7,住,,,1031023,土地1建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,60.69,1,2,1,有,無,5230000,86176,,0.0,0,,RPQOMLRLKHLFFDF48CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段56-2號11樓,11.85,住,,,1031125,土地1建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.57,1,2,1,有,無,6600000,84857,坡道平面,34.88,1450000,,RPROMLRLKHLFFDF58CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段56號2樓,15.77,住,,,1031101,土地1建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.85,2,2,1,有,無,7600000,74123,坡道平面,34.88,1450000,,RPQPMLRLKHLFFDF58CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段56號3樓,15.77,住,,,1031123,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.69,2,2,1,有,無,7250000,68388,坡道平面,34.88,1450000,,RPRPMLRLKHLFFDF68CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段56號4樓,15.77,住,,,1030801,土地1建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.62,2,2,1,有,無,7500000,71925,坡道平面,32.81,1400000,,RPSPMLRLKHLFFDF78CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段56號5樓,15.77,住,,,1030916,土地1建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.62,2,2,1,有,無,7700000,74284,坡道平面,32.81,1400000,,RPTPMLRLKHLFFDF88CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段56號6樓,15.77,住,,,1040320,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.69,2,2,1,有,無,8730000,88551,坡道平面,34.88,1220000,,RPUPMLRLKHLFFDF98CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段56號7樓,15.77,住,,,1031214,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.69,2,2,1,有,無,7760000,74402,坡道平面,34.88,1450000,,RPVPMLRLKHLFFDF09CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段56號8樓,15.62,住,,,1031101,土地1建物1車位0,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.81,2,2,1,有,無,6310000,74402,,0.0,0,,RPWPMLRLKHLFFDF56CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段56號9樓,15.77,住,,,1030829,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.69,2,2,1,有,無,8170000,79236,坡道平面,34.88,1450000,,RPXPMLRLKHLFFDF66CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段56號10樓,15.77,住,,,1031122,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.69,2,2,1,有,無,8540000,83599,坡道平面,34.88,1450000,,RPOQMLRLKHLFFDF48CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段58號8樓,25.12,住,,,1040102,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.73,3,2,2,有,無,11500000,74337,坡道平面,34.88,1550000,,RPPQMLRLKHLFFDF58CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段58-1號2樓,11.7,住,,,1040207,土地1建物1車位0,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,61.08,1,2,1,有,無,5020000,82187,,0.0,0,,RPQQMLRLKHLFFDF68CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段58-1號3樓,11.7,住,,,1030608,土地1建物1車位0,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,61.08,1,2,1,有,無,4850000,79404,,0.0,0,,RPRQMLRLKHLFFDF78CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段58-1號4樓,11.7,住,,,1031109,土地1建物1車位0,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,61.08,1,2,1,有,無,5050000,82678,,0.0,0,,RPSQMLRLKHLFFDF88CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段58-1號5樓,11.7,住,,,1031012,土地1建物1車位0,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,61.08,1,2,1,有,無,5120000,83824,,0.0,0,,RPTQMLRLKHLFFDF98CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段58-1號6樓,11.7,住,,,1040207,土地1建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,61.08,1,2,1,有,無,5200000,85134,,0.0,0,,RPUQMLRLKHLFFDF09CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段58-1號7樓,11.7,住,,,1040215,土地1建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,61.08,1,2,1,有,無,5260000,86117,,0.0,0,,RPVQMLRLKHLFFDF56CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段58-1號8樓,11.7,住,,,1030629,土地1建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,61.08,1,2,1,有,無,5250000,85953,,0.0,0,,RPWQMLRLKHLFFDF66CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段58-1號9樓,11.7,住,,,1031225,土地1建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,61.08,1,2,1,有,無,5280000,86444,,0.0,0,,RPXQMLRLKHLFFDF76CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段58-1號10樓,11.7,住,,,1031205,土地1建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,61.08,1,2,1,有,無,5350000,87590,,0.0,0,,RPORMLRLKHLFFDF58CB,105_02
汐止區,房地(土地+建物),新北市汐止區長興街二段58-1號11樓,11.7,住,,,1040124,土地1建物1車位0,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,61.08,1,2,1,有,無,5300000,86771,,0.0,0,,RPPRMLRLKHLFFDF68CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段58-2號7樓,18.28,住,,,1040102,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.27,2,2,1,有,無,9080000,76986,坡道平面,32.81,1500000,,RPRSMLRLKHLFFDF98CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段58-2號7樓,18.28,住,,,1040102,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.27,2,2,2,有,無,9080000,76986,坡道平面,32.81,1500000,,RPSSMLRLKHLFFDF09CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段58-2號3樓,18.28,住,,,1040316,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.34,2,2,2,有,無,8690000,73532,坡道平面,34.88,1450000,,RPTSMLRLKHLFFDF56CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段58-2號5樓,18.28,住,,,1041112,土地1建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.34,2,2,2,有,無,9000000,75665,坡道平面,34.88,1550000,,RPUSMLRLKHLFFDF66CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段58-2號6樓,18.28,住,,,1041122,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.34,2,2,2,有,無,9000000,75665,坡道平面,34.88,1550000,,RPVSMLRLKHLFFDF76CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段56-1號2樓,18.28,住,,,1030629,土地1建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.57,2,2,2,有,無,8380000,73967,坡道平面,34.88,1450000,,RPWSMLRLKHLFFDF86CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段56-1號3樓,18.28,住,,,1040215,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.74,2,2,2,有,無,8250000,69487,坡道平面,34.88,1450000,,RPXSMLRLKHLFFDF96CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段56-1號4樓,18.28,住,,,1040215,土地1建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.74,2,2,2,有,無,8300000,69998,坡道平面,34.88,1450000,,RPOTMLRLKHLFFDF78CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段56-1號5樓,18.28,住,,,1040527,土地1建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.74,2,2,2,有,無,8800000,74085,坡道平面,34.88,1550000,,RPPTMLRLKHLFFDF88CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段56-1號6樓,18.28,住,,,1040920,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.74,2,2,2,有,無,8780000,74903,坡道平面,34.88,1450000,,RPQTMLRLKHLFFDF98CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段56-1號7樓,18.28,住,,,1030613,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.74,2,2,2,有,無,9000000,77151,坡道平面,34.88,1450000,,RPRTMLRLKHLFFDF09CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段56-1號8樓,18.28,住,,,1050220,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.74,2,2,2,有,無,9000000,76129,坡道平面,34.88,1550000,,RPSTMLRLKHLFFDF56CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段56-1號9樓,18.28,住,,,1031119,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.74,2,2,2,有,無,9180000,78990,坡道平面,34.88,1450000,,RPTTMLRLKHLFFDF66CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段58-3號2樓,15.77,住,,,1031114,土地1建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.21,2,2,1,有,無,7380000,69495,坡道平面,34.88,1450000,,RPUTMLRLKHLFFDF76CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段58-3號3樓,15.77,住,,,1040411,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.21,2,2,1,有,無,7800000,74417,坡道平面,34.88,1450000,,RPVTMLRLKHLFFDF86CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段58-3號4樓,15.77,住,,,1031123,土地1建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.21,2,2,1,有,無,8000000,76761,坡道平面,34.88,1450000,,RPWTMLRLKHLFFDF96CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段58-3號5樓,15.77,住,,,1031123,土地1建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.21,2,2,1,有,無,8180000,78870,坡道平面,34.88,1450000,,RPXTMLRLKHLFFDF07CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段58-3號6樓,15.77,住,,,1040531,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.14,2,2,1,有,無,7920000,76409,坡道平面,32.81,1400000,,RPOUMLRLKHLFFDF88CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段58-3號7樓,15.77,住,,,1040606,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.21,2,2,1,有,無,8050000,76175,坡道平面,34.88,1550000,,RPPUMLRLKHLFFDF98CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段58-3號8樓,15.77,住,,,1041101,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.21,2,2,1,有,無,8120000,76995,坡道平面,34.88,1550000,,RPQUMLRLKHLFFDF09CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段58-3號9樓,15.77,住,,,1040426,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.21,2,2,1,有,無,8200000,79105,坡道平面,34.88,1450000,,RPRUMLRLKHLFFDF56CB,105_02
汐止區,房地(土地+建物)+車位,新北市汐止區長興街二段58-3號10樓,15.77,住,,,1040426,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.21,2,2,1,有,無,8200000,79105,坡道平面,34.88,1450000,,RPSUMLRLKHLFFDF66CB,105_02
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段306巷內 A2-11F,24.95,住,,,1041030,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.33,3,2,2,有,無,10050000,66575,坡道平面,32.65,1350000,,RPQPMLNJLHLFFEF18CB,105_02
三重區,房地(土地+建物)+車位,新北市三重區信義西街35號H8,124.53,住,,,1031017,土地1建物1車位1,八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.78,3,2,2,有,無,24500000,168921,坡道平面,28.99,1900000,,RPSNMLOJLHLFFGF48CB,105_02
三重區,房地(土地+建物)+車位,新北市三重區信義西街      ３５號E11,124.53,住,,,1040722,土地1建物1車位1,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.71,3,2,2,有,無,23660000,161040,坡道平面,30.83,2100000,,RPUNMLOJLHLFFGF68CB,105_02
中和區,房地(土地+建物),新北市中和區民生街B棟7樓,10.35,住,,,1030224,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,80.24,2,2,1,有,無,14310000,178340,,0.0,0,,RPSOMLRJLHLFFHF98CB,105_02
五股區,房地(土地+建物)+車位,新北市五股區成洲五路38號5樓,20.45,住,,,1030411,土地1建物1車位1,五層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.73,2,1,1,有,無,10600000,85670,坡道平面,33.01,1800000,,RPRNMLNKLHLFFBF97DB,105_02
五股區,房地(土地+建物)+車位,新北市五股區成洲五路38號6樓,20.45,住,,,1030319,土地1建物1車位1,六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.73,2,1,1,有,無,10650000,86157,坡道平面,33.01,1800000,,RPSNMLNKLHLFFBF08DB,105_02
中和區,房地(土地+建物),新北市中和區民生街C棟9樓,10.35,住,,,1030316,土地1建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,80.22,2,2,1,有,無,13420000,167290,,0.0,0,,RPPPMLOKLHLFFHF58CB,105_02
中和區,房地(土地+建物),新北市中和區民生街B棟11樓,10.35,住,,,1030605,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,80.24,2,2,1,有,無,14660000,182702,,0.0,0,,RPQPMLOKLHLFFHF68CB,105_02
中和區,房地(土地+建物)+車位,新北市中和區民生街A棟12樓,13.72,住,,,1030410,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.64,3,2,1,有,無,20560000,175475,坡道平面,37.87,2000000,,RPWNMLQKLHLFFHF66CB,105_02
三峽區,房地(土地+建物)+車位,新北市三峽區民生段422地號 A01-03F,29.85,住,,,1041025,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.65,3,2,2,有,無,11130000,67954,坡道平面,27.2,1450000,親友戶,RPQNMLRKLHLFFIF88CB,105_02
三峽區,房地(土地+建物)+車位,新北市三峽區民生段422地號 A01-04F,29.85,住,,,1040509,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.65,3,2,2,有,無,11600000,71253,坡道平面,27.2,1450000,,RPTNMLRKLHLFFIF56CB,105_02
三峽區,房地(土地+建物)+車位,新北市三峽區民生段422地號 A01-05F,29.85,住,,,1040419,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.65,3,2,2,有,無,11750000,71955,坡道平面,27.2,1500000,,RPUNMLRKLHLFFIF66CB,105_02
三峽區,房地(土地+建物)+車位,新北市三峽區民生段422地號 A01-06F,29.85,住,,,1040425,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.65,3,2,2,有,無,12000000,73710,坡道平面,27.2,1500000,,RPVNMLRKLHLFFIF76CB,105_02
三峽區,房地(土地+建物)+車位,新北市三峽區民生段422地號 A01-07F,29.85,住,,,1040918,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.65,3,2,2,有,無,12090000,74342,坡道平面,27.2,1500000,,RPWNMLRKLHLFFIF86CB,105_02
三峽區,房地(土地+建物)+車位,新北市三峽區民生段422地號 A01-08F,29.85,住,,,1040801,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.65,3,2,2,有,無,11910000,73078,坡道平面,27.2,1500000,,RPXNMLRKLHLFFIF96CB,105_02
三峽區,房地(土地+建物)+車位,新北市三峽區民生段422地號 A01-09F,29.85,住,,,1040426,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.65,3,2,2,有,無,12010000,74131,坡道平面,27.2,1450000,,RPOOMLRKLHLFFIF78CB,105_02
三峽區,房地(土地+建物)+車位,新北市三峽區民生段422地號 A01-10F,29.85,住,,,1040905,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.65,3,2,2,有,無,12050000,74061,坡道平面,27.2,1500000,,RPPOMLRKLHLFFIF88CB,105_02
三峽區,房地(土地+建物)+車位,新北市三峽區民生段422地號 A01-11F,29.85,住,,,1040627,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.65,3,2,2,有,無,12000000,74061,坡道平面,27.2,1450000,,RPQOMLRKLHLFFIF98CB,105_02
三峽區,房地(土地+建物)+車位,新北市三峽區民生段422地號 A01-12F,29.85,住,,,1040523,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.65,3,2,2,有,無,12000000,73710,坡道平面,27.2,1500000,,RPTOMLRKLHLFFIF66CB,105_02
三峽區,房地(土地+建物)+車位,新北市三峽區民生段422地號 A01-13F,29.85,住,,,1040719,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.65,3,2,2,有,無,11980000,73570,坡道平面,27.2,1500000,,RPWOMLRKLHLFFIF96CB,105_02
三峽區,房地(土地+建物),新北市三峽區民生段422地號 A02-03F,20.91,住,,,1040913,土地1建物1車位0,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.73,2,2,1,有,無,7700000,75691,,0.0,0,,RPXOMLRKLHLFFIF07CB,105_02
三峽區,房地(土地+建物)+車位,新北市三峽區民生段422地號 A02-04F,21.04,住,,,1040725,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.86,2,2,1,有,無,8830000,72545,坡道平面,25.13,1450000,,RPOPMLRKLHLFFIF88CB,105_02
