鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
竹北市,土地,白地粉段103-4地號,254.0,,特定農業區,水利用地,1050819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1383030,5445.0,,0.0,0,,RPSNMLNLRHLFFBJ98CA,0.0,0.0,0.0,,,105_04
竹北市,房地(土地+建物),新竹縣竹北市勝利十二街２４８號六樓,26.3,住,,,1050818,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020208.0,171.06,2,2,2,有,有,10000000,58459.0,,0.0,0,親友關係間之交易,RPWNMLNLRHLFFBJ76CA,81.44,3.58,8.45,,,105_04
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬三路２０３號１９樓,20.49,商,,,1050726,土地1建物1車位2,十九層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041102.0,267.64,3,2,2,有,有,16700000,74718.0,坡道平面,70.9,2000000,,RPXNMLLKJILFFBJ48CA,117.69,4.78,11.49,,,105_04
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉彤雲街７號三樓,28.69,,山坡地保育區,丙種建築用地,1050902,土地2建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830113.0,128.68,3,2,2,有,有,3200000,24868.0,一樓平面,0.0,0,,RPQNMLLJIILFFCJ67CA,78.36,0.0,8.53,,,105_04
竹東鎮,房地(土地+建物),新竹縣竹東鎮莊敬路１１８號,44.0,住,,,1050808,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,,81.51,3,2,1,有,無,4520000,55453.0,,0.0,0,,RPVPMLPJIILFFCJ78CA,81.51,0.0,0.0,,,105_04
竹東鎮,房地(土地+建物),新竹縣竹東鎮和江街435號,75.67,住,,,1050827,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040407.0,259.52,3,2,4,有,有,12900000,49707.0,,0.0,0,,RPSPMLKMRHLFFCJ09CA,236.42,0.0,23.1,,,105_04
芎林鄉,土地,綠獅段1037地號,806.54,,鄉村區,乙種建築用地,1050815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50850000,63047.0,,0.0,0,,RPSNMLTLRHLFFCJ07CA,0.0,0.0,0.0,,,105_04
橫山鄉,土地,矺子段256地號,174.86,,鄉村區,乙種建築用地,1050902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,489594,2800.0,,0.0,0,本案為祖孫間交易依公告現值移轉,RPSOMLTLRHLFFCJ17CA,0.0,0.0,0.0,,,105_04
竹東鎮,房地(土地+建物),新竹縣竹東鎮康寧街７４號,93.0,住,,,1050909,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,,147.4,5,2,3,有,無,7500000,50882.0,,0.0,0,,RPWOMLTLRHLFFCJ57CA,147.4,0.0,0.0,,,105_04
北埔鄉,土地,湖西段550-53地號,2505.13,,山坡地保育區,農牧用地,1050813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,998.0,,0.0,0,,RPPNMLQLRHLFFCJ09CA,0.0,0.0,0.0,,,105_04
寶山鄉,房地(土地+建物),新竹縣寶山鄉雙園路二段２４６號,132.97,住,,,1050727,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,840627.0,279.31,5,2,4,有,無,13000000,46543.0,,0.0,0,,RPWPMLQLRHLFFCJ37CA,239.47,39.84,0.0,,,105_04
橫山鄉,土地,內灣段786地號,16.58,,山坡地保育區,丙種建築用地,1050909,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,116060,7000.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPOPMLTKIILFFCJ58CA,0.0,0.0,0.0,,,105_04
橫山鄉,土地,內灣段786地號,16.58,,山坡地保育區,丙種建築用地,1050909,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,116060,7000.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRPMLTKIILFFCJ88CA,0.0,0.0,0.0,,,105_04
竹東鎮,房地(土地+建物),新竹縣竹東鎮信義路１６１號五樓,13.0,住,,,1050831,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,47.040000000000006,2,2,1,有,無,2100000,44643.0,,0.0,0,,RPVNMLPLIILFFCJ78CA,42.81,0.0,0.0,,,105_04
橫山鄉,房地(土地+建物),新竹縣橫山鄉蔗蔀富貴家園１２號,110.47,,特定農業區,甲種建築用地,1050725,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,830304.0,174.41,3,2,2,有,無,5390000,30904.0,,0.0,0,,RPSNMLLKIILFFCJ97CA,151.9,15.33,7.18,,,105_04
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮幸福路１２１巷１４號二樓,21.37,住,,,1050824,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831121.0,151.34,3,2,2,有,有,4900000,32377.0,坡道平面,0.0,0,,RPXNMLNKIILFFCJ68CA,83.25,0.0,9.95,,,105_04
尖石鄉,土地,石磊段1288-1地號,5850.0,,山坡地保育區,林業用地,1050818,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,51.0,,0.0,0,,RPTNMLSKIILFFCJ78CA,0.0,0.0,0.0,,,105_04
竹東鎮,房地(土地+建物),新竹縣竹東鎮學府東路３１４巷３弄８號,149.5,,山坡地保育區,丙種建築用地,1050731,土地11建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,891018.0,213.29,6,2,4,有,有,10700000,50166.0,,0.0,0,,RPXNMLLKIILFFCJ48CA,186.02,7.59,18.25,,,105_04
尖石鄉,土地,義興段義興小段601-7地號,901.0,,山坡地保育區,農牧用地,1050830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,89199,99.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUOMLTKIILFFCJ09CA,0.0,0.0,0.0,,,105_04
竹東鎮,房地(土地+建物),新竹縣竹東鎮榮樂街１８３之５號一樓,27.82,住,,,1050822,土地5建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820622.0,137.33,3,2,2,有,有,4000000,29127.0,,0.0,0,,RPROMLLLIILFFCJ08CA,97.11,5.16,7.74,,,105_04
竹東鎮,土地,明星段153-5地號,63.83,住,,,1050910,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2317000,36300.0,,0.0,0,,RPWNMLQLRHLFFCJ17CA,0.0,0.0,0.0,,,105_04
北埔鄉,土地,鄉所段1220-4地號,12.65,住,,,1050909,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,330165,26100.0,,0.0,0,承購國有土地。,RPPNMLPLRHLFFCJ98CA,0.0,0.0,0.0,,,105_04
竹東鎮,房地(土地+建物),新竹縣竹東鎮和江街439巷1弄10號,84.19,住,,,1050822,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040407.0,240.1,4,2,4,有,有,11380000,47397.0,,0.0,0,,RPUPMLKMRHLFFCJ66CA,236.62,0.0,3.48,,,105_04
竹東鎮,房地(土地+建物),新竹縣竹東鎮和江街439巷3弄2號,112.89,住,,,1050729,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040407.0,256.4,4,2,4,有,有,13400000,52262.0,,0.0,0,,RPVPMLKMRHLFFCJ76CA,256.4,0.0,0.0,,,105_04
尖石鄉,土地,義興段義興小段991地號,2940.0,,山坡地保育區,林業用地,1050819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,220000,75.0,,0.0,0,,RPWNMLPJIILFFCJ68CA,0.0,0.0,0.0,,,105_04
新埔鎮,土地,廣興段460地號,41.77,,山坡地保育區,丙種建築用地,1050907,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,4788.0,,0.0,0,本案為二親等關係間之交易。,RPSPMLTLRHLFFBJ17CA,0.0,0.0,0.0,,,105_04
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強五路１３２號五樓,40.33,住,,,1050812,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941213.0,212.35,4,2,2,有,有,11800000,55569.0,坡道平面,0.0,0,,RPSNMLQLRHLFFBJ66CA,122.77,2.64,13.01,,,105_04
竹北市,房地(土地+建物)+車位,新竹縣竹北市成功八路36號,30.97,住,,,1050907,土地1建物1車位2,一層，見其他登記事項,十五層,店面(店鋪),商業用,鋼筋混凝土造,1030321.0,199.48,0,0,1,無,有,15880000,109205.0,坡道平面,72.38,2000000,,RPRNMLLJIILFFBJ67CA,92.55,0.0,0.0,,,105_04
竹北市,房地(土地+建物),新竹縣竹北市復興一街２５３號十五樓之１９,5.38,商,,,1050812,土地1建物1車位0,十五層,十六層,套房(1房1廳1衛),商業用,鋼筋混凝土造,970915.0,50.35,1,1,1,有,有,4630000,91956.0,,0.0,0,,RPVQMLKMRHLFFBJ76CA,28.6,0.66,4.14,,,105_04
竹北市,房地(土地+建物),新竹縣竹北市聯興三街136巷158弄7號,80.5,,特定農業區,甲種建築用地,1050808,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,861115.0,146.07,4,2,3,有,無,5800000,39707.0,,0.0,0,,RPWQMLKMRHLFFBJ86CA,131.22,4.95,9.9,,,105_04
竹北市,房地(土地+建物)+車位,新竹縣竹北市三民路１５８號七樓,25.62,住,,,1050902,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040917.0,175.45,3,2,2,有,有,12900000,82731.0,坡道平面,31.61,1000000,,RPQWMLTLRHLFFBJ67CA,81.2,5.53,11.27,,,105_04
竹北市,房地(土地+建物)+車位,新竹縣竹北市中華路１４４８巷３６號,39.46,,山坡地保育區,丙種建築用地,1050806,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,830106.0,128.8,3,2,2,有,有,3900000,30280.0,坡道平面,0.0,0,,RPPNMLKMRHLFFBJ48CA,75.28,9.72,0.0,,,105_04
