鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
湖西鄉,土地,尖山北段271地號,722.89,,一般農業區,農牧用地,1050122,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,1660.0,,0.0,0,急買急賣。,RPPNMLMJKHLFFAX98CA,0.0,0.0,0.0,,,105_02
湖西鄉,土地,隘門新段1138地號,735.42,,一般農業區,農牧用地,1050120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1332000,1811.0,,0.0,0,,RPXNMLMJKHLFFAX17CA,0.0,0.0,0.0,,,105_02
馬公市,土地,烏崁新段1315地號,172.78,,一般農業區,農牧用地,1050118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,360000,2084.0,,0.0,0,,RPQNMLNJKHLFFAX56CA,0.0,0.0,0.0,,,105_02
馬公市,房地(土地+建物),澎湖縣馬公巿東衛８６之２１號,282.7,,一般農業區,甲種建築用地,1050122,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,1041005.0,250.04,4,3,5,有,無,8800000,35194.0,,0.0,0,,RPQNMLOJKHLFFAX66CA,242.63,7.41,0.0,,,105_02
西嶼鄉,土地,內垵一段231地號,698.3,,森林區,農牧用地,1050104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1689874,2420.0,,0.0,0,,RPRNMLNLKHLFFAX86CA,0.0,0.0,0.0,,,105_02
馬公市,土地,光榮段970地號,45.65,住,,,1050121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,666667,14604.0,,0.0,0,瑕疵物件之交易。土地增值稅買賣雙方各半,RPOOMLMJKHLFFAX09DA,0.0,0.0,0.0,,,105_02
馬公市,土地,文光段244地號,17.65,其他,,,1050128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,843670,47800.0,,0.0,0,馬公都市計畫龍行新城西側8米計畫道路開闢工程協議價購47800/m2,RPTNMLSKKHLFFAX57DA,0.0,0.0,0.0,,,105_02
馬公市,房地(土地+建物),澎湖縣馬公巿永和街１６號,93.54,住,,,1041222,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,740527.0,97.26,3,1,2,有,無,5000000,51409.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLPJKHLFFAX07EA,97.26,0.0,0.0,,,105_02
馬公市,土地,虎井段1147-6地號,18.0,,鄉村區,交通用地,1050106,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,46260,2570.0,,0.0,0,向政府機關承購之案件。,RPXNMLSKKHLFFAX08EA,0.0,0.0,0.0,,,105_02
白沙鄉,土地,赤崁中段598-1地號,33.33,,一般農業區,甲種建築用地,1050203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,286638,8600.0,,0.0,0,赤崁村高地截流溝新建工程協議價購8600元/每平方公尺,RPVNMLSKKHLFFAX77DA,0.0,0.0,0.0,,,105_02
白沙鄉,土地,赤崁中段597-1地號,0.14,,一般農業區,甲種建築用地,1050203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1190,0.0,,0.0,0,赤崁村高地截流溝新建工程協議價購8600元/每平方公尺,RPQOMLSKKHLFFAX37DA,0.0,0.0,0.0,,,105_02
白沙鄉,土地,講美段2018地號,1110.68,,一般農業區,農牧用地,1041217,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1035000,932.0,,0.0,0,,RPVNMLQLKHLFFAX57CA,0.0,0.0,0.0,,,105_02
西嶼鄉,土地,小池角段1369地號,515.0,,一般農業區,農牧用地,1050126,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,2330.0,,0.0,0,,RPRNMLQKKHLFFAX07CA,0.0,0.0,0.0,,,105_02
白沙鄉,土地,赤崁中段597-1地號,0.28,,一般農業區,甲種建築用地,1050204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2379,0.0,,0.0,0,赤崁村高地截流溝新建工程協議價購8600元/每平方公尺,RPXNMLSKKHLFFAX97DA,0.0,0.0,0.0,,,105_02
白沙鄉,土地,赤崁中段597-1地號,0.28,,一般農業區,甲種建築用地,1050204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2379,0.0,,0.0,0,赤崁村高地截流溝新建工程協議價購8600元/每平方公尺,RPPOMLSKKHLFFAX27DA,0.0,0.0,0.0,,,105_02
馬公市,土地,興仁段1369地號,2416.0,,一般農業區,礦業用地,1050130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15347640,6353.0,,0.0,0,,RPRNMLPKKHLFFAX07DA,0.0,0.0,0.0,,,105_02
馬公市,土地,埕西段548地號,23.42,其他,,,1050104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1133770,48410.0,,0.0,0,馬公都市計畫中興國小東側8米計畫道路開闢工程協議價購（48400/ m2）,RPQNMLSKKHLFFAX27DA,0.0,0.0,0.0,,,105_02
白沙鄉,土地,赤崁中段597-1地號,0.14,,一般農業區,甲種建築用地,1050205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1190,0.0,,0.0,0,赤崁村高地截流溝新建工程8600元/每平方公尺,RPWNMLSKKHLFFAX87DA,0.0,0.0,0.0,,,105_02
湖西鄉,土地,隘門新段1006地號,2760.25,,一般農業區,農牧用地,1050120,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6980000,2529.0,,0.0,0,,RPQNMLPKKHLFFAX96DA,0.0,0.0,0.0,,,105_02
馬公市,房地(土地+建物),澎湖縣馬公巿貿商街５８號,136.65,住,,,1050129,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,930407.0,257.42,4,3,5,有,無,12880000,50035.0,,0.0,0,,RPPNMLPKKHLFFAX76CA,257.42,0.0,0.0,,,105_02
馬公市,土地,烏崁新段447地號,47373.91,,特定專用區,特定目的事業用地,1041228,土地32建物0車位0,,,其他,,,,0.0,0,0,0,有,無,341565891,7210.0,,0.0,0,向政府機關承購之案件。,RPSNMLPKKHLFFAX07CA,0.0,0.0,0.0,,,105_02
馬公市,土地,五德西段293地號,14.68,,一般農業區,交通用地,1050115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35500,2418.0,,0.0,0,,RPPNMLQKKHLFFAX86CA,0.0,0.0,0.0,,,105_02
馬公市,房地(土地+建物),澎湖縣馬公巿西衛２７１號,344.78,,一般農業區,甲種建築用地,1050110,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040323.0,323.35,8,1,9,有,無,15680000,48492.0,,0.0,0,,RPPNMLNJLHLFFAX56CA,309.84,13.51,0.0,,,105_02
馬公市,土地,安宅段929地號,341.32,,一般農業區,農牧用地,1050202,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15487215,45374.0,,0.0,0,含未來興建房屋之費用,RPQNMLLJLHLFFAX09CA,0.0,0.0,0.0,,,105_02
馬公市,土地,山水南段958-1地號,9.84,,鄉村區,乙種建築用地,1050215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,103320,10500.0,,0.0,0,山水2號排水瓶頸段拓寬工程0K+371~0K+480協議價購10500元/每平方公尺,RPUNMLSKKHLFFAX67DA,0.0,0.0,0.0,,,105_02
白沙鄉,土地,赤崁中段1066-1地號,18.8,,一般農業區,農牧用地,1050215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,69560,3700.0,,0.0,0,赤崁村高地截流溝新建工程協議價購3700元/每平方公尺,RPQNMLQKKHLFFAX07DA,0.0,0.0,0.0,,,105_02
馬公市,土地,山水南段661-1地號,2.18,,鄉村區,乙種建築用地,1050215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22890,10500.0,,0.0,0,山水2-1號排水瓶頸段拓寬工程0K+090~0K+114及分流工程協議價購10500元/每平方公尺,RPPNMLSKKHLFFAX17DA,0.0,0.0,0.0,,,105_02
白沙鄉,房地(土地+建物),澎湖縣白沙鄉岐頭路19號,242.5,,鄉村區,乙種建築用地,1050107,土地1建物1車位0,一層,一層,其他,,,120101.0,89.07,0,0,0,無,無,700000,7859.0,,0.0,0,原為平房4房1廳現已坍塌.親友、員工或其他特殊關係間之交易。,RPPNMLRJLHLFFAX07DA,89.07,0.0,0.0,,,105_02
湖西鄉,土地,成功南段707地號,101.45,,一般農業區,農牧用地,1050129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1060000,10448.0,,0.0,0,,RPOOMLSKKHLFFAX07CA,0.0,0.0,0.0,,,105_02
馬公市,土地,鎖港西段344地號,119.01,住,,,1050118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,860000,7226.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLOLKHLFFAX76CA,0.0,0.0,0.0,,,105_02
湖西鄉,土地,青螺新段1120地號,291.02,,一般農業區,農牧用地,1050122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,4123.0,,0.0,0,,RPPNMLNLKHLFFAX66CA,0.0,0.0,0.0,,,105_02
湖西鄉,土地,青螺新段1104地號,386.1,,鄉村區,乙種建築用地,1050122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,5180.0,,0.0,0,,RPQNMLNLKHLFFAX76CA,0.0,0.0,0.0,,,105_02
馬公市,房地(土地+建物)+車位,澎湖縣馬公巿貿商街123號,28.45,住,,,1050115,土地2建物1車位1,一層,七層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,950710.0,174.54000000000002,3,1,2,有,有,3092234,17716.0,坡道平面,0.0,0,向政府機關承購之案件。,RPRNMLMJLHLFFAX76DA,95.69,0.0,10.23,,,105_02
馬公市,土地,山水南段952-2地號,0.5,,鄉村區,乙種建築用地,1050223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5198,0.0,,0.0,0,山水2號排水瓶頸段拓寬工程0K+371~0K+480協議價購10500元/每平方公尺,RPSNMLLJLHLFFAX76DA,0.0,0.0,0.0,,,105_02
馬公市,房地(土地+建物),澎湖縣馬公巿林森路１５巷５號之２三樓,10.99,住,,,1050115,土地4建物1車位0,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,840707.0,41.99,1,1,1,有,無,1600000,38104.0,,0.0,0,,RPRNMLRKLHLFFAX27CA,36.46,0.0,3.13,,,105_02
白沙鄉,土地,下瓦硐段935地號,1129.92,,一般農業區,農牧用地,1050127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1242916,1100.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLOJLHLFFAX66CA,0.0,0.0,0.0,,,105_02
白沙鄉,土地,港子段795地號,191.5,,鄉村區,乙種建築用地,1050223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,1567.0,,0.0,0,賣方賣清價。親友、員工或其他特殊關係間之交易。,RPPNMLMJLHLFFAX56DA,0.0,0.0,0.0,,,105_02
白沙鄉,土地,赤崁中段1064-1地號,5.54,,一般農業區,農牧用地,1050301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20498,3700.0,,0.0,0,赤崁村高地截流溝新建工程協議價購3700元/每平方公尺,RPQNMLOJLHLFFAX86DA,0.0,0.0,0.0,,,105_02
馬公市,房地(土地+建物),澎湖縣馬公巿大智街24巷23號,19.33,商,,,1050219,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,671203.0,47.2,3,2,1,有,無,8750000,185381.0,,0.0,0,,RPRNMLOJLHLFFAX96DA,47.2,0.0,0.0,,,105_02
馬公市,土地,埕西段548地號,3.42,其他,,,1050223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,165342,48346.0,,0.0,0,中興國小東側8米計畫道路開闢工程用地協議價購48400元/m2,RPUNMLSJLHLFFAX67DA,0.0,0.0,0.0,,,105_02
馬公市,土地,五德東段1306地號,13.79,,一般農業區,交通用地,1041113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,58380,4234.0,,0.0,0,,RPQNMLRJLHLFFAX07CA,0.0,0.0,0.0,,,105_02
馬公市,土地,裡新段866地號,262.0,,風景區,林業用地,1050222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,1527.0,,0.0,0,,RPQNMLMJLHLFFAX56CA,0.0,0.0,0.0,,,105_02
白沙鄉,房地(土地+建物),澎湖縣白沙鄉４３號,41.6,住,,,1050203,土地2建物1車位0,全,一層,透天厝,住家用,造,,15.38,6,1,1,有,無,400000,26008.0,,0.0,0,,RPTNMLRKLHLFFAX47CA,0.0,0.0,0.0,,,105_02
馬公市,土地,文東段803地號,258.46,,一般農業區,農牧用地,1050201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4420000,17101.0,,0.0,0,,RPRNMLTJLHLFFAX37CA,0.0,0.0,0.0,,,105_02
湖西鄉,土地,沙港南段63-1地號,343.97,,一般農業區,農牧用地,1050131,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,3489.0,,0.0,0,,RPVNMLSJLHLFFAX67CA,0.0,0.0,0.0,,,105_02
湖西鄉,土地,紅羅段1360地號,307.35,,一般農業區,農牧用地,1050119,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,1301.0,,0.0,0,,RPPNMLRKLHLFFAX07CA,0.0,0.0,0.0,,,105_02
馬公市,房地(土地+建物),澎湖縣馬公巿三多路３６８之１號,120.94,住,,,1050111,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,951226.0,243.79,6,3,4,有,無,13000000,53325.0,,0.0,0,買方買清價,RPSNMLTJLHLFFAX47CA,234.79,0.0,9.0,,,105_02
馬公市,房地(土地+建物),澎湖縣馬公巿大智街24巷23號,19.33,商,,,1050219,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,671203.0,47.2,3,2,1,有,無,8750000,185381.0,,0.0,0,,RPSNMLOJLHLFFAX07DA,47.2,0.0,0.0,,,105_02
馬公市,土地,六合段212地號,2662.56,,一般農業區,農牧用地,1050223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33180000,12462.0,,0.0,0,買方計二人含增建或未登記建物。,RPPNMLSJLHLFFAX17DA,0.0,0.0,0.0,,,105_02
馬公市,土地,埕西段548地號,7.81,其他,,,1041106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,304525,38992.0,,0.0,0,,RPRNMLSJLHLFFAX37DA,0.0,0.0,0.0,,,105_02
馬公市,土地,埕西段548地號,7.81,其他,,,1050122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,377923,48390.0,,0.0,0,中興國小東側8米計畫道路開闢工程用地協議價購48400/m2,RPTNMLSJLHLFFAX57DA,0.0,0.0,0.0,,,105_02
馬公市,土地,山水東段424地號,387.86,,一般農業區,農牧用地,1050201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1582875,4081.0,,0.0,0,,RPPNMLPKLHLFFAX96DA,0.0,0.0,0.0,,,105_02
馬公市,土地,山水東段424地號,387.86,,一般農業區,農牧用地,1050201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1582875,4081.0,,0.0,0,,RPQNMLPKLHLFFAX07DA,0.0,0.0,0.0,,,105_02
馬公市,土地,山水東段424地號,387.86,,一般農業區,農牧用地,1050201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1582875,4081.0,,0.0,0,,RPRNMLPKLHLFFAX17DA,0.0,0.0,0.0,,,105_02
馬公市,土地,山水東段424地號,387.86,,一般農業區,農牧用地,1050201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1582875,4081.0,,0.0,0,,RPSNMLPKLHLFFAX27DA,0.0,0.0,0.0,,,105_02
馬公市,房地(土地+建物),澎湖縣馬公市文明路１２２號四樓,24.32,住,,,1050205,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890126.0,90.91,3,2,2,有,有,3300000,36300.0,,0.0,0,,RPUNMLLLOHOFFAX67CA,68.75,0.0,10.3,,,105_02
馬公市,房地(土地+建物),澎湖縣馬公巿朝陽路１０６巷２之１號,98.16,住,,,1050118,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,780427.0,124.34,3,1,2,有,無,5000000,40212.0,,0.0,0,,RPQNMLSJLHLFFAX17CA,124.34,0.0,0.0,,,105_02
馬公市,土地,山水北段250地號,294.68,,一般農業區,農牧用地,1050121,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,380000,1290.0,,0.0,0,,RPPNMLSKLHLFFAX17CA,0.0,0.0,0.0,,,105_02
馬公市,建物,澎湖縣馬公巿光榮街９５號,0.0,,,,1050220,土地0建物1車位2,全,四層,透天厝,住宅、停車空間,鋼筋混凝土造,1041230.0,594.48,19,0,19,有,無,12200000,20522.0,一樓平面,0.0,0,,RPRNMLOLLHLFFAX07CA,572.24,22.24,0.0,,,105_02
白沙鄉,建物,澎湖縣白沙鄉通梁６６之１６號,0.0,,,,1050215,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1041221.0,188.94,4,2,5,有,無,4660000,24664.0,,0.0,0,,RPTNMLOLLHLFFAX27CA,179.45,9.49,0.0,,,105_02
湖西鄉,土地,鼎灣新段1174地號,1912.57,,一般農業區,農牧用地,1050223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1650000,863.0,,0.0,0,,RPQNMLTJLHLFFAX27CA,0.0,0.0,0.0,,,105_02
白沙鄉,房地(土地+建物),澎湖縣白沙鄉大赤崁１７６號,168.69,,一般農業區,甲種建築用地,1041130,土地3建物1車位0,全,一層,透天厝,住家用,鋼筋加強造,640910.0,58.75,2,1,1,有,無,1680000,28596.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLSLLHLFFAX27CA,58.75,0.0,0.0,,,105_02
馬公市,土地,中衛段1562-4地號,219.22,,一般農業區,農牧用地,1050226,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5400000,24633.0,,0.0,0,,RPSNMLLJMHLFFAX76CA,0.0,0.0,0.0,,,105_02
白沙鄉,建物,澎湖縣白沙鄉通梁６６之１９號,0.0,,,,1050215,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1041221.0,188.94,6,2,2,有,無,3870000,20483.0,,0.0,0,,RPSNMLOLLHLFFAX17CA,179.45,9.49,0.0,,,105_02
馬公市,建物,澎湖縣馬公巿光榮街９３號,0.0,,,,1050220,土地0建物1車位1,全,四層,透天厝,住宅、停車空間,鋼筋混凝土造,1041230.0,293.21,5,2,7,有,無,5880000,20054.0,一樓平面,0.0,0,,RPPNMLOLLHLFFAX86CA,282.68,10.53,0.0,,,105_02
馬公市,建物,澎湖縣馬公巿光榮街９７號,0.0,,,,1050220,土地0建物1車位1,全,四層,透天厝,住宅、停車空間,鋼筋混凝土造,1041230.0,293.16,5,2,7,有,無,5880000,20057.0,一樓平面,0.0,0,,RPQNMLOLLHLFFAX96CA,282.63,10.53,0.0,,,105_02
白沙鄉,房地(土地+建物),澎湖縣白沙鄉大赤崁１３８號之８,119.83,,一般農業區,甲種建築用地,1050218,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,960716.0,176.42,4,1,4,有,無,4600000,26074.0,,0.0,0,,RPQNMLSKLHLFFAX27CA,160.5,15.92,0.0,,,105_02
白沙鄉,土地,講美段1051地號,506.42,,風景區,養殖用地,1050225,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,880000,1738.0,,0.0,0,,RPTNMLTJLHLFFAX57CA,0.0,0.0,0.0,,,105_02
馬公市,土地,虎井段1212地號,63.0,,鄉村區,乙種建築用地,1050216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,6349.0,,0.0,0,,RPQNMLRKLHLFFAX17CA,0.0,0.0,0.0,,,105_02
馬公市,土地,文石段1362地號,1292.91,,一般農業區,農牧用地,1050220,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16350000,12646.0,,0.0,0,,RPPNMLTJLHLFFAX17CA,0.0,0.0,0.0,,,105_02
湖西鄉,土地,林投南段321地號,483.18,其他,,,1050219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1560000,3229.0,,0.0,0,,RPPNMLKKLHLFFAX09DA,0.0,0.0,0.0,,,105_02
馬公市,土地,海堤段867地號,1.61,住,,,1050222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17000,10559.0,,0.0,0,,RPUNMLPLLHLFFAX57DA,0.0,0.0,0.0,,,105_02
馬公市,房地(土地+建物),澎湖縣馬公市林森路１５巷５號之１二樓之１,9.32,住,,,1050226,土地4建物1車位0,二層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,840707.0,27.06,1,1,1,有,無,1420000,52476.0,,0.0,0,,RPVNMLLLOHOFFAX97EA,22.36,0.0,2.28,,,105_02
湖西鄉,土地,沙港北段1590地號,714.0,,鄉村區,乙種建築用地,1050302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6047000,8469.0,,0.0,0,,RPRNMLKKLHLFFAX76EA,0.0,0.0,0.0,,,105_02
