鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
嘉義市,土地,中山段二小段6地號,179.0,住,,,1050102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21880000,122235.0,,0.0,0,含增建或未登記建物。,RPTNMLMJKHLFFAI87CA,0.0,0.0,0.0,,,105_02
嘉義市,土地,民族段二小段24-8地號,117.0,住,,,1050109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,59829.0,,0.0,0,,RPQOMLMJKHLFFAI67CA,0.0,0.0,0.0,,,105_02
嘉義市,房地(土地+建物),嘉義市嘉義巿博愛路一段４６６號,515.0,住,,,1050102,土地1建物1車位0,一層，二層,二層,店面(店鋪),住商用,加強磚造,771207.0,297.99,4,3,4,有,無,39000000,130877.0,,0.0,0,,RPUNMLNJKHLFFAI08CA,290.77,7.22,0.0,,,105_02
嘉義市,房地(土地+建物),嘉義市嘉義巿吳鳳南路３７巷８號,91.5,住,,,1050111,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1041021.0,190.98,4,2,4,有,無,8900000,46602.0,,0.0,0,,RPXNMLOJKHLFFAI48CA,190.98,0.0,0.0,,,105_02
嘉義市,房地(土地+建物),嘉義市嘉義巿彌陀路２２５巷５號,73.0,住,,,1050113,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,670904.0,67.32,3,2,2,有,無,4000000,59418.0,,0.0,0,,RPOOMLOJKHLFFAI67CA,67.32,0.0,0.0,,,105_02
嘉義市,房地(土地+建物),嘉義市嘉義巿吳鳳南路３７巷８之１號,92.5,住,,,1050111,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1041021.0,194.95,4,2,4,有,無,8900000,45653.0,,0.0,0,,RPPOMLOJKHLFFAI77CA,194.95,0.0,0.0,,,105_02
嘉義市,房地(土地+建物),嘉義市嘉義巿小雅路２０１號十三樓１５,3.57,住,,,1050115,土地1建物1車位0,十三層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,820609.0,30.07,1,1,1,有,有,700000,23279.0,,0.0,0,,RPPNMLPJKHLFFAI77CA,21.63,0.0,0.0,,,105_02
嘉義市,房地(土地+建物),嘉義市嘉義巿芳德街99號,41.58,住,,,1041230,土地1建物1車位0,全,六層,透天厝,住商用,鋼筋混凝土造,830718.0,188.17,3,1,3,有,有,4460000,23702.0,,0.0,0,,RPUOMLPJKHLFFAI38CA,134.96,0.0,14.98,,,105_02
嘉義市,房地(土地+建物),嘉義市嘉義巿保建街３０之６號,46.47,住,,,1050120,土地1建物1車位0,一層，二層，三層，騎樓,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,820623.0,277.82,3,3,3,有,有,6500000,23396.0,,0.0,0,,RPVNMLOLKHLFFAI48CA,202.2,0.0,13.88,,,105_02
嘉義市,土地,民族段六小段13-8地號,64.5,住,,,1050122,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3289687,51003.0,,0.0,0,,RPVNMLLJKHLFFAI18EA,0.0,0.0,0.0,,,105_02
