古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路A5戶,136.04,Unnamed: 4,一般農業區,甲種建築用地,1040522,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,Unnamed: 14,183.82,4,2,4.1,有,無,5900000,32097,Unnamed: 23,0.0,0,Unnamed: 26,RPUNMLKKQHLFFAP86EB,來源資料夾
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路A7戶,143.53,,一般農業區,甲種建築用地,1040306,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,6200000,33729,,0.0,0,,RPVNMLKKQHLFFAP96EB,105_04
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路A9戶,140.01,,一般農業區,甲種建築用地,1040331,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,6030000,32804,,0.0,0,,RPWNMLKKQHLFFAP07EB,105_04
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路A10戶,138.15,,一般農業區,甲種建築用地,1040820,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,5980000,32532,,0.0,0,,RPXNMLKKQHLFFAP17EB,105_04
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路B1戶,143.93,,一般農業區,甲種建築用地,1040504,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,192.11,4,2,4,有,無,6200000,32273,,0.0,0,,RPOOMLKKQHLFFAP98EB,105_04
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路B2戶,135.2,,一般農業區,甲種建築用地,1040720,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,5980000,32532,,0.0,0,,RPTOMLMKQHLFFAP07EB,105_04
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路B3戶,134.39,,一般農業區,甲種建築用地,1040624,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,6000000,32641,,0.0,0,,RPVOMLMKQHLFFAP27EB,105_04
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路B4戶,133.59,,一般農業區,甲種建築用地,1040802,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,6000000,32641,,0.0,0,,RPWOMLMKQHLFFAP37EB,105_04
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路B5戶,132.78,,一般農業區,甲種建築用地,1040914,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,5980000,32532,,0.0,0,,RPOPMLMKQHLFFAP66EB,105_04
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路B6戶,131.97,,一般農業區,甲種建築用地,1040914,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,5980000,32532,,0.0,0,,RPPPMLMKQHLFFAP76EB,105_04
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路B7戶,131.16,,一般農業區,甲種建築用地,1040616,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,5980000,32532,,0.0,0,,RPQPMLMKQHLFFAP86EB,105_04
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路B8戶,130.35,,一般農業區,甲種建築用地,1040913,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,5980000,32532,,0.0,0,,RPRPMLMKQHLFFAP96EB,105_04
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路B9戶,129.54,,一般農業區,甲種建築用地,1040914,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,6000000,32641,,0.0,0,,RPSPMLMKQHLFFAP07EB,105_04
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路B10戶,128.74,,一般農業區,甲種建築用地,1040929,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,6000000,32641,,0.0,0,,RPTPMLMKQHLFFAP17EB,105_04
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路B11戶,127.93,,一般農業區,甲種建築用地,1040626,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,5980000,32532,,0.0,0,,RPUPMLMKQHLFFAP27EB,105_04
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路B12戶,140.59,,一般農業區,甲種建築用地,1040520,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,201.96,4,2,4,有,無,6200000,30699,,0.0,0,,RPVPMLMKQHLFFAP37EB,105_04
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路A6戶,134.28,,一般農業區,甲種建築用地,1040422,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,5980000,32532,,0.0,0,,RPXNMLTLJILFFAP57EB,105_05
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路A12戶,134.39,,一般農業區,甲種建築用地,1040712,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,5980000,32532,,0.0,0,,RPOOMLTLJILFFAP76EB,105_05
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路A15戶,128.54,,一般農業區,甲種建築用地,1040619,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,5980000,32532,,0.0,0,,RPPOMLTLJILFFAP86EB,105_05
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路A17戶,130.75,,一般農業區,甲種建築用地,1040509,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,185.9,4,2,4,有,無,5980000,32168,,0.0,0,,RPWOMLTLJILFFAP57EB,105_05
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路A1戶,203.45,,一般農業區,甲種建築用地,1040908,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,231.94,4,2,4,有,無,8800000,37941,,0.0,0,,RPTNMLKMJILFFAP98EB,105_05
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路A3戶,139.87,,一般農業區,甲種建築用地,1040407,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,6200000,33729,,0.0,0,,RPUNMLKMJILFFAP09EB,105_05
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路A4戶,137.94,,一般農業區,甲種建築用地,1040407,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,6200000,33729,,0.0,0,,RPVNMLKMJILFFAP56EB,105_05
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路A16戶,126.87,,一般農業區,甲種建築用地,1040610,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,5980000,32532,,0.0,0,,RPTOMLKMJILFFAP09EB,105_05
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路A14戶,130.45,,一般農業區,甲種建築用地,1040427,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,5980000,32532,,0.0,0,,RPUOMLKMJILFFAP56EB,105_05
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路A13戶,132.42,,一般農業區,甲種建築用地,1040929,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,5980000,32532,,0.0,0,,RPVOMLKMJILFFAP66EB,105_05
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路A11戶,136.28,,一般農業區,甲種建築用地,1040415,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,6060000,32967,,0.0,0,,RPWOMLKMJILFFAP76EB,105_05
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路A8戶,141.78,,一般農業區,甲種建築用地,1040325,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,183.82,4,2,4,有,無,6200000,33729,,0.0,0,,RPXOMLKMJILFFAP86EB,105_05
斗六市,房地(土地+建物),雲林縣斗六市榴?6街A1戶,95.37,,工業區,丁種建築用地,1050418,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,167.42,4,2,3,有,無,5980000,35719,,0.0,0,,RPPNMLNJJHMFFAP58EB,105_05
斗六市,房地(土地+建物),雲林縣斗六市榴?6街A4戶,94.15,,工業區,丁種建築用地,1050419,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,169.84,4,2,3,有,無,5980000,35210,,0.0,0,,RPRNMLNJJHMFFAP78EB,105_05
斗六市,房地(土地+建物),雲林縣斗六市榴?6街A5戶,94.15,,工業區,丁種建築用地,1050306,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,169.84,3,2,3,有,無,5980000,35210,,0.0,0,,RPSNMLNJJHMFFAP88EB,105_05
斗六市,房地(土地+建物),雲林縣斗六市榴?6街A7戶,94.15,,工業區,丁種建築用地,1050306,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,169.84,3,2,3,有,無,5980000,35210,,0.0,0,,RPUNMLNJJHMFFAP09EB,105_05
斗六市,房地(土地+建物),雲林縣斗六市榴?6街B2戶,93.62,,工業區,丁種建築用地,1050321,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,168.91,4,2,3,有,無,5980000,35403,,0.0,0,,RPWNMLNJJHMFFAP66EB,105_05
斗六市,房地(土地+建物),雲林縣斗六市榴?6街B3戶,108.14,,工業區,丁種建築用地,1050401,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,169.01,4,2,3,有,無,5980000,35383,,0.0,0,,RPXNMLNJJHMFFAP76EB,105_05
斗六市,房地(土地+建物),雲林縣斗六市榴?6街C2戶,92.61,,工業區,丁種建築用地,1050316,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,167.37,4,2,3,有,無,5980000,35729,,0.0,0,,RPOOMLNJJHMFFAP58EB,105_05
斗六市,房地(土地+建物),雲林縣斗六市榴?6街C3戶,95.38,,工業區,丁種建築用地,1050205,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,167.47,4,2,3,有,無,5980000,35708,,0.0,0,,RPPOMLNJJHMFFAP68EB,105_05
斗六市,房地(土地+建物),雲林縣斗六市榴?6街C1戶,98.44,,工業區,丁種建築用地,1050414,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,167.0,4,2,3,有,無,6200000,37126,,0.0,0,,RPQNMLOJJHMFFAP78EB,105_05
斗六市,房地(土地+建物),雲林縣斗六市榴?6街B1戶,96.25,,工業區,丁種建築用地,1050320,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,168.95,4,2,3,有,無,5980000,35395,,0.0,0,,RPRNMLOJJHMFFAP88EB,105_05
斗六市,房地(土地+建物),雲林縣斗六市榴?20街D2戶,84.78,,工業區,丁種建築用地,1050701,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,196.59,4,2,3,有,無,5690000,28943,,0.0,0,,RPUNMLOJJHMFFAP56EB,105_05
斗六市,房地(土地+建物),雲林縣斗六市榴?20街D3戶,85.8,,工業區,丁種建築用地,1050903,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.54,4,2,3,有,無,5200000,31224,,0.0,0,,RPVNMLOJJHMFFAP66EB,105_05
斗六市,房地(土地+建物),雲林縣斗六市榴?20街D6戶,85.8,,工業區,丁種建築用地,1051112,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.54,4,2,3,有,無,5200000,31224,,0.0,0,,RPQOMLOJJHMFFAP88EB,105_05
斗六市,房地(土地+建物),雲林縣斗六市榴?20街D7戶,85.8,,工業區,丁種建築用地,1050701,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,181.85,4,2,3,有,無,5420000,29805,,0.0,0,,RPROMLOJJHMFFAP98EB,105_05
斗六市,房地(土地+建物),雲林縣斗六市榴?20街D8戶,85.8,,工業區,丁種建築用地,1050712,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,166.54,4,2,3,有,無,5200000,31224,,0.0,0,,RPSOMLOJJHMFFAP09EB,105_05
