鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉玉龍路1段350巷16弄26號,88.28,,特定農業區,甲種建築用地,1050705,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,861103.0,167.85,4,3,2,有,無,5200000,30980.0,,0.0,0,,RPVNMLNJQHLFFBG78DA,156.6,0.0,11.25,,,105_04
冬山鄉,土地,廣安段519地號,2165.04,,特定農業區,農牧用地,1050701,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,4619.0,,0.0,0,,RPVNMLSJQHLFFAG66EA,0.0,0.0,0.0,,,105_04
員山鄉,房地(土地+建物),宜蘭縣員山鄉賢好路40巷22號,1384.02,,特定農業區,農牧用地,1050719,土地1建物2車位0,一層，二層，三層,三層,農舍,農舍,鋼筋混凝土造,980113.0,378.95,4,3,5,有,無,25500000,,,0.0,0,,RPTNMLQKQHLFFBG88CA,346.36,0.0,32.59,,,105_04
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿民族路４９３巷１弄７號,165.0,住,,,1050628,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030507.0,301.15,4,1,4,有,無,21800000,72389.0,,0.0,0,,RPPOMLTKQHLFFBG88CA,283.42,0.0,17.73,,,105_04
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿力新路16巷6號,78.07,商,,,1050706,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,,143.23,5,3,4,有,無,2700000,18851.0,,0.0,0,親屬間買賣,RPTNMLLKQHLFFBG38CA,143.23,0.0,0.0,,,105_04
宜蘭市,土地,雙福段507地號,2206.74,工,,,1050617,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30039000,13612.0,,0.0,0,,RPQNMLMKQHLFFBG18CA,0.0,0.0,0.0,,,105_04
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿女中路二段４１５巷６號,145.4,住,,,1050718,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040825.0,348.88,5,3,6,有,無,23700000,67932.0,,0.0,0,,RPSOMLKKQHLFFBG28CA,335.38,0.0,13.5,,,105_04
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿中興路３３０巷５號三樓,22.37,住,,,1050715,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830621.0,115.84,3,2,2,有,無,150000,1295.0,,0.0,0,母女二親等間之交易,RPQOMLNJQHLFFBG28CA,0.0,0.0,0.0,,,105_04
壯圍鄉,土地,五權段246地號,2990.0,,特定農業區,農牧用地,1050726,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5470000,1829.0,,0.0,0,,RPPNMLOJQHLFFBG18CA,0.0,0.0,0.0,,,105_04
宜蘭市,車位,宜蘭縣宜蘭巿成功路,3.77,住,,,1050705,土地0建物0車位1,,,其他,,,,13.57,0,0,0,有,有,400000,,坡道平面,0.0,400000,,RPQNMLOJQHLFFBG28CA,0.0,0.0,0.0,,,105_04
