鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段５９巷A09,21.28,商,,,1020511,土地1建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,見使用執照,,163.16,4,2,2,有,無,44340000,307681,升降平面,26.85,2400000,,RPTNMLPLJHLFFCA77CB,105_01
中山區,房地(土地+建物),臺北市中山區中山北路二段59巷B01,67.76,商,,,1020408,土地1建物1車位0,一層,9,華廈(10層含以下有電梯),住家用,見使用執照,,41.97,1,1,1,有,無,21000000,500357,,0.0,0,,RPVNMLPLJHLFFCA97CB,105_01
中山區,房地(土地+建物),臺北市中山區中山北路  二  ５９巷  Ｂ０２,15.39,商,,,1020329,土地1建物1車位0,二層,9,華廈(10層含以下有電梯),住家用,見使用執照,,98.31,2,2,1,有,無,25650000,260909,,0.0,0,,RPWNMLPLJHLFFCA08CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區中山北路  二段  ５９巷 Ｂ03,15.39,商,,,1020130,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,見使用執照,,125.19,3,2,1,有,無,27100000,254220,升降平面,26.85,2100000,,RPXNMLPLJHLFFCA18CB,105_01
中山區,房地(土地+建物),臺北市中山區中山北路  二  ５９巷  Ｂ０４,15.39,商,,,1020214,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,見使用執照,,98.34,2,2,1,有,無,25280000,257067,,0.0,0,,RPOOMLPLJHLFFCA37CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區中山北路  二段  ５９巷B05,15.39,商,,,1011231,土地1建物1車位1,五層,9,住宅大樓(11層含以上有電梯),住家用,見使用執照,,125.19,2,1,1,有,無,27580000,259101,升降平面,26.85,2100000,,RPPOMLPLJHLFFCA47CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區中山北路  二段  ５９巷B06,15.39,商,,,1020228,土地1建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,見使用執照,,125.19,3,2,1,有,無,28200000,264389,升降平面,26.85,2200000,,RPQOMLPLJHLFFCA57CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區中山北路  二  ５９巷  Ｂ０７,15.39,商,,,1020310,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,見使用執照,,125.19,2,2,1,有,無,28750000,269982,升降平面,26.85,2200000,,RPROMLPLJHLFFCA67CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區中山北路  二段  ５９巷B08,15.39,商,,,1011230,土地1建物1車位1,八層,9,華廈(10層含以下有電梯),住家用,見使用執照,,98.31,2,2,1,有,無,28700000,368038,坡道機械,26.85,2400000,,RPSOMLPLJHLFFCA77CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區中山北路  二 段59巷B09,22.12,商,,,1020511,土地1建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,見使用執照,,168.23,4,2,2,有,無,45880000,307540,升降平面,26.85,2400000,,RPTOMLPLJHLFFCA87CB,105_01
中山區,房地(土地+建物),臺北市中山區中山北路二段59巷C01,6.78,商,,,1020408,土地1建物1車位0,一層,9,華廈(10層含以下有電梯),住家用,見使用執照,,41.97,1,1,1,有,無,20000000,476531,,0.0,0,,RPVOMLPLJHLFFCA08CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區中山北路  二段 ５９巷C02,15.82,商,,,1011229,土地1建物1車位1,二層,9,住宅大樓(11層含以上有電梯),住家用,見使用執照,,127.88,2,2,1,有,無,28000000,255370,升降平面,26.85,2200000,,RPWOMLPLJHLFFCA18CB,105_01
中山區,房地(土地+建物),臺北市中山區中山北路  二  ５９巷  Ｃ０４,15.82,商,,,1020206,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,見使用執照,,101.03,2,2,1,有,無,25800000,255370,,0.0,0,,RPOPMLPLJHLFFCA47CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區中山北路  二段  ５９巷C05,15.82,商,,,1011231,土地1建物1車位1,五層,9,住宅大樓(11層含以上有電梯),住家用,見使用執照,,127.88,2,2,1,有,無,27900000,255370,升降平面,26.85,2100000,,RPPPMLPLJHLFFCA57CB,105_01
中山區,房地(土地+建物),臺北市中山區中山北路  二段  ５９巷C06,15.82,商,,,1011227,土地1建物1車位0,六層,9,住宅大樓(11層含以上有電梯),住家用,見使用執照,,101.03,2,2,1,有,無,25980000,257151,,0.0,0,,RPRPMLPLJHLFFCA77CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段59巷C07,15.82,商,,,1020130,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,見使用執照,,127.88,2,1,1,有,無,28500000,260319,升降平面,26.85,2200000,,RPSPMLPLJHLFFCA87CB,105_01
中山區,房地(土地+建物),臺北市中山區中山北路  二段  ５９巷C08,15.82,商,,,1011230,土地1建物1車位0,八層,9,住宅大樓(11層含以上有電梯),住家用,見使用執照,,101.03,2,2,1,有,無,26380000,261111,,0.0,0,,RPTPMLPLJHLFFCA97CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段59巷C09,24.48,商,,,1020624,土地1建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,181.97,3,2,2,有,無,50090000,307439,升降平面,26.85,2400000,,RPUPMLPLJHLFFCA08CB,105_01
中山區,房地(土地+建物),臺北市中山區中山北路  二段  ５９巷  Ｄ０１,8.68,商,,,1020331,土地1建物1車位0,一層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,53.81,1,1,1,有,無,22780000,423341,,0.0,0,,RPVPMLPLJHLFFCA18CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區敬業三路161巷A棟2樓A-2戶,125.38,住,,,1020424,土地1建物1車位3,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,612.89,3,2,4,有,無,215700000,449822,坡道機械,155.82,10100000,,RPVRMLPLJHLFFCA38CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區敬業三路161巷A棟3樓A-3戶,118.53,住,,,1020415,土地1建物1車位2,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,544.56,3,2,4,有,無,209050000,460177,坡道機械,103.86,6250000,,RPWRMLPLJHLFFCA48CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區敬業三路161巷A棟4樓A-4戶,124.61,住,,,1020413,土地1建物1車位3,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,596.46,3,2,4,有,無,192670000,414159,坡道機械,155.76,10150000,,RPXRMLPLJHLFFCA58CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區敬業三路161巷A棟5樓A-5戶,123.77,住,,,1040107,土地1建物1車位3,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,589.37,3,2,4,有,無,211950000,458248,坡道機械,148.67,10000000,,RPOSMLPLJHLFFCA77CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區敬業三路161巷A棟6樓A-6戶,123.77,住,,,1020402,土地1建物1車位3,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,589.41,3,2,4,有,無,207470000,449671,坡道機械,148.71,9300000,,RPPSMLPLJHLFFCA87CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區敬業三路161巷A棟7樓A-7戶,123.77,住,,,1020418,土地1建物1車位3,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,589.35,3,2,4,有,無,209460000,454073,坡道機械,148.65,9350000,,RPQSMLPLJHLFFCA97CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區敬業三路161巷A棟9樓A-9戶,118.53,住,,,1020405,土地1建物1車位2,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,544.56,3,2,4,有,無,220000000,483889,坡道機械,103.86,6750000,,RPRSMLPLJHLFFCA08CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區敬業三路161巷B棟2樓B-2戶,125.38,住,,,1031028,土地1建物1車位3,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,612.83,3,2,4,有,無,210650000,438664,坡道機械,155.76,10150000,,RPSSMLPLJHLFFCA18CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區敬業三路161巷B棟3樓B-3戶,124.61,住,,,1020412,土地1建物1車位3,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,596.46,3,2,4,有,無,209610000,452598,坡道機械,155.76,10150000,,RPTSMLPLJHLFFCA28CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區敬業三路161巷B棟4樓B-4戶,117.69,住,,,1020417,土地1建物1車位2,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,537.45,3,2,4,有,無,192490000,423281,坡道機械,96.75,5950000,,RPUSMLPLJHLFFCA38CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區敬業三路161巷B棟5樓B-5戶,123.77,住,,,1020410,土地1建物1車位3,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,589.35,3,2,4,有,無,200000000,432607,坡道機械,148.65,9350000,,RPVSMLPLJHLFFCA48CB,105_01
中山區,房地(土地+建物)+車位,臺北市中山區敬業三路161巷B棟9樓B-9戶,118.53,住,,,1020412,土地1建物1車位2,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,544.56,3,2,4,有,無,216650000,476288,坡道機械,103.86,6750000,,RPXSMLPLJHLFFCA68CB,105_01
