鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段115號A1棟7樓,18.66,住,,,1030722,土地1建物1車位2,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.69,3,1,2,有,無,7500000,50263,坡道機械,19.34,1300000,,RPXNMLPLLHLFFHL37CB,105_02
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段115號A1棟8樓,18.66,住,,,1040611,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.59,3,1,2,有,無,7620000,52047,坡道平面,21.24,1200000,,RPOOMLPLLHLFFHL56CB,105_02
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段115號A1棟9樓,18.66,住,,,1040515,土地1建物1車位2,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.29,3,1,2,有,無,7600000,51074,坡道機械,18.94,1300000,,RPPOMLPLLHLFFHL66CB,105_02
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段115號A1棟10樓,18.97,住,,,1040515,土地1建物1車位2,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.26,3,1,2,有,無,8600000,54317,坡道平面,30.91,1900000,,RPROMLPLLHLFFHL86CB,105_02
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段115號A1棟11樓,18.66,住,,,1030923,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.59,3,1,2,有,無,7850000,53912,坡道平面,21.24,1200000,,RPSOMLPLLHLFFHL96CB,105_02
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段115號A1棟12樓,18.35,住,,,1031118,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.59,3,1,2,有,無,7850000,53912,坡道平面,21.24,1200000,,RPRNMLLMLHLFFHL09CB,105_02
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段115號A2棟1樓,18.66,住,,,1030819,土地1建物1車位1,一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.39,3,1,2,有,無,7300000,49939,坡道平面,21.24,1200000,,RPSNMLLMLHLFFHL56CB,105_02
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段115號A2棟2樓,18.35,住,,,1031217,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.73,3,1,2,有,無,6500000,48337,坡道機械,9.67,600000,,RPTNMLLMLHLFFHL66CB,105_02
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段115號A2棟3樓,18.66,住,,,1040129,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.3,3,1,2,有,無,7080000,48173,坡道平面,21.24,1200000,,RPUNMLLMLHLFFHL76CB,105_02
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段115號A2棟4樓,18.35,住,,,1031226,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.52,3,1,2,有,無,6580000,48153,坡道機械,9.41,700000,,RPVNMLLMLHLFFHL86CB,105_02
太平區,房地(土地+建物)+車位,臺中市太平區旱溪東路二段115號A2棟5樓,19.28,住,,,1031027,土地1建物1車位2,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.59,3,1,2,有,無,8300000,48317,坡道平面,42.48,2400000,,RPRNMLLJMHLFFHL88CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號之2,18.53,住,,,1040903,土地1建物1車位1,一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.45,0,0,0,無,無,8430000,145590,坡道平面,33.79,1200000,,RPOOMLQJMHLFFCB67CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號六樓之2,18.53,住,,,1040818,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.45,0,0,0,無,無,8400000,142569,坡道平面,33.79,1320000,,RPUOMLQJMHLFFCB28CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號七樓之2,18.53,住,,,1041118,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.45,0,0,0,無,無,8200000,138542,坡道平面,33.79,1320000,,RPWPMLQJMHLFFCB58CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號八樓之2,18.53,住,,,1041016,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.45,0,0,0,無,無,8380000,144583,坡道平面,33.79,1200000,,RPXPMLQJMHLFFCB68CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號九樓之2,18.4,住,,,1040724,土地1建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.45,0,0,0,無,無,7180000,86040,,0.0,0,,RPPQMLQJMHLFFCB97CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號十樓之2,18.53,住,,,1041105,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.45,0,0,0,無,無,8460000,142167,坡道平面,33.79,1400000,,RPQQMLQJMHLFFCB08CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號十一樓之2,18.53,住,,,1040807,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.45,0,0,0,無,無,8580000,144583,坡道平面,33.79,1400000,,RPRQMLQJMHLFFCB18CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號之3,15.46,住,,,1040801,土地1建物1車位1,一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.5,0,0,0,無,無,8000000,184822,坡道平面,33.79,1400000,,RPTQMLQJMHLFFCB38CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號三樓之3,15.34,住,,,1040908,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.5,0,0,0,無,無,6190000,89065,,0.0,0,,RPVQMLQJMHLFFCB58CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號四樓之3,15.34,住,,,1040902,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.5,0,0,0,無,無,6120000,88058,,0.0,0,,RPWQMLQJMHLFFCB68CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號五樓之3,15.34,住,,,1041020,土地1建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.5,0,0,0,無,無,6080000,87482,,0.0,0,,RPXQMLQJMHLFFCB78CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號七樓之3,15.34,住,,,1041028,土地1建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.5,0,0,0,無,無,6120000,88058,,0.0,0,,RPRNMLKKMHLFFCB37CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號八樓之3,15.34,住,,,1040901,土地1建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.5,0,0,0,無,無,6320000,90935,,0.0,0,,RPSNMLKKMHLFFCB47CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號九樓之3,15.34,住,,,1040925,土地1建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.5,0,0,0,無,無,6320000,90935,,0.0,0,,RPTNMLKKMHLFFCB57CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號十樓之3,15.34,住,,,1041115,土地1建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.5,0,0,0,無,無,6320000,90935,,0.0,0,,RPUNMLKKMHLFFCB67CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號十一樓之3,15.34,住,,,1040811,土地1建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.5,0,0,0,無,無,6280000,90360,,0.0,0,,RPVNMLKKMHLFFCB77CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號之1,19.81,住,,,1040720,土地1建物1車位1,一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.09,0,0,0,無,無,9400000,142036,坡道平面,31.71,1250000,,RPXNMLKKMHLFFCB97CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號三樓之1,19.81,住,,,1040909,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.09,0,0,0,無,無,8520000,132369,坡道平面,33.79,1200000,,RPPOMLKKMHLFFCB27CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號四樓之1,19.81,住,,,1040817,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.09,0,0,0,無,無,8410000,130380,坡道平面,33.79,1200000,,RPQPMLLKMHLFFCB57CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號五樓之1,19.81,住,,,1040810,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.09,0,0,0,無,無,8570000,133273,坡道平面,33.79,1200000,,RPRPMLLKMHLFFCB67CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號七樓之1,19.81,住,,,1040807,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.09,0,0,0,無,無,8620000,134177,坡道平面,33.79,1200000,,RPTPMLLKMHLFFCB87CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號八樓之1,19.81,住,,,1040824,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.09,0,0,0,無,無,8850000,136166,坡道平面,33.79,1320000,,RPUPMLLKMHLFFCB97CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號九樓之1,19.81,住,,,1040803,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.09,0,0,0,無,無,8680000,135262,坡道平面,33.79,1200000,,RPVPMLLKMHLFFCB08CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號十樓之1,19.81,住,,,1040915,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.09,0,0,0,無,無,8800000,135262,坡道平面,33.79,1320000,,RPWPMLLKMHLFFCB18CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號十一樓之1,19.81,住,,,1040819,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.09,0,0,0,無,無,8820000,135624,坡道平面,33.79,1320000,,RPXPMLLKMHLFFCB28CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號三樓之8,18.79,住,,,1050330,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.77,0,0,0,無,無,8000000,129463,坡道平面,33.79,1400000,,RPPQMLLKMHLFFCB57CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號四樓之8,18.79,住,,,1050307,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.77,0,0,0,無,無,8000000,129463,坡道平面,33.79,1400000,,RPQQMLLKMHLFFCB67CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號八樓之8,18.66,住,,,1041024,土地1建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.43,0,0,0,無,無,7350000,87054,,0.0,0,,RPVQMLLKMHLFFCB18CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號九樓之8,18.79,住,,,1050408,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.77,0,0,0,無,無,8000000,133386,坡道平面,33.79,1200000,,RPWOMLNKMHLFFCB28CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號十一樓之8,25.3,住,,,1050217,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.75,0,0,0,無,無,10880000,118559,坡道平面,33.79,1400000,,RPOPMLNKMHLFFCB57CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號四樓之7,17.51,住,,,1040731,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,79.39,0,0,0,無,無,6800000,85653,,0.0,0,,RPRPMLNKMHLFFCB87CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號六樓之7,17.64,住,,,1041217,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,79.6,0,0,0,無,無,7750000,140362,坡道平面,33.79,1320000,,RPVPMLNKMHLFFCB28CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號八樓之7,17.89,住,,,1040918,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,80.1,0,0,0,無,無,8490000,153099,坡道平面,33.79,1400000,,RPXPMLNKMHLFFCB48CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號九樓之7,17.89,住,,,1040830,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,80.1,0,0,0,無,無,8410000,153099,坡道平面,33.79,1320000,,RPOQMLNKMHLFFCB67CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號十樓之7,15.08,住,,,1050303,土地1建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.97,0,0,0,無,無,6000000,89592,,0.0,0,,RPPQMLNKMHLFFCB77CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號十一樓之7,12.91,住,,,1040922,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,56.93,0,0,0,無,無,6780000,235955,坡道平面,33.79,1320000,,RPQQMLNKMHLFFCB87CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號二樓之5,15.46,住,,,1041008,土地1建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.5,0,0,0,無,無,6100000,87770,,0.0,0,,RPRQMLNKMHLFFCB97CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號三樓之5,15.59,住,,,1040807,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.5,0,0,0,無,無,7410000,173901,坡道平面,33.79,1200000,,RPSQMLNKMHLFFCB08CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號四樓之5,15.46,住,,,1040812,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.5,0,0,0,無,無,6160000,88633,,0.0,0,,RPUQMLNKMHLFFCB28CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號五樓之5,15.46,住,,,1041109,土地1建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.9,0,0,0,無,無,6080000,86981,,0.0,0,,RPVQMLNKMHLFFCB38CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號六樓之5,15.46,住,,,1040814,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.5,0,0,0,無,無,6250000,89928,,0.0,0,,RPWQMLNKMHLFFCB48CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號八樓之5,24.41,住,,,1050115,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.1,0,0,0,無,無,9440000,108618,坡道平面,33.79,1260000,親友員工或其他特殊關係間隻交易,RPORMLNKMHLFFCB77CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號九樓之5,20.06,住,,,1041110,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.7,0,0,0,無,無,9220000,142193,坡道平面,33.79,1270000,親友員工或其他關係間之交易,RPPRMLNKMHLFFCB87CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號二樓之6,19.43,住,,,1040723,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,87.3,0,0,0,無,無,8270000,132125,坡道平面,33.79,1200000,,RPRRMLNKMHLFFCB08CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號三樓之6,19.43,住,,,1040821,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,87.3,0,0,0,無,無,8400000,130419,坡道平面,31.71,1150000,,RPSRMLNKMHLFFCB18CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號四樓之6,19.43,住,,,1040727,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,87.3,0,0,0,無,無,8490000,133994,坡道平面,33.79,1320000,,RPTRMLNKMHLFFCB28CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號五樓之6,19.3,住,,,1040724,土地1建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,87.3,0,0,0,無,無,7330000,83963,,0.0,0,,RPURMLNKMHLFFCB38CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號六樓之6,19.3,住,,,1040729,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,87.3,0,0,0,無,無,7360000,84307,,0.0,0,,RPVRMLNKMHLFFCB48CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號七樓之6,14.44,住,,,1041028,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,64.01,0,0,0,無,無,6820000,185970,坡道平面,33.79,1200000,,RPWRMLNKMHLFFCB58CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號六樓之8,18.79,住,,,1040820,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.77,0,0,0,無,無,8550000,141820,坡道平面,33.79,1320000,,RPRSMLNKMHLFFCB18CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號七樓之8,18.79,住,,,1050321,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.77,0,0,0,無,無,8000000,129463,坡道平面,33.79,1400000,,RPSSMLNKMHLFFCB28CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號十樓之8,15.59,住,,,1041026,土地1建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.91,0,0,0,無,無,6240000,89258,,0.0,0,,RPTSMLNKMHLFFCB38CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號五樓之7,17.51,住,,,1041002,土地1建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,79.39,0,0,0,無,無,6890000,86787,,0.0,0,,RPVSMLNKMHLFFCB58CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號七樓之7,17.51,住,,,1040908,土地1建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,79.39,0,0,0,無,無,6980000,87920,,0.0,0,,RPWSMLNKMHLFFCB68CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號七樓之5,15.46,住,,,1040828,土地1建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.5,0,0,0,無,無,6280000,90360,,0.0,0,,RPXSMLNKMHLFFCB78CB,105_02
西屯區,房地(土地+建物),臺中市西屯區逢明街29巷70號三樓之2,18.4,住,,,1040723,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.45,0,0,0,無,無,7030000,84242,,0.0,0,,RPPTMLNKMHLFFCB08CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號四樓之2,18.53,住,,,1040823,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.45,0,0,0,無,無,8300000,138945,坡道平面,33.79,1400000,,RPQTMLNKMHLFFCB18CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號五樓之2,18.53,住,,,1041022,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.45,0,0,0,無,無,8280000,142569,坡道平面,33.79,1200000,,RPRTMLNKMHLFFCB28CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號六樓之1,19.81,住,,,1040805,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.09,0,0,0,無,無,8570000,133273,坡道平面,33.79,1200000,,RPRNMLOKMHLFFCB77CB,105_02
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷70號十二樓之2,31.69,住,,,1050103,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.57,2,2,2,有,無,12200000,100018,坡道平面,33.79,1320000,,RPVNMLOKMHLFFCB18CB,105_02
