鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_
八德區,房地(土地+建物)+車位,桃園市八德區廣豐路127號11樓  H2-11F,22.16,住,,,1041005,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.96,3,2,2,有,無,9680000,65226,坡道平面,29.25,1350000,,RPPPMLQLKHLFFFH78CB,105_02
八德區,房地(土地+建物)+車位,桃園市八德區廣豐路131號4樓  H5-04F,16.99,住,,,1041022,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.31,2,2,1,有,無,8000000,68326,坡道平面,29.25,1300000,本戶總價包含裝潢或家電價款,RPQPMLQLKHLFFFH88CB,105_02
八德區,房地(土地+建物)+車位,桃園市八德區廣豐路135號7樓  I2-07F,16.99,住,,,1041014,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.25,2,2,1,有,無,8000000,67000,坡道平面,29.25,1300000,,RPRPMLQLKHLFFFH98CB,105_02
八德區,房地(土地+建物)+車位,桃園市八德區廣豐路143號2樓  J1-02F,23.25,住,,,1041026,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.57,3,2,2,有,無,10900000,70930,坡道平面,26.93,1350000,,RPSPMLQLKHLFFFH09CB,105_02
桃園區,房地(土地+建物),桃園市桃園區文化里3鄰復興路168號3樓之3A棟3樓,11.39,商,,,1020120,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.45,2,2,1,有,無,12080000,113481,,0.0,0,,RPQNMLMJLHLFFAH67CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號4樓之3A棟4樓,11.54,商,,,1011119,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.52,2,2,1,有,無,13670000,111038,坡道平面,32.07,1850000,,RPRNMLMJLHLFFAH77CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號5樓之3A棟5樓,11.54,商,,,1011125,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.52,2,2,1,有,無,13260000,109065,坡道平面,32.07,1650000,,RPSNMLMJLHLFFAH87CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號6樓之3A棟6樓,11.54,商,,,1020302,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.52,2,2,1,有,無,12470000,101644,坡道平面,32.07,1650000,,RPTNMLMJLHLFFAH97CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號7樓之3A棟7樓,11.54,商,,,1011212,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.52,2,2,1,有,無,13550000,110380,坡道平面,32.07,1800000,,RPUNMLMJLHLFFAH08CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號8樓之3A棟8樓,11.54,商,,,1011206,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.52,2,2,1,有,無,13670000,111038,坡道平面,32.07,1850000,,RPVNMLMJLHLFFAH18CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號9樓之3A棟9樓,11.54,商,,,1011212,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.52,2,2,1,有,無,13650000,111320,坡道平面,32.07,1800000,,RPWNMLMJLHLFFAH28CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號10樓之3A棟10樓,11.54,商,,,1011205,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.52,2,2,1,有,無,13460000,110005,坡道平面,32.07,1750000,,RPXNMLMJLHLFFAH38CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號11樓之3A棟11樓,11.54,商,,,1011125,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.52,2,2,1,有,無,14430000,118178,坡道平面,32.07,1850000,,RPOOMLMJLHLFFAH57CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號12樓之3A棟12樓,11.54,商,,,1020131,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.88,2,2,1,有,無,13480000,110662,坡道平面,28.43,1700000,,RPPOMLMJLHLFFAH67CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號13樓之3A棟13樓,11.54,商,,,1020120,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.52,2,2,1,有,無,14350000,117896,坡道平面,32.07,1800000,,RPQOMLMJLHLFFAH77CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號14樓之3A棟14樓,11.54,商,,,1020119,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.88,2,2,1,有,無,14260000,117050,坡道平面,28.43,1800000,,RPROMLMJLHLFFAH87CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號15樓之3A棟15樓,11.54,商,,,1020120,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.52,2,2,1,有,無,14580000,120996,坡道平面,32.07,1700000,,RPSOMLMJLHLFFAH97CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號4樓之5B棟4樓,12.29,商,,,1011126,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.99,2,2,1,有,無,14300000,110255,坡道平面,32.07,1850000,,RPTOMLMJLHLFFAH08CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號5樓之5B棟5樓,12.29,商,,,1011201,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.99,2,2,1,有,無,13900000,107598,坡道平面,32.07,1750000,,RPUOMLMJLHLFFAH18CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號6樓之5B棟6樓,12.29,商,,,1011121,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.35,2,2,1,有,無,13850000,106713,坡道平面,28.43,1800000,,RPVOMLMJLHLFFAH28CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號7樓之5B棟7樓,12.29,商,,,1011226,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.99,2,2,1,有,無,14100000,108927,坡道平面,32.07,1800000,,RPWOMLMJLHLFFAH38CB,105_02
桃園區,房地(土地+建物),桃園市桃園區文化里3鄰復興路168號8樓之5B棟8樓,12.14,商,,,1020119,土地1建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.92,2,2,1,有,無,12660000,112115,,0.0,0,,RPXOMLMJLHLFFAH48CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號9樓之5B棟9樓,12.29,商,,,1011130,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.99,2,2,1,有,無,14780000,114506,坡道平面,32.07,1850000,,RPOPMLMJLHLFFAH67CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號10樓之5B棟10樓,12.29,商,,,1011205,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.99,2,2,1,有,無,13830000,106978,坡道平面,32.07,1750000,,RPPPMLMJLHLFFAH77CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號11樓之5B棟11樓,12.29,商,,,1011204,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.99,2,2,1,有,無,13870000,107333,坡道平面,32.07,1750000,,RPQPMLMJLHLFFAH87CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號12樓之5B棟12樓,12.29,商,,,1020121,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.35,2,2,1,有,無,14750000,119418,坡道平面,32.07,1700000,,RPRPMLMJLHLFFAH97CB,105_02
桃園區,房地(土地+建物),桃園市桃園區文化里3鄰復興路168號13樓之5B棟13樓,12.14,商,,,1020122,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.92,2,2,1,有,無,13000000,115126,,0.0,0,,RPSPMLMJLHLFFAH08CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區化里3鄰復興路168號14樓之5B棟14樓,12.29,商,,,1020119,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.09,2,2,1,有,無,14780000,113520,坡道平面,32.07,1950000,,RPTPMLMJLHLFFAH18CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號15樓之5B棟15樓,12.29,商,,,1020120,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.45,2,2,1,有,無,15420000,120952,坡道平面,28.43,1750000,,RPUPMLMJLHLFFAH28CB,105_02
桃園區,房地(土地+建物),桃園市桃園區文化里3鄰復興路168號4樓之6C棟4樓,10.94,商,,,1011122,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.45,2,2,1,有,無,11120000,108541,,0.0,0,,RPVPMLMJLHLFFAH38CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號5樓之6C棟5樓,11.09,商,,,1011201,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.52,2,2,1,有,無,12810000,106979,坡道平面,32.07,1850000,,RPWPMLMJLHLFFAH48CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號6樓之6C棟6樓,11.09,商,,,1011129,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.52,2,2,1,有,無,12980000,109126,坡道平面,32.07,1800000,,RPXPMLMJLHLFFAH58CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號7樓之6C棟7樓,11.09,商,,,1011207,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.52,2,2,1,有,無,13270000,112933,坡道平面,32.07,1700000,,RPOQMLMJLHLFFAH77CB,105_02
桃園區,房地(土地+建物),桃園市桃園區文化里3鄰復興路168號8樓之6C棟8樓,10.94,商,,,1011124,土地1建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.45,2,2,1,有,無,11280000,110102,,0.0,0,,RPPQMLMJLHLFFAH87CB,105_02
桃園區,房地(土地+建物),桃園市桃園區文化里3鄰復興路168號9樓之6C棟9樓,10.94,商,,,1011208,土地1建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.45,2,2,1,有,無,11660000,113812,,0.0,0,,RPQQMLMJLHLFFAH97CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號10樓之6C棟10樓,11.09,商,,,1020114,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.88,2,2,1,有,無,13200000,111274,坡道平面,28.43,1800000,,RPRQMLMJLHLFFAH08CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號11樓之6C棟11樓,11.24,商,,,1020202,土地1建物1車位2,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.59,2,2,1,有,無,14430000,106686,坡道平面,64.14,3500000,,RPSQMLMJLHLFFAH18CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號12樓之6C棟12樓,11.09,商,,,1020131,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.52,2,2,1,有,無,12710000,106979,坡道平面,32.07,1750000,,RPTQMLMJLHLFFAH28CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號13樓之6C棟13樓,11.09,商,,,1020124,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.52,2,2,1,有,無,13100000,111762,坡道平面,32.07,1650000,,RPVQMLMJLHLFFAH48CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號14樓之6C棟14樓,11.09,商,,,1020121,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.52,2,2,1,有,無,13260000,113324,坡道平面,32.07,1650000,,RPWQMLMJLHLFFAH58CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號15樓之6C棟15樓,11.09,商,,,1020121,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.52,2,2,1,有,無,14400000,122499,坡道平面,32.07,1850000,,RPXQMLMJLHLFFAH68CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號4樓之7D棟4樓,11.24,商,,,1011129,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.73,2,2,1,有,無,13050000,108528,坡道平面,32.07,1800000,,RPORMLMJLHLFFAH87CB,105_02
桃園區,房地(土地+建物),桃園市桃園區文化里3鄰復興路168號5樓之7D棟5樓,11.09,商,,,1020120,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,103.66,2,2,1,有,無,11620000,112097,,0.0,0,,RPPRMLMJLHLFFAH97CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號6樓之7D棟6樓,11.24,商,,,1011124,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.73,2,2,1,有,無,13100000,109975,坡道平面,32.07,1700000,,RPQRMLMJLHLFFAH08CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號7樓之7D棟7樓,11.24,商,,,1011122,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.73,2,2,1,有,無,13620000,113544,坡道平面,32.07,1850000,,RPRRMLMJLHLFFAH18CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號8樓之7D棟8樓,11.24,商,,,1011201,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.73,2,2,1,有,無,13040000,108914,坡道平面,32.07,1750000,,RPSRMLMJLHLFFAH28CB,105_02
桃園區,房地(土地+建物),桃園市桃園區文化里3鄰復興路168號9樓之7D棟9樓,11.09,商,,,1011121,土地1建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,103.66,2,2,1,有,無,11800000,113834,,0.0,0,,RPTRMLMJLHLFFAH38CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號10樓之7D棟10樓,11.24,商,,,1011130,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.73,2,2,1,有,無,13700000,114798,坡道平面,32.07,1800000,,RPVRMLMJLHLFFAH58CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號11樓之7D棟11樓,11.24,商,,,1011204,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.73,2,2,1,有,無,12880000,107370,坡道平面,32.07,1750000,,RPWRMLMJLHLFFAH68CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號12樓之7D棟12樓,11.24,商,,,1020121,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.73,2,2,1,有,無,13300000,113834,坡道平面,32.07,1500000,,RPXRMLMJLHLFFAH78CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號13樓之7D棟13樓,11.24,商,,,1020121,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.73,2,2,1,有,無,13800000,116728,坡道平面,32.07,1700000,,RPOSMLMJLHLFFAH97CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號14樓之7D棟14樓,11.24,商,,,1020120,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.79,2,2,1,有,無,13980000,117432,坡道平面,32.07,1800000,,RPPSMLMJLHLFFAH08CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號15樓之7D棟15樓,11.24,商,,,1020117,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.79,2,2,1,有,無,14260000,121095,坡道平面,32.07,1700000,,RPQSMLMJLHLFFAH18CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號3樓之8E棟3樓,11.99,商,,,1020114,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.8,2,2,1,有,無,14260000,112074,坡道平面,32.07,1850000,,RPRSMLMJLHLFFAH28CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號4樓之8E棟4樓,11.99,商,,,1011203,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.8,2,2,1,有,無,13360000,105753,坡道平面,32.07,1650000,,RPSSMLMJLHLFFAH38CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號5樓之8E棟5樓,11.99,商,,,1011224,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.8,2,2,1,有,無,14300000,112887,坡道平面,32.07,1800000,,RPTSMLMJLHLFFAH48CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號6樓之8E棟6樓,11.99,商,,,1011121,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.8,2,2,1,有,無,13820000,108552,坡道平面,32.07,1800000,,RPUSMLMJLHLFFAH58CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號7樓之8E棟7樓,11.99,商,,,1011201,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.8,2,2,1,有,無,13740000,109185,坡道平面,32.07,1650000,,RPVSMLMJLHLFFAH68CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號8樓之8E棟8樓,11.99,商,,,1011201,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.8,2,2,1,有,無,13900000,109726,坡道平面,32.07,1750000,,RPXSMLMJLHLFFAH88CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號9樓之8E棟9樓,11.99,商,,,1011201,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.8,2,2,1,有,無,13830000,109997,坡道平面,32.07,1650000,,RPOTMLMJLHLFFAH08CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號10樓之8E棟10樓,11.99,商,,,1011207,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.8,2,2,1,有,無,14300000,112887,坡道平面,32.07,1800000,,RPPTMLMJLHLFFAH18CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號11樓之8E棟11樓,12.14,商,,,1011204,土地1建物1車位2,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.23,2,2,1,有,無,15540000,109185,坡道平面,60.5,3450000,,RPQTMLMJLHLFFAH28CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號12樓之8E棟12樓,11.99,商,,,1020119,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.8,2,2,1,有,無,14300000,112887,坡道平面,32.07,1800000,,RPRTMLMJLHLFFAH38CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號13樓之8E棟13樓,11.99,商,,,1020124,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.8,2,2,1,有,無,14700000,117403,坡道平面,32.07,1700000,,RPSTMLMJLHLFFAH48CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號14樓之8E棟14樓,11.99,商,,,1020125,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.8,2,2,1,有,無,14950000,118757,坡道平面,32.07,1800000,,RPTTMLMJLHLFFAH58CB,105_02
桃園區,房地(土地+建物)+車位,桃園市桃園區文化里3鄰復興路168號15樓之8E棟15樓,11.99,商,,,1020117,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.8,2,2,1,有,無,15100000,121015,坡道平面,32.07,1700000,,RPUTMLMJLHLFFAH68CB,105_02
