鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
吉安鄉,房地(土地+建物),花蓮縣吉安鄉宜昌一街22巷6號,80.0,住,,,1050215,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,661114.0,95.29,0,0,2,無,無,4900000,51422.0,,0.0,0,,RPUOMLKMLHLFFAU86CA,95.29,0.0,0.0,,,105_02
花蓮市,房地(土地+建物),花蓮縣花蓮巿民權路１８９之８號,50.0,其他,,,1041231,土地2建物1車位0,一層，二層，三層，騎樓，地下層,二層,店面(店鋪),住商用,鋼筋混凝土加強磚造,611201.0,158.35,3,2,2,有,無,5550000,35049.0,,0.0,0,,RPVNMLQLLHLFFAU37CA,158.35,0.0,0.0,,,105_02
吉安鄉,土地,慈勝段740地號,4197.34,農,,,1050302,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19045000,4537.0,,0.0,0,,RPRNMLQLLHLFFAU96CA,0.0,0.0,0.0,,,105_02
花蓮市,房地(土地+建物),花蓮縣花蓮巿民光４１０之１１號,126.0,農,,,1050301,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,930526.0,209.39,3,2,3,有,無,8800000,42027.0,,0.0,0,,RPRNMLRKLHLFFAU96CA,193.09,0.0,16.3,,,105_02
新城鄉,房地(土地+建物),花蓮縣新城鄉信義路１８４號,100.45,住,,,1050219,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,670619.0,90.91,2,2,2,有,無,2500000,27500.0,,0.0,0,,RPVNMLRKLHLFFAU37CA,90.91,0.0,0.0,,,105_02
花蓮市,房地(土地+建物),花蓮縣花蓮巿重慶路３８８號,132.53,農,,,1050119,土地2建物1車位0,一層，二層，三層，屋頂突出物，見其他登記事項,三層,店面(店鋪),住商用,鋼筋混凝土造,941205.0,224.5,4,2,5,有,無,17500000,77951.0,,0.0,0,,RPTOMLMLLHLFFAU86CA,216.29,0.0,8.21,,,105_02
花蓮市,房地(土地+建物),花蓮縣花蓮巿福建街１３２巷１弄３號,82.0,住,,,1050216,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,700422.0,94.56,3,2,2,有,無,5100000,53934.0,,0.0,0,,RPQOMLLKMHLFFAU09CA,94.56,0.0,0.0,,,105_02
秀林鄉,土地,佳民段1103-2地號,1597.0,,一般農業區,農牧用地,1050307,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,564.0,,0.0,0,,RPUNMLPKMHLFFAU17CA,0.0,0.0,0.0,,,105_02
萬榮鄉,土地,馬遠段1333-172地號,7315.0,,山坡地保育區,農牧用地,1050311,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,62.0,,0.0,0,,RPPNMLLLLHLFFBU98CA,0.0,0.0,0.0,,,105_02
光復鄉,土地,馬佛段1245地號,3311.95,,一般農業區,農牧用地,1050301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,1057.0,,0.0,0,,RPQNMLSLLHLFFBU17CA,0.0,0.0,0.0,,,105_02
光復鄉,土地,加里洞段640地號,2227.28,,山坡地保育區,農牧用地,1050303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750000,337.0,,0.0,0,,RPRNMLSLLHLFFBU27CA,0.0,0.0,0.0,,,105_02
光復鄉,房地(土地+建物),花蓮縣光復鄉中正路一段２４３巷８號,123.0,住,,,1050308,土地1建物1車位0,全,一層,透天厝,住家用,磚造,660113.0,68.24,2,1,1,有,無,1050000,15387.0,,0.0,0,,RPSNMLSLLHLFFBU37CA,68.24,0.0,0.0,,,105_02
壽豐鄉,土地,中坑段632-1地號,3641.95,,風景區,農牧用地,1050310,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1820975,500.0,,0.0,0,,RPPNMLNKMHLFFAU09CA,0.0,0.0,0.0,,,105_02
吉安鄉,土地,福南段519地號,4303.91,,特定農業區,農牧用地,1041219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23287900,5411.0,,0.0,0,,RPPNMLOKMHLFFAU56CA,0.0,0.0,0.0,,,105_02
花蓮市,房地(土地+建物),花蓮縣花蓮巿民德四街５９之４號,22.05,住,,,1050309,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750318.0,80.67,2,2,2,有,無,3100000,38428.0,,0.0,0,,RPROMLLKMHLFFAU56CA,66.55,0.0,3.57,,,105_02
