鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
六腳鄉,土地,三姓寮段三義小段169地號,5225.0,,特定農業區,農牧用地,1050108,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6270000,1200.0,,0.0,0,,RPTNMLPJKHLFFBQ09CA,0.0,0.0,0.0,,,105_02
東石鄉,房地(土地+建物),嘉義縣東石鄉湖底１０鄰２０之６號,2008.0,,鄉村區,乙種建築用地,1041220,土地3建物1車位0,見其他登記事項，騎樓,一層,倉庫,工業用,磚造,610120.0,399.58,0,0,0,無,無,28000000,,,0.0,0,,RPSNMLOJKHLFFBQ88CA,399.58,0.0,0.0,,,105_02
六腳鄉,土地,三姓寮段三義小段278地號,1924.0,,特定農業區,農牧用地,1050122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2501200,1300.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLMLKHLFFBQ98CA,0.0,0.0,0.0,,,105_02
民雄鄉,土地,崙子頂段190地號,1902.0,,一般農業區,水利用地,1041130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,655000,344.0,,0.0,0,,RPSNMLMJKHLFFCQ78CA,0.0,0.0,0.0,,,105_02
民雄鄉,土地,崙子頂段3-6地號,2971.0,,一般農業區,水利用地,1041130,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1020000,343.0,,0.0,0,,RPTNMLMJKHLFFCQ88CA,0.0,0.0,0.0,,,105_02
新港鄉,土地,潭子墘段潭大小段264地號,2691.0,,特定農業區,農牧用地,1050108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,1338.0,,0.0,0,受債權債務影響或債務抵償之交易。,RPOOMLMJKHLFFCQ48CA,0.0,0.0,0.0,,,105_02
水上鄉,房地(土地+建物),嘉義縣水上鄉南和村後寮61之2號,31.57,,特定農業區,甲種建築用地,1050122,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,841227.0,87.71,3,1,2,有,無,720000,8209.0,,0.0,0,,RPRNMLNJKHLFFDQ88CA,67.16,7.2,0.0,,,105_02
太保市,土地,田尾段田尾小段425地號,714.0,,特定農業區,農牧用地,1041229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,1681.0,,0.0,0,,RPPNMLPJKHLFFDQ88CA,0.0,0.0,0.0,,,105_02
中埔鄉,土地,和興段1207-3地號,728.2,,特定農業區,水利用地,1041231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,530130,728.0,,0.0,0,,RPTNMLPKKHLFFDQ76CA,0.0,0.0,0.0,,,105_02
太保市,房地(土地+建物),嘉義縣太保巿舊埤里新埤７之５３６號,108.29,,特定農業區,甲種建築用地,1050120,土地6建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1040910.0,188.05,4,2,4,有,無,5350000,28450.0,,0.0,0,,RPSNMLQKKHLFFDQ76CA,0.0,0.0,0.0,,,105_02
